Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
2	SORBI_3002G013300	Zeaxanthin	48	SNP_1198725	3.616964e-06	1
2	SORBI_3002G013400	Zeaxanthin	62	SNP_1198725	3.616964e-06	1
2	SORBI_3002G013500	Zeaxanthin	146	SNP_1198725	3.616964e-06	1
2	SORBI_3002G033700	Zeaxanthin	49	SNP_3074141	1.159082e-06	1
2	SORBI_3002G033800	Zeaxanthin	20	SNP_3091534	1.159082e-06	1
2	SORBI_3002G033900	Zeaxanthin	20	SNP_3093437	1.159082e-06	1
2	SORBI_3002G034100	Zeaxanthin	19	SNP_3102511	1.159082e-06	1
6	SORBI_3006G207900	Zeaxanthin	57	SNP_55731173	5.452791e-06	1
6	SORBI_3006G208000	Zeaxanthin	78	SNP_55746081	3.564147e-06	1
6	SORBI_3006G208050	Zeaxanthin	94	SNP_55746081	3.564147e-06	1
6	SORBI_3006G208100	Zeaxanthin	227	SNP_55761156	7.57638e-06	1
6	SORBI_3006G214000	Zeaxanthin	43	SNP_56222654	5.688605e-06	1
6	SORBI_3006G214200	Zeaxanthin	34	SNP_56238785	5.688605e-06	1
6	SORBI_3006G214300	Zeaxanthin	70	SNP_56247581	1.848891e-07	1
6	SORBI_3006G214400	Zeaxanthin	71	SNP_56271774	1.848891e-07	1
6	SORBI_3006G214500	Zeaxanthin	74	SNP_56274522	1.848891e-07	1
7	SORBI_3007G197800	Zeaxanthin	10	SNP_62938809	1.103601e-06	1
7	SORBI_3007G197900	Zeaxanthin	13	SNP_62938809	1.103601e-06	1
7	SORBI_3007G198000	Zeaxanthin	14	SNP_62938809	1.103601e-06	1
