Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G384300	PC(16:0_20:3);PC(16:0_22:5);PC(16:0_22:6);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1)	220;215;213;218;220;195;212;243	SNP_67184712;SNP_67182298;SNP_67181298;SNP_67182298;SNP_67182298;SNP_67182189;SNP_67181298;SNP_67181346	2.03976e-08;5.716941e-09;8.227493e-08;6.444877e-08;6.588424e-11;3.333248e-08;3.545236e-08;4.671768e-09	8
1	SORBI_3001G384400	PC(16:0_20:3);PC(16:0_22:5);PC(16:0_22:6);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1)	228;215;225;212;226;195;223;242	SNP_67184812;SNP_67182579;SNP_67189404;SNP_67182579;SNP_67182579;SNP_67182456;SNP_67189404;SNP_67181424	2.03976e-08;5.716941e-09;7.824566e-08;6.444877e-08;6.588424e-11;3.333248e-08;3.222286e-08;4.671768e-09	8
1	SORBI_3001G384500	PC(16:0_20:3);PC(16:0_22:5);PC(16:0_22:6);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1)	229;220;228;211;227;196;226;242	SNP_67184812;SNP_67182579;SNP_67189404;SNP_67182579;SNP_67182579;SNP_67182456;SNP_67189404;SNP_67181424	2.03976e-08;5.716941e-09;7.824566e-08;6.444877e-08;6.588424e-11;3.333248e-08;3.222286e-08;4.671768e-09	8
1	SORBI_3001G311900	PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_22:6);PC(18:3_0:0);PE(18:0_18:3);PE(18:1_18:1)	158;211;157;173;160;175;157	SNP_59885530;SNP_59867678;SNP_59885530;SNP_59886743;SNP_59885639;SNP_59868816;SNP_59868290	1.302629e-09;2.116827e-08;2.329328e-08;1.389286e-08;9.327851e-09;5.251615e-10;3.755925e-08	7
1	SORBI_3001G311700	PC(14:0_18:0);PC(14:0_18:2);PE(16:0_18:2);PE(16:0_18:3);PE(18:0_18:3);PE(18:1_18:1)	86;164;83;80;132;121	SNP_59856369;SNP_59848101;SNP_59848705;SNP_59848705;SNP_59868290;SNP_59867815	8.316551e-08;1.09987e-09;5.449951e-08;4.924598e-08;5.251615e-10;3.755925e-08	6
1	SORBI_3001G311800	PC(14:0_18:0);PC(14:0_18:2);PE(16:0_18:2);PE(16:0_18:3);PE(18:0_18:3);PE(18:1_18:1)	85;155;82;78;131;119	SNP_59856369;SNP_59848525;SNP_59848705;SNP_59848705;SNP_59868290;SNP_59867815	8.316551e-08;1.09987e-09;5.449951e-08;4.924598e-08;5.251615e-10;3.755925e-08	6
1	SORBI_3001G312000	PC(14:0_18:0);PC(16:0_16:0);PC(16:0_22:6);PC(18:3_0:0);PE(18:0_18:3)	174;176;206;192;195	SNP_59885639;SNP_59885639;SNP_59886743;SNP_59885639;SNP_59880085	1.302629e-09;2.329328e-08;1.389286e-08;9.327851e-09;8.848169e-08	5
1	SORBI_3001G312100	PC(14:0_18:0);PC(16:0_16:0);PC(16:0_22:6);PC(18:3_0:0);PE(18:0_18:3)	231;241;273;262;230	SNP_59895490;SNP_59895508;SNP_59886743;SNP_59885639;SNP_59880085	7.035213e-10;1.980922e-08;1.389286e-08;9.327851e-09;8.848169e-08	5
1	SORBI_3001G312200	PC(14:0_18:0);PC(16:0_16:0);PC(16:0_22:6);PC(18:3_0:0);PE(18:0_18:3)	230;240;266;255;225	SNP_59895490;SNP_59895508;SNP_59886743;SNP_59885639;SNP_59880085	7.035213e-10;1.980922e-08;1.389286e-08;9.327851e-09;8.848169e-08	5
1	SORBI_3001G312300	PC(14:0_18:0);PC(16:0_16:0);PC(16:0_22:6);PC(18:3_0:0);PE(18:0_18:3)	207;217;240;232;199	SNP_59895668;SNP_59895681;SNP_59886903;SNP_59886842;SNP_59880894	7.035213e-10;1.980922e-08;1.389286e-08;9.327851e-09;8.848169e-08	5
