Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
3	SORBI_3003G175950	Sum_PS	3	SNP_44526603	4.116358e-06	1
3	SORBI_3003G419800	Sum_PS	272	SNP_72500110	6.528379e-06	1
3	SORBI_3003G419900	Sum_PS	269	SNP_72503843	6.528379e-06	1
3	SORBI_3003G420000	Sum_PS	235	SNP_72504817	6.528379e-06	1
3	SORBI_3003G420100	Sum_PS	153	SNP_72513228	6.528379e-06	1
3	SORBI_3003G420201	Sum_PS	53	SNP_72520848	6.528379e-06	1
3	SORBI_3003G420300	Sum_PS	20	SNP_72524172	9.385337e-06	1
8	SORBI_3008G092800	Sum_PS	8	SNP_41481328	4.116358e-06	1
10	SORBI_3010G264700	Sum_PS	2	SNP_60088381	3.321782e-06	1
10	SORBI_3010G265300	Sum_PS	2	SNP_60106581	3.321782e-06	1
10	SORBI_3010G265400	Sum_PS	2	SNP_60106581	3.321782e-06	1
10	SORBI_3010G265500	Sum_PS	2	SNP_60106581	3.321782e-06	1
