Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G032800	SQDG(16:0_16:0)	21	SNP_2481127	2.945668e-06	1
1	SORBI_3001G032850	SQDG(16:0_16:0)	19	SNP_2481127	2.945668e-06	1
1	SORBI_3001G032900	SQDG(16:0_16:0)	21	SNP_2481127	2.945668e-06	1
1	SORBI_3001G033000	SQDG(16:0_16:0)	21	SNP_2481127	2.945668e-06	1
1	SORBI_3001G033100	SQDG(16:0_16:0)	23	SNP_2488721	2.945668e-06	1
1	SORBI_3001G033200	SQDG(16:0_16:0)	23	SNP_2488721	2.945668e-06	1
1	SORBI_3001G211000	SQDG(16:0_16:0)	17	SNP_19401494	8.13542e-06	1
1	SORBI_3001G211101	SQDG(16:0_16:0)	20	SNP_19405665	8.13542e-06	1
1	SORBI_3001G211200	SQDG(16:0_16:0)	20	SNP_19413435	8.13542e-06	1
1	SORBI_3001G253400	SQDG(16:0_16:0)	43	SNP_27605622	5.614563e-06	1
1	SORBI_3001G260701	SQDG(16:0_16:0)	44	SNP_31867281	3.962595e-07	1
1	SORBI_3001G260800	SQDG(16:0_16:0)	41	SNP_31886584	3.962595e-07	1
1	SORBI_3001G261468	SQDG(16:0_16:0)	101	SNP_34646035	4.769067e-06	1
1	SORBI_3001G400900	SQDG(16:0_16:0)	8	SNP_68629607	2.762506e-06	1
1	SORBI_3001G401000	SQDG(16:0_16:0)	10	SNP_68640436	2.762506e-06	1
1	SORBI_3001G426900	SQDG(16:0_16:0)	3	SNP_70610509	2.152599e-07	1
1	SORBI_3001G427000	SQDG(16:0_16:0)	6	SNP_70639423	2.10291e-07	1
1	SORBI_3001G427100	SQDG(16:0_16:0)	6	SNP_70639423	2.10291e-07	1
1	SORBI_3001G427200	SQDG(16:0_16:0)	11	SNP_70639423	2.10291e-07	1
1	SORBI_3001G427300	SQDG(16:0_16:0)	16	SNP_70639423	2.10291e-07	1
2	SORBI_3002G012200	SQDG(16:0_16:0)	23	SNP_1124996	9.945426e-06	1
2	SORBI_3002G012300	SQDG(16:0_16:0)	25	SNP_1124996	9.945426e-06	1
2	SORBI_3002G012350	SQDG(16:0_16:0)	19	SNP_1130045	9.945426e-06	1
2	SORBI_3002G012400	SQDG(16:0_16:0)	21	SNP_1130975	9.945426e-06	1
2	SORBI_3002G012500	SQDG(16:0_16:0)	29	SNP_1141391	9.945426e-06	1
2	SORBI_3002G012600	SQDG(16:0_16:0)	24	SNP_1144409	9.945426e-06	1
2	SORBI_3002G012650	SQDG(16:0_16:0)	24	SNP_1144409	9.945426e-06	1
2	SORBI_3002G012700	SQDG(16:0_16:0)	31	SNP_1150591	4.614995e-06	1
2	SORBI_3002G012800	SQDG(16:0_16:0)	132	SNP_1156761	4.204779e-06	1
2	SORBI_3002G012900	SQDG(16:0_16:0)	143	SNP_1161900	3.740201e-06	1
2	SORBI_3002G013000	SQDG(16:0_16:0)	149	SNP_1161900	3.740201e-06	1
2	SORBI_3002G013200	SQDG(16:0_16:0)	144	SNP_1169332	3.740201e-06	1
2	SORBI_3002G013300	SQDG(16:0_16:0)	47	SNP_1198725	2.167397e-06	1
2	SORBI_3002G013400	SQDG(16:0_16:0)	57	SNP_1198725	2.167397e-06	1
2	SORBI_3002G013500	SQDG(16:0_16:0)	58	SNP_1198725	2.167397e-06	1
2	SORBI_3002G013550	SQDG(16:0_16:0)	32	SNP_1201287	3.434061e-06	1
2	SORBI_3002G013600	SQDG(16:0_16:0)	27	SNP_1206134	3.434061e-06	1
2	SORBI_3002G013700	SQDG(16:0_16:0)	28	SNP_1208875	3.434061e-06	1
2	SORBI_3002G013800	SQDG(16:0_16:0)	27	SNP_1212857	3.434061e-06	1
2	SORBI_3002G013900	SQDG(16:0_16:0)	70	SNP_1230030	2.282055e-06	1
2	SORBI_3002G013966	SQDG(16:0_16:0)	58	SNP_1246102	2.282055e-06	1
2	SORBI_3002G014032	SQDG(16:0_16:0)	69	SNP_1246102	2.282055e-06	1
2	SORBI_3002G014100	SQDG(16:0_16:0)	70	SNP_1247082	2.282055e-06	1
2	SORBI_3002G014200	SQDG(16:0_16:0)	85	SNP_1250181	2.282055e-06	1
