Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G014200	Sum_SQDG	37	SNP_1300997	5.557902e-06	1
1	SORBI_3001G014300	Sum_SQDG	60	SNP_1301266	5.557902e-06	1
1	SORBI_3001G014400	Sum_SQDG	55	SNP_1304009	5.557902e-06	1
1	SORBI_3001G014500	Sum_SQDG	45	SNP_1304827	5.557902e-06	1
1	SORBI_3001G014600	Sum_SQDG	44	SNP_1304827	5.557902e-06	1
1	SORBI_3001G296700	Sum_SQDG	11	SNP_57658217	5.084342e-06	1
1	SORBI_3001G296800	Sum_SQDG	11	SNP_57658217	5.084342e-06	1
1	SORBI_3001G311500	Sum_SQDG	67	SNP_59848431	4.266615e-06	1
1	SORBI_3001G311601	Sum_SQDG	63	SNP_59848431	4.266615e-06	1
1	SORBI_3001G311700	Sum_SQDG	79	SNP_59848705	4.266615e-06	1
1	SORBI_3001G311800	Sum_SQDG	78	SNP_59848705	4.266615e-06	1
1	SORBI_3001G360800	Sum_SQDG	239	SNP_65067183	4.344907e-06	1
1	SORBI_3001G360900	Sum_SQDG	201	SNP_65067240	4.344907e-06	1
2	SORBI_3002G012700	Sum_SQDG	42	SNP_1169726	5.446959e-06	1
2	SORBI_3002G012800	Sum_SQDG	142	SNP_1169726	5.446959e-06	1
2	SORBI_3002G012900	Sum_SQDG	156	SNP_1169726	5.446959e-06	1
2	SORBI_3002G013000	Sum_SQDG	158	SNP_1169726	5.446959e-06	1
2	SORBI_3002G013200	Sum_SQDG	146	SNP_1171593	5.446959e-06	1
2	SORBI_3002G158401	Sum_SQDG	6	SNP_48895508	5.11454e-06	1
4	SORBI_3004G311750	Sum_SQDG	34	SNP_64851256	9.571592e-06	1
5	SORBI_3005G051500	Sum_SQDG	22	SNP_5013600	5.492195e-06	1
5	SORBI_3005G195301	Sum_SQDG	152	SNP_67973560	7.439256e-06	1
5	SORBI_3005G195400	Sum_SQDG	173	SNP_67973560	7.439256e-06	1
5	SORBI_3005G195600	Sum_SQDG	187	SNP_67973560	7.439256e-06	1
6	SORBI_3006G214400	Sum_SQDG	68	SNP_56290997	5.953865e-06	1
6	SORBI_3006G214500	Sum_SQDG	73	SNP_56290997	5.953865e-06	1
6	SORBI_3006G214600	Sum_SQDG	35	SNP_56291699	5.953865e-06	1
6	SORBI_3006G214700	Sum_SQDG	35	SNP_56291699	5.953865e-06	1
6	SORBI_3006G214800	Sum_SQDG	27	SNP_56291751	5.953865e-06	1
10	SORBI_3010G148932	Sum_SQDG	82	SNP_42918050	6.473011e-06	1
10	SORBI_3010G157500	Sum_SQDG	40	SNP_46249987	6.190028e-06	1
10	SORBI_3010G165300	Sum_SQDG	109	SNP_48902436	7.502511e-06	1
10	SORBI_3010G165400	Sum_SQDG	90	SNP_48903400	7.502511e-06	1
