Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G046300	alpha-Tocopherol	28	SNP_3398563	2.738966e-07	1
1	SORBI_3001G046400	alpha-Tocopherol	20	SNP_3402158	2.738966e-07	1
1	SORBI_3001G046500	alpha-Tocopherol	23	SNP_3414720	2.738966e-07	1
1	SORBI_3001G046600	alpha-Tocopherol	13	SNP_3422632	2.738966e-07	1
1	SORBI_3001G076200	alpha-Tocopherol	83	SNP_5856109	7.348818e-06	1
1	SORBI_3001G076300	alpha-Tocopherol	100	SNP_5865399	4.5029e-06	1
1	SORBI_3001G076400	alpha-Tocopherol	149	SNP_5865399	4.5029e-06	1
1	SORBI_3001G076500	alpha-Tocopherol	132	SNP_5871709	4.5029e-06	1
1	SORBI_3001G076600	alpha-Tocopherol	114	SNP_5875261	4.5029e-06	1
1	SORBI_3001G076700	alpha-Tocopherol	81	SNP_5883994	4.5029e-06	1
1	SORBI_3001G082000	alpha-Tocopherol	87	SNP_6309236	2.47024e-07	1
1	SORBI_3001G082100	alpha-Tocopherol	73	SNP_6316903	2.47024e-07	1
1	SORBI_3001G082200	alpha-Tocopherol	63	SNP_6327481	2.47024e-07	1
1	SORBI_3001G082300	alpha-Tocopherol	87	SNP_6352581	7.606079e-06	1
1	SORBI_3001G082400	alpha-Tocopherol	137	SNP_6352581	7.606079e-06	1
1	SORBI_3001G082500	alpha-Tocopherol	123	SNP_6361006	7.606079e-06	1
1	SORBI_3001G156800	alpha-Tocopherol	34	SNP_12669958	7.532109e-07	1
1	SORBI_3001G156900	alpha-Tocopherol	35	SNP_12669958	7.532109e-07	1
1	SORBI_3001G157000	alpha-Tocopherol	34	SNP_12682300	7.532109e-07	1
1	SORBI_3001G157100	alpha-Tocopherol	16	SNP_12685111	7.532109e-07	1
1	SORBI_3001G161000	alpha-Tocopherol	11	SNP_13238631	2.206359e-06	1
1	SORBI_3001G161100	alpha-Tocopherol	11	SNP_13238631	2.206359e-06	1
1	SORBI_3001G166750	alpha-Tocopherol	1	SNP_13890039	8.451029e-09	1
1	SORBI_3001G166800	alpha-Tocopherol	1	SNP_13890039	8.451029e-09	1
1	SORBI_3001G166900	alpha-Tocopherol	1	SNP_13890039	8.451029e-09	1
1	SORBI_3001G174800	alpha-Tocopherol	4	SNP_14675153	3.891055e-09	1
1	SORBI_3001G174900	alpha-Tocopherol	3	SNP_14677906	3.891055e-09	1
1	SORBI_3001G175000	alpha-Tocopherol	1	SNP_14695803	3.891055e-09	1
1	SORBI_3001G175100	alpha-Tocopherol	1	SNP_14724293	9.705818e-08	1
1	SORBI_3001G175200	alpha-Tocopherol	1	SNP_14724293	9.705818e-08	1
1	SORBI_3001G175300	alpha-Tocopherol	1	SNP_14724293	9.705818e-08	1
1	SORBI_3001G175400	alpha-Tocopherol	1	SNP_14724293	9.705818e-08	1
1	SORBI_3001G175500	alpha-Tocopherol	1	SNP_14724293	9.705818e-08	1
1	SORBI_3001G176400	alpha-Tocopherol	4	SNP_14835231	1.523577e-09	1
1	SORBI_3001G176501	alpha-Tocopherol	5	SNP_14835231	1.523577e-09	1
1	SORBI_3001G179620	alpha-Tocopherol	27	SNP_15189011	4.987441e-07	1
1	SORBI_3001G179680	alpha-Tocopherol	27	SNP_15189011	4.987441e-07	1
1	SORBI_3001G179740	alpha-Tocopherol	19	SNP_15193363	4.987441e-07	1
1	SORBI_3001G185900	alpha-Tocopherol	24	SNP_15888970	1.888409e-06	1
1	SORBI_3001G186100	alpha-Tocopherol	27	SNP_15904194	1.888409e-06	1
1	SORBI_3001G186200	alpha-Tocopherol	29	SNP_15911588	1.888409e-06	1
