Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G311700	AEG(o-16:2_18:2);AEG(o-18:4_16:1);AEG(o-18:4_18:2);DG(16:0_18:1);DG(16:0_18:2);DG(18:0_18:2_0:0);DG(18:1_18:2);DG(18:2_18:2);DGDG(16:0_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);GalCer(d18:2_20:1);LPC(16:0_0:0);MG(12:0);MG(16:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_18:0);PC(16:0_18:2);PC(16:0_20:3);PC(16:0_20:4);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:2);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2);PG(16:0_16:0);PG(16:0_18:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3);TG(18:2_18:3_20:3);TG(8:0_10:0_10:0)	89;79;66;86;75;85;80;102;81;79;80;82;86;97;93;77;80;86;164;93;81;80;97;77;92;121;115;112;86;114;71;113;92;87;132;83;80;75;132;121;82;85;86;80;84;86;98;70;77;16;89;85;86;164;83;80;132;121	SNP_59868290;SNP_59848705;SNP_59865945;SNP_59848705;SNP_59868196;SNP_59868779;SNP_59868241;SNP_59866610;SNP_59848705;SNP_59866610;SNP_59868241;SNP_59854364;SNP_59848705;SNP_59848819;SNP_59848705;SNP_59865945;SNP_59868196;SNP_59856369;SNP_59848101;SNP_59856367;SNP_59848705;SNP_59848705;SNP_59867693;SNP_59845337;SNP_59856296;SNP_59849052;SNP_59868685;SNP_59868685;SNP_59867693;SNP_59868685;SNP_59867693;SNP_59848705;SNP_59867693;SNP_59849052;SNP_59867693;SNP_59848705;SNP_59848705;SNP_59866610;SNP_59868290;SNP_59867815;SNP_59868196;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59862754;SNP_59848432;SNP_59868241;SNP_59856433;SNP_59868290;SNP_59868779;SNP_59856369;SNP_59848101;SNP_59848705;SNP_59848705;SNP_59868290;SNP_59867815	8.108799e-08;7.059502e-06;9.327202e-06;1.579546e-07;7.560075e-06;5.330221e-09;7.927e-06;2.452526e-06;1.300344e-06;1.743988e-07;2.471124e-07;8.843248e-07;1.328609e-07;7.76847e-06;4.301326e-06;8.265462e-06;1.816603e-06;8.316551e-08;1.09987e-09;2.856704e-07;8.258902e-06;8.689731e-06;3.057297e-07;2.908725e-06;1.361663e-07;2.717143e-07;9.546046e-06;2.642357e-07;2.681912e-07;2.593237e-07;4.368971e-06;2.727157e-07;1.892957e-07;6.224888e-06;3.08846e-07;5.449951e-08;4.924598e-08;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07;3.93384e-06;5.96951e-07;1.151521e-06;3.022256e-06;2.937997e-07;2.070765e-06;6.476912e-06;8.782885e-06;1.824957e-06;8.108799e-08;5.330221e-09;8.316551e-08;1.09987e-09;5.449951e-08;4.924598e-08;5.251615e-10;3.755925e-08	50
1	SORBI_3001G311800	AEG(o-16:2_18:2);AEG(o-18:4_16:1);AEG(o-18:4_18:2);DG(16:0_18:1);DG(16:0_18:2);DG(18:0_18:2_0:0);DG(18:1_18:2);DG(18:2_18:2);DGDG(16:0_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);GalCer(d18:2_20:1);LPC(16:0_0:0);MG(12:0);MG(16:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_18:0);PC(16:0_18:2);PC(16:0_20:3);PC(16:0_20:4);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:2);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2);PG(16:0_16:0);PG(16:0_18:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3);TG(18:2_18:3_20:3);TG(8:0_10:0_10:0)	87;78;64;85;74;83;77;92;80;78;78;81;87;101;89;77;78;85;155;92;80;79;97;76;91;119;112;111;85;112;69;111;91;84;130;82;78;74;131;119;81;84;85;79;83;83;96;69;76;16;87;83;85;155;82;78;131;119	SNP_59868290;SNP_59848705;SNP_59865945;SNP_59848705;SNP_59868196;SNP_59868779;SNP_59868241;SNP_59868290;SNP_59848705;SNP_59866610;SNP_59868241;SNP_59854364;SNP_59848705;SNP_59848819;SNP_59848705;SNP_59865945;SNP_59868196;SNP_59856369;SNP_59848525;SNP_59856367;SNP_59848705;SNP_59848705;SNP_59867693;SNP_59845337;SNP_59856296;SNP_59849052;SNP_59868685;SNP_59868685;SNP_59867693;SNP_59868685;SNP_59867693;SNP_59848705;SNP_59867693;SNP_59849052;SNP_59867693;SNP_59848705;SNP_59848705;SNP_59866610;SNP_59868290;SNP_59867815;SNP_59868196;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59862754;SNP_59848432;SNP_59868241;SNP_59856433;SNP_59868290;SNP_59868779;SNP_59856369;SNP_59848525;SNP_59848705;SNP_59848705;SNP_59868290;SNP_59867815	8.108799e-08;7.059502e-06;9.327202e-06;1.579546e-07;7.560075e-06;5.330221e-09;7.927e-06;2.452526e-06;1.300344e-06;1.743988e-07;2.471124e-07;8.843248e-07;1.328609e-07;7.76847e-06;4.301326e-06;8.265462e-06;1.816603e-06;8.316551e-08;1.09987e-09;2.856704e-07;8.258902e-06;8.689731e-06;3.057297e-07;2.908725e-06;1.361663e-07;2.717143e-07;9.546046e-06;2.642357e-07;2.681912e-07;2.593237e-07;4.368971e-06;2.727157e-07;1.892957e-07;6.224888e-06;3.08846e-07;5.449951e-08;4.924598e-08;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07;3.93384e-06;5.96951e-07;1.151521e-06;3.022256e-06;2.937997e-07;2.070765e-06;6.476912e-06;8.782885e-06;1.824957e-06;8.108799e-08;5.330221e-09;8.316551e-08;1.09987e-09;5.449951e-08;4.924598e-08;5.251615e-10;3.755925e-08	50
1	SORBI_3001G311601	AEG(o-16:2_18:2);AEG(o-18:4_16:1);DG(16:0_18:1);DG(18:0_18:2_0:0);DGDG(16:0_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);GalCer(d18:2_20:1);LPC(16:0_0:0);MG(12:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_18:0);PC(16:0_18:2);PC(16:0_20:3);PC(16:0_20:4);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:2_20:0);PC(18:3_0:0);PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PG(16:0_16:0);PG(16:0_18:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	66;59;66;55;60;57;61;60;67;70;70;56;43;88;53;54;55;62;56;64;70;62;55;64;65;62;59;75;57;60;55;79;55;63;65;59;62;66;70;57;88;57;60	SNP_59848431;SNP_59848705;SNP_59848431;SNP_59846338;SNP_59848705;SNP_59847568;SNP_59854755;SNP_59854364;SNP_59848705;SNP_59848819;SNP_59848254;SNP_59856285;SNP_59846338;SNP_59848101;SNP_59856296;SNP_59848705;SNP_59848705;SNP_59847568;SNP_59845337;SNP_59856296;SNP_59849052;SNP_59856336;SNP_59856162;SNP_59856336;SNP_59848705;SNP_59856296;SNP_59848254;SNP_59845596;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59847568;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59847874;SNP_59845596;SNP_59848426;SNP_59848101;SNP_59848705;SNP_59848705	1.357615e-07;7.059502e-06;1.579546e-07;2.762739e-06;1.300344e-06;2.844884e-07;1.221654e-06;8.843248e-07;1.328609e-07;7.76847e-06;4.301326e-06;6.186802e-06;5.759035e-07;1.09987e-09;2.028846e-06;8.258902e-06;8.689731e-06;4.595056e-06;2.908725e-06;1.361663e-07;2.717143e-07;5.335785e-06;3.28762e-06;6.209541e-06;2.727157e-07;2.288084e-07;6.224888e-06;3.541758e-07;5.449951e-08;4.924598e-08;6.851874e-07;1.405005e-07;4.002758e-07;3.93384e-06;5.96951e-07;1.151521e-06;3.022256e-06;2.937997e-07;2.843713e-06;6.476912e-06;1.09987e-09;5.449951e-08;4.924598e-08	40
1	SORBI_3001G311500	AEG(o-16:2_18:2);AEG(o-18:4_16:1);DG(16:0_18:1);DG(18:0_18:2_0:0);DGDG(16:0_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);GalCer(d18:2_20:1);LPC(16:0_0:0);MG(12:0);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_18:0);PC(16:0_18:2);PC(16:0_20:3);PC(16:0_20:4);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:2_20:0);PC(18:3_0:0);PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PG(16:0_16:0);PG(16:0_18:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	67;59;69;56;60;54;68;65;75;64;76;35;81;39;51;52;61;56;60;53;52;46;53;64;59;67;81;61;64;58;65;58;59;59;64;56;68;76;48;81;61;64	SNP_59848431;SNP_59848705;SNP_59848426;SNP_59846111;SNP_59848705;SNP_59847568;SNP_59845319;SNP_59825578;SNP_59847874;SNP_59848819;SNP_59848128;SNP_59846338;SNP_59848101;SNP_59846338;SNP_59848705;SNP_59848705;SNP_59847568;SNP_59845337;SNP_59846338;SNP_59849052;SNP_59846338;SNP_59846338;SNP_59846338;SNP_59848705;SNP_59846338;SNP_59847874;SNP_59844949;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59847568;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59848705;SNP_59847568;SNP_59845337;SNP_59848426;SNP_59848101;SNP_59848705;SNP_59848705	1.357615e-07;7.059502e-06;1.579546e-07;2.762739e-06;1.300344e-06;2.844884e-07;3.277619e-06;1.346e-06;1.328609e-07;7.76847e-06;4.301326e-06;5.759035e-07;1.09987e-09;2.047575e-06;8.258902e-06;8.689731e-06;4.595056e-06;2.908725e-06;3.252993e-07;2.717143e-07;8.062254e-06;5.190598e-06;8.423067e-06;2.727157e-07;8.09822e-07;6.224888e-06;3.541758e-07;5.449951e-08;4.924598e-08;6.851874e-07;1.405005e-07;4.002758e-07;3.93384e-06;5.96951e-07;1.151521e-06;3.022256e-06;2.937997e-07;2.843713e-06;6.476912e-06;1.09987e-09;5.449951e-08;4.924598e-08	39
1	SORBI_3001G311833	AEG(o-16:2_18:2);AEG(o-18:4_18:2);DG(16:0_18:1);DG(16:0_18:2);DG(18:0_18:2_0:0);DG(18:1_18:2);DG(18:2_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);GalCer(d18:2_20:1);MG(16:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_20:3);PC(16:0_20:4);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:2);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);TG(18:2_18:3_20:3);TG(8:0_10:0_10:0)	75;52;73;64;74;70;80;70;79;66;72;66;70;76;143;81;87;64;85;111;103;105;79;105;56;99;84;126;71;66;64;121;104;71;74;85;66;9;75;74;76;143;121;104	SNP_59868809;SNP_59865945;SNP_59866610;SNP_59868290;SNP_59868809;SNP_59868290;SNP_59868727;SNP_59868290;SNP_59868290;SNP_59854755;SNP_59849686;SNP_59866610;SNP_59868290;SNP_59856369;SNP_59867645;SNP_59856369;SNP_59868290;SNP_59849686;SNP_59856336;SNP_59868685;SNP_59868685;SNP_59868685;SNP_59868290;SNP_59868685;SNP_59868290;SNP_59850423;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868685;SNP_59868221;SNP_59868290;SNP_59849686;SNP_59863715;SNP_59868290;SNP_59856433;SNP_59868809;SNP_59868809;SNP_59856369;SNP_59867645;SNP_59868685;SNP_59868221	8.108799e-08;9.327202e-06;3.263986e-07;7.560075e-06;5.330221e-09;7.927e-06;2.452526e-06;1.743988e-07;2.471124e-07;8.843248e-07;7.017734e-06;8.265462e-06;1.816603e-06;8.316551e-08;2.116827e-08;2.856704e-07;3.057297e-07;7.93854e-06;1.361663e-07;3.794352e-06;9.546046e-06;2.642357e-07;2.681912e-07;2.593237e-07;4.368971e-06;1.097388e-06;1.892957e-07;3.08846e-07;2.049876e-07;3.797809e-07;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07;3.356024e-06;2.070765e-06;8.782885e-06;1.824957e-06;8.108799e-08;5.330221e-09;8.316551e-08;2.116827e-08;5.251615e-10;3.755925e-08	38
1	SORBI_3001G311866	AEG(o-16:2_18:2);AEG(o-18:4_18:2);DG(16:0_18:1);DG(16:0_18:2);DG(18:0_18:2_0:0);DG(18:1_18:2);DG(18:2_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);MG(16:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_20:3);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:2);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2);SQDG(18:1_18:3);TG(18:2_18:3_20:3);TG(8:0_10:0_10:0)	92;68;88;78;101;91;106;79;112;80;80;84;92;147;93;100;96;116;117;109;92;109;79;122;95;132;85;80;78;128;112;85;127;79;9;92;101;92;147;128;112	SNP_59868809;SNP_59865945;SNP_59866610;SNP_59868290;SNP_59868809;SNP_59868290;SNP_59868727;SNP_59868290;SNP_59868290;SNP_59854755;SNP_59866610;SNP_59868290;SNP_59856369;SNP_59867645;SNP_59856369;SNP_59868290;SNP_59856336;SNP_59868685;SNP_59868685;SNP_59868685;SNP_59868290;SNP_59868685;SNP_59868290;SNP_59866610;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868290;SNP_59868685;SNP_59868221;SNP_59868290;SNP_59863715;SNP_59868290;SNP_59856433;SNP_59868809;SNP_59868809;SNP_59856369;SNP_59867645;SNP_59868685;SNP_59868221	8.108799e-08;9.327202e-06;3.263986e-07;7.560075e-06;5.330221e-09;7.927e-06;2.452526e-06;1.743988e-07;2.471124e-07;8.843248e-07;8.265462e-06;1.816603e-06;8.316551e-08;2.116827e-08;2.856704e-07;3.057297e-07;1.361663e-07;3.794352e-06;9.546046e-06;2.642357e-07;2.681912e-07;2.593237e-07;4.368971e-06;1.469566e-06;1.892957e-07;3.08846e-07;2.049876e-07;3.797809e-07;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07;2.070765e-06;8.782885e-06;1.824957e-06;8.108799e-08;5.330221e-09;8.316551e-08;2.116827e-08;5.251615e-10;3.755925e-08	35
1	SORBI_3001G311900	AEG(o-16:2_18:2);AEG(o-18:4_18:2);DG(16:0_18:1);DG(16:0_18:2);DG(18:0_18:2_0:0);DG(18:1_18:2);DG(18:2_18:2);DGDG(18:0_18:2);DGDG(18:0_18:3);DGDG(18:2_18:4);MG(16:0);MGDG(18:2_18:2);PC(14:0_18:0);PC(14:0_18:2);PC(16:0_16:0);PC(16:0_20:3);PC(16:0_22:6);PC(16:1_16:1);PC(18:0_18:2);PC(18:0_18:3);PC(18:1_18:1);PC(18:1_20:1);PC(18:1_24:1);PC(18:2_0:0);PC(18:2_20:0);PC(18:3_0:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2);SQDG(18:1_18:3);TG(18:2_18:3_20:3)	149;120;138;93;130;97;146;96;167;92;130;137;158;211;157;169;173;157;154;156;163;154;128;101;169;160;197;140;135;109;175;157;141;149;91;149;130;158;211;157;173;160;175;157	SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868290;SNP_59868816;SNP_59868816;SNP_59885530;SNP_59867678;SNP_59885530;SNP_59868816;SNP_59886743;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59881496;SNP_59885379;SNP_59885639;SNP_59886717;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59868290;SNP_59868816;SNP_59863859;SNP_59868816;SNP_59868816;SNP_59868816;SNP_59885530;SNP_59867678;SNP_59885530;SNP_59886743;SNP_59885639;SNP_59868816;SNP_59868290	8.108799e-08;9.327202e-06;3.263986e-07;7.560075e-06;5.330221e-09;7.927e-06;2.452526e-06;1.743988e-07;2.471124e-07;7.857459e-06;8.265462e-06;1.816603e-06;1.302629e-09;2.116827e-08;2.329328e-08;3.057297e-07;1.389286e-08;3.794352e-06;9.546046e-06;2.642357e-07;2.681912e-07;2.593237e-07;4.368971e-06;7.12974e-06;1.214469e-06;9.327851e-09;1.336602e-07;2.049876e-07;3.797809e-07;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07;2.070765e-06;8.782885e-06;8.108799e-08;5.330221e-09;1.302629e-09;2.116827e-08;2.329328e-08;1.389286e-08;9.327851e-09;5.251615e-10;3.755925e-08	35
10	SORBI_3010G064100	DG(16:1_18:2);PC(18:2_20:4);TG(10:0_12:0_16:0);TG(10:0_16:0_16:0);TG(12:0_14:0_16:0);TG(12:0_14:0_18:1);TG(12:0_16:0_16:0);TG(12:0_16:0_18:3);TG(12:0_18:1_18:3);TG(14:0_14:0_16:1);TG(14:0_14:0_18:0);TG(14:0_14:1_18:1);TG(14:0_16:0_18:1);TG(14:0_16:0_18:2);TG(14:0_16:1_18:2);TG(14:0_16:1_22:6);TG(16:0_16:0_20:1);TG(16:0_18:0_22:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:2_22:0);TG(16:0_18:3_18:3);TG(16:1_16:1_22:5);TG(18:0_18:1_22:0);TG(18:0_18:2_18:2);TG(18:0_18:2_18:3);TG(18:0_18:2_22:0);TG(18:1_18:1_18:2);TG(18:1_18:2_18:2);TG(18:1_20:3_22:0);TG(18:2_18:2_22:1);TG(18:2_20:2_22:2);TG(18:3_18:3_20:3)	26;9;2;3;15;3;14;9;3;6;14;10;51;29;3;18;22;25;5;17;12;18;30;4;20;16;18;16;22;6;30;2;17;1;3;15;3;14;9;6;14;51;29;18;22;12;4;16;6;1	SNP_5083758;SNP_5077738;SNP_5083788;SNP_5083057;SNP_5072520;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5073493;SNP_5080900;SNP_5083051;SNP_5082824;SNP_5082824;SNP_5075085;SNP_5083051;SNP_5075244;SNP_5083051;SNP_5083051;SNP_5074053;SNP_5077738;SNP_5075244;SNP_5082824;SNP_5075244;SNP_5075244;SNP_5080900;SNP_5077738;SNP_5074445;SNP_5077738;SNP_5071231;SNP_5077738;SNP_5083057;SNP_5072520;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5073493;SNP_5080900;SNP_5082824;SNP_5082824;SNP_5083051;SNP_5077738;SNP_5082824;SNP_5077738;SNP_5077738	1.60259e-06;4.357912e-07;6.479137e-06;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;4.600383e-06;6.092287e-12;1.684085e-12;4.055051e-07;7.948868e-13;9.058486e-08;3.248599e-07;1.656292e-09;1.668824e-08;1.059043e-06;2.109496e-07;7.814432e-06;2.323121e-10;8.415372e-06;6.932354e-06;8.897315e-09;4.4203e-06;3.397631e-16;7.714747e-07;2.477223e-06;1.621398e-07;3.021232e-10;1.200517e-06;1.384306e-06;2.474792e-06;1.103195e-08;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;6.092287e-12;1.684085e-12;7.948868e-13;9.058486e-08;1.656292e-09;1.668824e-08;2.323121e-10;8.897315e-09;3.397631e-16;3.021232e-10;1.103195e-08	34
10	SORBI_3010G064200	DG(16:1_18:2);PC(18:2_20:4);TG(10:0_12:0_16:0);TG(10:0_16:0_16:0);TG(12:0_14:0_16:0);TG(12:0_14:0_18:1);TG(12:0_16:0_16:0);TG(12:0_16:0_18:3);TG(12:0_18:1_18:3);TG(14:0_14:0_16:1);TG(14:0_14:0_18:0);TG(14:0_14:1_18:1);TG(14:0_16:0_18:1);TG(14:0_16:0_18:2);TG(14:0_16:1_18:2);TG(14:0_16:1_22:6);TG(16:0_16:0_20:1);TG(16:0_18:0_22:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:2_22:0);TG(16:0_18:3_18:3);TG(16:1_16:1_22:5);TG(18:0_18:1_22:0);TG(18:0_18:2_18:2);TG(18:0_18:2_18:3);TG(18:0_18:2_22:0);TG(18:1_18:1_18:2);TG(18:1_18:2_18:2);TG(18:1_20:3_22:0);TG(18:2_18:2_22:1);TG(18:2_20:2_22:2);TG(18:3_18:3_20:3)	56;10;2;4;16;4;29;23;2;8;29;26;32;40;3;36;48;58;7;43;44;52;53;5;53;34;51;41;49;6;54;10;18;2;4;16;4;29;23;8;29;32;40;36;48;44;5;34;6;2	SNP_5083758;SNP_5077738;SNP_5083788;SNP_5083057;SNP_5072520;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5082824;SNP_5083051;SNP_5082824;SNP_5082824;SNP_5075085;SNP_5083051;SNP_5075244;SNP_5083051;SNP_5083051;SNP_5074053;SNP_5077738;SNP_5075244;SNP_5082824;SNP_5075244;SNP_5075244;SNP_5080900;SNP_5077738;SNP_5074445;SNP_5077738;SNP_5071231;SNP_5077738;SNP_5083057;SNP_5072520;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5082824;SNP_5082824;SNP_5082824;SNP_5083051;SNP_5077738;SNP_5082824;SNP_5077738;SNP_5077738	1.60259e-06;4.357912e-07;6.479137e-06;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;4.600383e-06;6.092287e-12;1.684085e-12;4.055051e-07;7.948868e-13;9.058486e-08;3.248599e-07;1.656292e-09;1.668824e-08;1.059043e-06;2.109496e-07;7.814432e-06;2.323121e-10;8.415372e-06;6.932354e-06;8.897315e-09;4.4203e-06;3.397631e-16;7.714747e-07;2.477223e-06;1.621398e-07;3.021232e-10;1.200517e-06;1.384306e-06;2.474792e-06;1.103195e-08;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;6.092287e-12;1.684085e-12;7.948868e-13;9.058486e-08;1.656292e-09;1.668824e-08;2.323121e-10;8.897315e-09;3.397631e-16;3.021232e-10;1.103195e-08	34
10	SORBI_3010G064300	DG(16:1_18:2);PC(18:2_20:4);TG(10:0_12:0_16:0);TG(10:0_16:0_16:0);TG(12:0_14:0_16:0);TG(12:0_14:0_18:1);TG(12:0_16:0_16:0);TG(12:0_16:0_18:3);TG(12:0_18:1_18:3);TG(14:0_14:0_16:1);TG(14:0_14:0_18:0);TG(14:0_14:1_18:1);TG(14:0_16:0_18:1);TG(14:0_16:0_18:2);TG(14:0_16:1_18:2);TG(14:0_16:1_22:6);TG(16:0_16:0_20:1);TG(16:0_18:0_22:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:2_22:0);TG(16:0_18:3_18:3);TG(16:1_16:1_22:5);TG(18:0_18:1_22:0);TG(18:0_18:2_18:2);TG(18:0_18:2_18:3);TG(18:0_18:2_22:0);TG(18:1_18:1_18:2);TG(18:1_18:2_18:2);TG(18:1_20:3_22:0);TG(18:2_18:2_22:1);TG(18:2_20:2_22:2);TG(18:3_18:3_20:3)	30;10;2;4;10;4;14;11;2;7;14;12;12;14;3;19;19;23;5;19;16;23;25;4;23;14;21;18;20;6;26;1;16;1;4;10;4;14;11;7;14;12;14;19;19;16;4;14;6;1	SNP_5083758;SNP_5077738;SNP_5083788;SNP_5083057;SNP_5072573;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5082824;SNP_5083051;SNP_5075244;SNP_5083051;SNP_5075244;SNP_5083051;SNP_5083051;SNP_5074445;SNP_5077738;SNP_5075244;SNP_5083051;SNP_5075244;SNP_5075244;SNP_5082824;SNP_5077738;SNP_5074952;SNP_5077738;SNP_5071231;SNP_5077738;SNP_5083057;SNP_5072573;SNP_5083057;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5083051;SNP_5082824;SNP_5083051;SNP_5083051;SNP_5077738;SNP_5083051;SNP_5077738;SNP_5077738	1.60259e-06;4.357912e-07;6.479137e-06;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;4.600383e-06;6.092287e-12;1.684085e-12;4.055051e-07;7.948868e-13;9.058486e-08;3.248599e-07;1.656292e-09;1.668824e-08;1.059043e-06;2.109496e-07;7.814432e-06;2.323121e-10;8.415372e-06;6.932354e-06;8.897315e-09;4.4203e-06;3.397631e-16;7.714747e-07;2.477223e-06;1.621398e-07;3.021232e-10;1.200517e-06;1.384306e-06;2.474792e-06;1.103195e-08;4.76326e-09;2.384248e-11;6.495844e-08;1.684132e-12;1.934048e-12;6.092287e-12;1.684085e-12;7.948868e-13;9.058486e-08;1.656292e-09;1.668824e-08;2.323121e-10;8.897315e-09;3.397631e-16;3.021232e-10;1.103195e-08	34
