Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G215201	Ubidecarenone	10	SNP_19830072	8.814612e-07	1
1	SORBI_3001G228900	Ubidecarenone	138	SNP_21934649	3.674815e-06	1
1	SORBI_3001G229000	Ubidecarenone	152	SNP_21939665	3.674815e-06	1
1	SORBI_3001G229100	Ubidecarenone	86	SNP_22010492	6.407733e-06	1
1	SORBI_3001G235200	Ubidecarenone	87	SNP_23494847	9.745216e-06	1
1	SORBI_3001G235332	Ubidecarenone	39	SNP_23553599	2.982381e-06	1
1	SORBI_3001G308350	Ubidecarenone	33	SNP_59374545	3.838378e-06	1
1	SORBI_3001G308450	Ubidecarenone	20	SNP_59408164	3.838378e-06	1
1	SORBI_3001G308500	Ubidecarenone	22	SNP_59408164	3.838378e-06	1
1	SORBI_3001G308600	Ubidecarenone	19	SNP_59421325	3.838378e-06	1
1	SORBI_3001G357600	Ubidecarenone	58	SNP_64734400	2.021489e-06	1
1	SORBI_3001G357650	Ubidecarenone	58	SNP_64734400	2.021489e-06	1
1	SORBI_3001G357700	Ubidecarenone	85	SNP_64734400	2.021489e-06	1
1	SORBI_3001G357800	Ubidecarenone	62	SNP_64744564	2.021489e-06	1
1	SORBI_3001G366100	Ubidecarenone	26	SNP_65471176	9.366401e-06	1
1	SORBI_3001G366200	Ubidecarenone	32	SNP_65472500	9.366401e-06	1
1	SORBI_3001G383800	Ubidecarenone	52	SNP_67111038	3.234946e-11	1
1	SORBI_3001G383900	Ubidecarenone	51	SNP_67116220	3.234946e-11	1
1	SORBI_3001G384000	Ubidecarenone	88	SNP_67126525	3.234946e-11	1
1	SORBI_3001G384100	Ubidecarenone	112	SNP_67132006	3.234946e-11	1
1	SORBI_3001G384200	Ubidecarenone	96	SNP_67150295	1.787411e-08	1
1	SORBI_3001G384300	Ubidecarenone	220	SNP_67162446	7.205957e-10	1
1	SORBI_3001G384400	Ubidecarenone	223	SNP_67174430	7.205957e-10	1
1	SORBI_3001G384500	Ubidecarenone	223	SNP_67177689	7.205957e-10	1
1	SORBI_3001G384600	Ubidecarenone	70	SNP_67188844	2.270813e-07	1
2	SORBI_3002G055200	Ubidecarenone	94	SNP_5251156	8.715713e-06	1
2	SORBI_3002G055300	Ubidecarenone	34	SNP_5260282	8.715713e-06	1
2	SORBI_3002G055400	Ubidecarenone	41	SNP_5270034	8.715713e-06	1
2	SORBI_3002G063800	Ubidecarenone	68	SNP_6207454	1.902936e-06	1
2	SORBI_3002G063850	Ubidecarenone	69	SNP_6215298	1.902936e-06	1
2	SORBI_3002G063900	Ubidecarenone	70	SNP_6215298	1.902936e-06	1
2	SORBI_3002G064000	Ubidecarenone	65	SNP_6226143	1.902936e-06	1
2	SORBI_3002G064100	Ubidecarenone	66	SNP_6226143	1.902936e-06	1
2	SORBI_3002G064200	Ubidecarenone	66	SNP_6226143	1.902936e-06	1
2	SORBI_3002G064400	Ubidecarenone	37	SNP_6232083	1.902936e-06	1
2	SORBI_3002G150866	Ubidecarenone	18	SNP_44161788	8.35821e-06	1
2	SORBI_3002G150932	Ubidecarenone	20	SNP_44166450	8.35821e-06	1
2	SORBI_3002G213900	Ubidecarenone	47	SNP_60607630	4.18184e-07	1
2	SORBI_3002G214200	Ubidecarenone	38	SNP_60628257	4.18184e-07	1
2	SORBI_3002G230600	Ubidecarenone	34	SNP_62193164	1.611481e-06	1
2	SORBI_3002G230800	Ubidecarenone	21	SNP_62199859	1.611481e-06	1
2	SORBI_3002G230900	Ubidecarenone	18	SNP_62218085	1.611481e-06	1
2	SORBI_3002G231000	Ubidecarenone	12	SNP_62227078	3.275907e-06	1
2	SORBI_3002G253100	Ubidecarenone	7	SNP_63965182	4.794866e-07	1
2	SORBI_3002G253200	Ubidecarenone	34	SNP_63965182	4.794866e-07	1
2	SORBI_3002G253300	Ubidecarenone	43	SNP_63965182	4.794866e-07	1
2	SORBI_3002G253400	Ubidecarenone	65	SNP_63965182	4.794866e-07	1
2	SORBI_3002G253500	Ubidecarenone	98	SNP_63965182	4.794866e-07	1
2	SORBI_3002G253600	Ubidecarenone	99	SNP_63965182	4.794866e-07	1
2	SORBI_3002G336000	Ubidecarenone	30	SNP_70386463	4.669325e-06	1
2	SORBI_3002G336100	Ubidecarenone	36	SNP_70395807	4.669325e-06	1
2	SORBI_3002G336200	Ubidecarenone	35	SNP_70400274	4.669325e-06	1
2	SORBI_3002G336400	Ubidecarenone	29	SNP_70409316	4.669325e-06	1
2	SORBI_3002G367200	Ubidecarenone	27	SNP_72689010	4.190831e-06	1
2	SORBI_3002G367300	Ubidecarenone	38	SNP_72695042	4.190831e-06	1
3	SORBI_3003G238000	Ubidecarenone	120	SNP_57760521	2.728328e-07	1
3	SORBI_3003G238100	Ubidecarenone	126	SNP_57760521	2.728328e-07	1
3	SORBI_3003G238200	Ubidecarenone	157	SNP_57764155	2.728328e-07	1
3	SORBI_3003G238250	Ubidecarenone	183	SNP_57766309	2.728328e-07	1
3	SORBI_3003G238300	Ubidecarenone	187	SNP_57771817	2.728328e-07	1
3	SORBI_3003G238400	Ubidecarenone	109	SNP_57782043	6.64582e-07	1
3	SORBI_3003G238500	Ubidecarenone	103	SNP_57788188	6.64582e-07	1
3	SORBI_3003G389100	Ubidecarenone	24	SNP_70014596	1.57368e-07	1
4	SORBI_3004G052900	Ubidecarenone	37	SNP_4315932	6.913005e-06	1
4	SORBI_3004G053000	Ubidecarenone	129	SNP_4315932	6.913005e-06	1
4	SORBI_3004G053100	Ubidecarenone	145	SNP_4315932	6.913005e-06	1
4	SORBI_3004G053200	Ubidecarenone	155	SNP_4315932	6.913005e-06	1
4	SORBI_3004G075000	Ubidecarenone	8	SNP_6060483	7.453732e-06	1
4	SORBI_3004G075100	Ubidecarenone	41	SNP_6072068	7.453732e-06	1
4	SORBI_3004G075200	Ubidecarenone	41	SNP_6078318	9.057908e-06	1
4	SORBI_3004G108300	Ubidecarenone	72	SNP_10407506	6.071077e-06	1
4	SORBI_3004G108400	Ubidecarenone	92	SNP_10417901	6.071077e-06	1
4	SORBI_3004G191300	Ubidecarenone	69	SNP_54305468	1.99468e-06	1
4	SORBI_3004G191400	Ubidecarenone	61	SNP_54307752	1.99468e-06	1
4	SORBI_3004G191500	Ubidecarenone	42	SNP_54321742	1.99468e-06	1
4	SORBI_3004G209400	Ubidecarenone	83	SNP_55897757	8.467701e-06	1
4	SORBI_3004G209450	Ubidecarenone	77	SNP_55897757	8.467701e-06	1
4	SORBI_3004G209500	Ubidecarenone	56	SNP_55907326	8.467701e-06	1
4	SORBI_3004G279700	Ubidecarenone	127	SNP_62229241	6.570928e-06	1
4	SORBI_3004G279800	Ubidecarenone	186	SNP_62229241	6.570928e-06	1
4	SORBI_3004G279900	Ubidecarenone	191	SNP_62235427	6.570928e-06	1
4	SORBI_3004G280000	Ubidecarenone	178	SNP_62240335	6.570928e-06	1
4	SORBI_3004G280100	Ubidecarenone	185	SNP_62243937	6.570928e-06	1
4	SORBI_3004G280200	Ubidecarenone	199	SNP_62243937	6.570928e-06	1
4	SORBI_3004G280301	Ubidecarenone	197	SNP_62247604	6.570928e-06	1
4	SORBI_3004G284700	Ubidecarenone	13	SNP_62709204	1.531792e-06	1
4	SORBI_3004G316700	Ubidecarenone	135	SNP_65239196	4.192827e-07	1
4	SORBI_3004G316800	Ubidecarenone	145	SNP_65243557	4.192827e-07	1
4	SORBI_3004G316900	Ubidecarenone	77	SNP_65248730	4.192827e-07	1
4	SORBI_3004G317000	Ubidecarenone	74	SNP_65256044	4.192827e-07	1
5	SORBI_3005G028800	Ubidecarenone	52	SNP_2565365	3.552978e-09	1
5	SORBI_3005G028900	Ubidecarenone	50	SNP_2570904	3.552978e-09	1
5	SORBI_3005G029000	Ubidecarenone	49	SNP_2575199	3.552978e-09	1
5	SORBI_3005G029100	Ubidecarenone	27	SNP_2580757	3.552978e-09	1
5	SORBI_3005G053100	Ubidecarenone	12	SNP_5349952	8.991183e-06	1
5	SORBI_3005G053200	Ubidecarenone	2	SNP_5356896	8.991183e-06	1
5	SORBI_3005G055501	Ubidecarenone	43	SNP_5594990	8.050668e-06	1
5	SORBI_3005G055600	Ubidecarenone	81	SNP_5594990	8.050668e-06	1
5	SORBI_3005G055700	Ubidecarenone	76	SNP_5605444	8.050668e-06	1
5	SORBI_3005G055900	Ubidecarenone	117	SNP_5647806	1.115578e-06	1
5	SORBI_3005G056000	Ubidecarenone	138	SNP_5650781	1.115578e-06	1
