Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G311700	PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2)	87;132;83;80;75;132;121;82	SNP_59849052;SNP_59867693;SNP_59848705;SNP_59848705;SNP_59866610;SNP_59868290;SNP_59867815;SNP_59868196	6.224888e-06;3.08846e-07;5.449951e-08;4.924598e-08;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07	8
1	SORBI_3001G311800	PE(12:0_12:0);PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:1_18:1);PE(18:2_18:2)	84;130;82;78;74;131;119;81	SNP_59849052;SNP_59867693;SNP_59848705;SNP_59848705;SNP_59866610;SNP_59868290;SNP_59867815;SNP_59868196	6.224888e-06;3.08846e-07;5.449951e-08;4.924598e-08;6.720513e-07;5.251615e-10;3.755925e-08;2.294891e-07	8
1	SORBI_3001G228400	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	55;52;48;51;54;52;52	SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662	3.713417e-06;5.223188e-07;5.996997e-06;8.827143e-07;1.598791e-06;4.741267e-07;1.211571e-06	7
1	SORBI_3001G228500	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	45;42;38;41;44;42;42	SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662	3.713417e-06;5.223188e-07;5.996997e-06;8.827143e-07;1.598791e-06;4.741267e-07;1.211571e-06	7
1	SORBI_3001G228600	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	142;140;136;139;142;140;140	SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21948551;SNP_21932662;SNP_21932662	3.713417e-06;5.223188e-07;5.996997e-06;8.827143e-07;7.236287e-07;4.741267e-07;1.211571e-06	7
1	SORBI_3001G228700	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	155;153;153;152;154;153;152	SNP_21949694;SNP_21932662;SNP_21932662;SNP_21949693;SNP_21948551;SNP_21949694;SNP_21932662	7.633991e-07;5.223188e-07;5.996997e-06;8.723585e-07;7.236287e-07;3.485138e-07;1.211571e-06	7
1	SORBI_3001G228701	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	156;155;151;154;157;155;155	SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21948551;SNP_21932662;SNP_21932662	3.713417e-06;5.223188e-07;5.996997e-06;8.827143e-07;7.236287e-07;4.741267e-07;1.211571e-06	7
1	SORBI_3001G228800	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	155;154;150;153;152;154;153	SNP_21932662;SNP_21932662;SNP_21932662;SNP_21932662;SNP_21948551;SNP_21932662;SNP_21932662	3.713417e-06;5.223188e-07;5.996997e-06;8.827143e-07;7.236287e-07;4.741267e-07;1.211571e-06	7
1	SORBI_3001G228900	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	162;164;164;162;163;163;162	SNP_21949694;SNP_21951324;SNP_21951324;SNP_21949693;SNP_21948551;SNP_21949694;SNP_21949693	7.633991e-07;6.455185e-07;7.964519e-06;8.723585e-07;7.236287e-07;3.485138e-07;5.536627e-06	7
1	SORBI_3001G229000	PE(16:0_18:1);PE(16:0_18:2);PE(16:0_18:3);PE(16:0_20:5);PE(18:0_18:3);PE(18:2_18:2);PE(18:2_18:3)	183;186;187;185;184;185;185	SNP_21956122;SNP_21959196;SNP_21959345;SNP_21959345;SNP_21948551;SNP_21949694;SNP_21949693	6.638268e-07;3.886013e-07;3.579272e-06;8.589728e-07;7.236287e-07;3.485138e-07;5.536627e-06	7
