Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
6	SORBI_3006G093500	Sum_DG_Sum_MG;Sum_LPC_Sum_MG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_PS;Sum_MG_Sum_TG;Sum_MGDG_Sum_PS;Sum_MGDG_Sum_TG	148;96;24;24;202;14;208;14	SNP_46345016;SNP_46345597;SNP_46346851;SNP_46346851;SNP_46352637;SNP_46346497;SNP_46352637;SNP_46346497	2.136184e-10;6.333202e-08;6.973879e-10;2.916977e-09;3.017385e-09;4.46551e-11;2.718757e-10;5.819482e-11	8
6	SORBI_3006G093550	Sum_DG_Sum_MG;Sum_LPC_Sum_MG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_PS;Sum_MG_Sum_TG;Sum_MGDG_Sum_PS;Sum_MGDG_Sum_TG	112;80;24;27;223;15;230;15	SNP_46347444;SNP_46346691;SNP_46346851;SNP_46346851;SNP_46352931;SNP_46346497;SNP_46352937;SNP_46346497	2.136184e-10;6.333202e-08;6.973879e-10;2.916977e-09;3.017385e-09;4.46551e-11;2.718757e-10;5.819482e-11	8
7	SORBI_3007G110600	Sum_DG_Sum_MGDG;Sum_DGDG_Sum_MGDG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_MGDG;Sum_MG_Sum_PA;Sum_MGDG_Sum_PA	21;11;58;58;4;13;5	SNP_40068391;SNP_40068391;SNP_40085033;SNP_40086406;SNP_40068391;SNP_40068391;SNP_40068391	2.041344e-10;2.290102e-17;5.32979e-09;1.609463e-08;2.763267e-08;8.072547e-15;2.877542e-08	7
2	SORBI_3002G090600	Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_SQDG;Sum_MGDG_Sum_TG	6;6;8;29;11;29	SNP_9464098;SNP_9461760;SNP_9475164;SNP_9470831;SNP_9475164;SNP_9470831	7.998396e-08;3.679671e-08;1.263327e-10;2.611825e-08;3.576214e-10;2.241327e-08	6
2	SORBI_3002G090700	Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_SQDG;Sum_MGDG_Sum_TG	5;4;8;23;11;23	SNP_9474765;SNP_9474765;SNP_9475164;SNP_9470831;SNP_9475164;SNP_9470831	7.998396e-08;3.679671e-08;1.263327e-10;2.611825e-08;3.576214e-10;2.241327e-08	6
2	SORBI_3002G090800	Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_SQDG;Sum_MGDG_Sum_TG	2;1;11;6;11;6	SNP_9474765;SNP_9474765;SNP_9475164;SNP_9474765;SNP_9475164;SNP_9474765	7.998396e-08;3.679671e-08;1.263327e-10;2.611825e-08;3.576214e-10;2.241327e-08	6
3	SORBI_3003G162200	Sum_DG_Sum_MGDG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_MGDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG	39;39;30;55;26;25	SNP_19707412;SNP_19707750;SNP_19708579;SNP_19707472;SNP_19707412;SNP_19707412	9.043131e-09;7.076204e-14;1.613584e-13;3.314678e-11;2.324221e-09;4.658847e-09	6
5	SORBI_3005G110493	Sum_DG_Sum_MGDG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_PG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG	29;32;30;88;29;27	SNP_30947858;SNP_30947858;SNP_30947858;SNP_30947443;SNP_30948139;SNP_30948139	1.898556e-09;8.777361e-21;4.293806e-17;1.926673e-11;1.730128e-11;4.295662e-11	6
6	SORBI_3006G040500	Sum_DG_Sum_MG;Sum_DGDG_Sum_MGDG;Sum_LPC_Sum_MG;Sum_LPE_Sum_MG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_MGDG	53;24;5;6;42;17	SNP_25533675;SNP_25535326;SNP_25535289;SNP_25535289;SNP_25533696;SNP_25535289	9.694694e-15;3.054141e-08;1.679585e-12;8.186044e-11;5.514427e-09;1.626106e-11	6
7	SORBI_3007G112400	Sum_DG_Sum_MGDG;Sum_DGDG_Sum_MGDG;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_MGDG;Sum_MG_Sum_MGDG;Sum_MG_Sum_SQDG	64;53;87;88;45;10	SNP_43216356;SNP_43216453;SNP_43216453;SNP_43216453;SNP_43216343;SNP_43216001	1.730187e-27;1.041764e-14;1.339093e-44;7.853323e-43;6.578233e-08;7.021753e-08	6
