Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
6	SORBI_3006G214000	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(16:1_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2)	46;35;49;30;25;25;41;40;25;50	SNP_56245293;SNP_56255019;SNP_56226757;SNP_56251210;SNP_56254279;SNP_56254279;SNP_56254279;SNP_56251210;SNP_56251210;SNP_56254781	2.148084e-07;2.785536e-08;1.356126e-06;1.52269e-06;3.160724e-07;2.350336e-07;7.962184e-10;1.804388e-06;1.251686e-06;3.856837e-10	10
6	SORBI_3006G214200	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(16:1_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2)	41;39;42;28;25;25;46;35;25;48	SNP_56245536;SNP_56256782;SNP_56245054;SNP_56256781;SNP_56256782;SNP_56256782;SNP_56256781;SNP_56256781;SNP_56255019;SNP_56256782	2.148084e-07;2.785536e-08;1.985087e-06;1.52269e-06;3.160724e-07;2.350336e-07;7.962184e-10;1.804388e-06;1.251686e-06;3.856837e-10	10
6	SORBI_3006G214300	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(16:1_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2)	82;83;56;38;44;45;101;63;64;88	SNP_56275287;SNP_56256975;SNP_56276788;SNP_56256782;SNP_56256975;SNP_56256975;SNP_56256782;SNP_56275307;SNP_56256756;SNP_56256975	1.182443e-07;2.785536e-08;3.874276e-07;1.52269e-06;3.160724e-07;2.350336e-07;7.962184e-10;3.559246e-07;1.251686e-06;3.856837e-10	10
6	SORBI_3006G216300	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2);MG(18:3)	60;61;61;60;60;60;69;61;61;68	SNP_56411343;SNP_56411343;SNP_56411343;SNP_56431412;SNP_56431412;SNP_56411343;SNP_56426910;SNP_56409515;SNP_56431412;SNP_56409515	7.587943e-07;7.370192e-07;1.931814e-06;7.28774e-06;5.521177e-06;4.050934e-09;5.346544e-06;2.799176e-06;1.965851e-07;6.829724e-06	10
6	SORBI_3006G213900	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2)	31;18;34;13;13;22;26;14;31	SNP_56245293;SNP_56245119;SNP_56226757;SNP_56245054;SNP_56245054;SNP_56226131;SNP_56226757;SNP_56245119;SNP_56245293	2.148084e-07;1.527958e-07;1.356126e-06;3.399859e-06;2.677025e-06;1.235153e-09;2.083239e-06;6.781738e-06;9.087674e-09	9
6	SORBI_3006G214101	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:1_18:3);DG(18:2_18:2);DG(18:2_18:3);MG(12:0);MG(16:0);MG(18:2)	30;22;35;15;15;27;27;14;33	SNP_56245304;SNP_56245304;SNP_56226762;SNP_56245304;SNP_56245304;SNP_56226757;SNP_56226762;SNP_56245304;SNP_56245304	2.148084e-07;1.527958e-07;1.356126e-06;3.399859e-06;2.677025e-06;1.235153e-09;2.083239e-06;6.781738e-06;9.087674e-09	9
6	SORBI_3006G214400	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:2_18:3);DG(18:3_18:3);MG(12:0);MG(16:0);MG(18:2);MG(18:3)	78;78;54;90;68;65;69;81;66	SNP_56276788;SNP_56289420;SNP_56290910;SNP_56289420;SNP_56290997;SNP_56276789;SNP_56276788;SNP_56276788;SNP_56290997	1.182443e-07;2.282658e-07;3.848131e-07;4.105103e-10;2.993213e-06;3.559246e-07;2.971331e-06;2.402116e-08;1.4562e-06	9
6	SORBI_3006G214500	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:2_18:3);DG(18:3_18:3);MG(12:0);MG(16:0);MG(18:2);MG(18:3)	73;69;59;70;72;65;68;70;65	SNP_56276788;SNP_56289420;SNP_56290910;SNP_56289420;SNP_56290997;SNP_56276789;SNP_56276788;SNP_56276788;SNP_56290997	1.182443e-07;2.282658e-07;3.848131e-07;4.105103e-10;2.993213e-06;3.559246e-07;2.971331e-06;2.402116e-08;1.4562e-06	9
6	SORBI_3006G214600	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:2_18:3);DG(18:3_18:3);MG(12:0);MG(16:0);MG(18:2);MG(18:3)	32;28;40;29;31;28;28;29;26	SNP_56290997;SNP_56290997;SNP_56290997;SNP_56290997;SNP_56291699;SNP_56290997;SNP_56290997;SNP_56290997;SNP_56291699	6.241373e-07;2.282658e-07;3.848131e-07;4.105103e-10;2.993213e-06;1.069514e-06;5.317335e-06;2.599918e-08;1.4562e-06	9
6	SORBI_3006G214700	DG(16:0_18:1);DG(16:0_18:2);DG(16:0_18:3);DG(18:2_18:3);DG(18:3_18:3);MG(12:0);MG(16:0);MG(18:2);MG(18:3)	23;19;30;19;22;19;19;20;17	SNP_56290997;SNP_56290997;SNP_56290997;SNP_56290997;SNP_56291699;SNP_56290997;SNP_56290997;SNP_56290997;SNP_56291699	6.241373e-07;2.282658e-07;3.848131e-07;4.105103e-10;2.993213e-06;1.069514e-06;5.317335e-06;2.599918e-08;1.4562e-06	9
