Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G269200	Sum_DG;Sum_MG;Sum_MGDG	9;8;6	SNP_51577811;SNP_51577769;SNP_51577825	5.743048e-06;5.049112e-06;3.407767e-06	3
9	SORBI_3009G119300	Sum_DG;Sum_MG;Sum_MGDG	10;39;10	SNP_46842437;SNP_46842437;SNP_46851468	3.697105e-07;4.017844e-06;8.482363e-07	3
1	SORBI_3001G243100	Sum_LPC;Sum_LPE	13;13	SNP_25122403;SNP_25144811	5.428651e-06;3.364815e-06	2
1	SORBI_3001G243150	Sum_LPC;Sum_LPE	12;10	SNP_25129190;SNP_25144811	5.428651e-06;3.364815e-06	2
1	SORBI_3001G243200	Sum_LPC;Sum_LPE	12;17	SNP_25130232;SNP_25144811	5.428651e-06;3.364815e-06	2
1	SORBI_3001G293666	Sum_PA;Sum_TG	103;5	SNP_57128541;SNP_57129964	5.330419e-06;3.676533e-06	2
2	SORBI_3002G076300	Sum_PA;Sum_TG	44;9	SNP_7916503;SNP_7904632	4.979985e-06;8.724972e-06	2
3	SORBI_3003G275300	Sum_PA;Sum_TG	47;16	SNP_61137054;SNP_61127743	8.83411e-09;1.175895e-06	2
4	SORBI_3004G163350	Sum_PA;Sum_PC	27;3	SNP_51257332;SNP_51271450	2.758269e-07;4.947717e-06	2
4	SORBI_3004G163400	Sum_PA;Sum_PC	27;3	SNP_51261394;SNP_51271450	2.758269e-07;4.947717e-06	2
5	SORBI_3005G137100	Sum_MGDG;Sum_PA	96;84	SNP_58929621;SNP_58929621	6.768632e-06;4.365031e-06	2
5	SORBI_3005G224400	Sum_PA;Sum_TG	33;103	SNP_71123349;SNP_71123330	3.447376e-06;4.729281e-06	2
5	SORBI_3005G224500	Sum_PA;Sum_TG	63;205	SNP_71123349;SNP_71123330	3.447376e-06;4.729281e-06	2
8	SORBI_3008G120450	Sum_LPC;Sum_LPE	65;29	SNP_53425853;SNP_53429244	1.972438e-06;6.499995e-06	2
8	SORBI_3008G181300	Sum_PA;Sum_TG	58;7	SNP_61528689;SNP_61531145	3.230153e-06;2.117007e-06	2
