Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
5	SORBI_3005G083160	Sum_PS_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_PA_Sum_PS;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_DG_Sum_PE;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_SQDG_Sum_TG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_PA;Sum_DG_Sum_SQDG;Sum_LPC_Sum_TG	77;58;74;18;55;56;37;24;41;23;55;56;59;78;74;23;75;64	SNP_11155190;SNP_11155190;SNP_11155866;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11153021;SNP_11153866;SNP_11156965;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11147815;SNP_11155190;SNP_11155190;SNP_11143608;SNP_11155190;SNP_11147815	2.601043e-07;5.139104e-08;4.148834e-06;5.345481e-07;6.708232e-07;3.108934e-08;9.423786e-06;5.580529e-08;3.83065e-08;8.000985e-08;1.881787e-06;3.83006e-06;6.984494e-07;1.75496e-06;5.303458e-08;2.935476e-09;9.209571e-07;2.477429e-07	18
5	SORBI_3005G083220	Sum_PS_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_PA_Sum_PS;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_DG_Sum_PE;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_SQDG_Sum_TG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_PA;Sum_DG_Sum_SQDG;Sum_LPC_Sum_TG	88;67;85;21;59;60;38;26;46;25;62;60;63;89;84;27;86;70	SNP_11155190;SNP_11155190;SNP_11155866;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11153021;SNP_11153866;SNP_11156965;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11147815;SNP_11155190;SNP_11155190;SNP_11143608;SNP_11155190;SNP_11147815	2.601043e-07;5.139104e-08;4.148834e-06;5.345481e-07;6.708232e-07;3.108934e-08;9.423786e-06;5.580529e-08;3.83065e-08;8.000985e-08;1.881787e-06;3.83006e-06;6.984494e-07;1.75496e-06;5.303458e-08;2.935476e-09;9.209571e-07;2.477429e-07	18
1	SORBI_3001G261464	Sum_PS_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DGDG_Sum_MG;Sum_MGDG_Sum_PG;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_LPC_Sum_PS;Sum_LPE_Sum_PS;Sum_LPC_Sum_PG;Sum_SQDG_Sum_TG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_DG_Sum_SQDG;Sum_LPC_Sum_TG	41;7;37;63;3;27;46;18;18;34;47;23;29;40;17;33;43	SNP_34608000;SNP_34608000;SNP_34608000;SNP_34615452;SNP_34615452;SNP_34608000;SNP_34608000;SNP_34621150;SNP_34621150;SNP_34615206;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000	1.08173e-07;7.170972e-06;1.67551e-07;7.603466e-08;3.384745e-08;1.619253e-07;4.863093e-07;5.676076e-06;8.086667e-06;5.274889e-13;4.607726e-07;4.024253e-07;6.812253e-08;7.161326e-08;3.646364e-07;7.452116e-08;1.916566e-08	17
5	SORBI_3005G083100	Sum_PS_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PA_Sum_PS;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_DG_Sum_PE;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_SQDG_Sum_TG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_PA;Sum_DG_Sum_SQDG;Sum_LPC_Sum_TG	47;35;17;42;47;29;20;44;19;43;44;46;48;41;19;47;56	SNP_11146932;SNP_11145102;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11153021;SNP_11153866;SNP_11143319;SNP_11153866;SNP_11147815;SNP_11147815;SNP_11147815;SNP_11147729;SNP_11146642;SNP_11143608;SNP_11147729;SNP_11145978	2.601043e-07;5.139104e-08;5.345481e-07;6.708232e-07;3.108934e-08;9.423786e-06;5.580529e-08;1.909476e-07;8.000985e-08;1.881787e-06;3.83006e-06;6.984494e-07;1.75496e-06;5.303458e-08;2.935476e-09;9.209571e-07;2.477429e-07	17
5	SORBI_3005G083280	Sum_PS_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_PA_Sum_PS;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_DG_Sum_PE;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_SQDG_Sum_TG;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_PA;Sum_DG_Sum_SQDG;Sum_LPC_Sum_TG	109;93;107;21;62;64;44;22;49;22;69;65;111;107;28;108;73	SNP_11155190;SNP_11155190;SNP_11155866;SNP_11153866;SNP_11155736;SNP_11155133;SNP_11153021;SNP_11153866;SNP_11156965;SNP_11153866;SNP_11155736;SNP_11155736;SNP_11155190;SNP_11155190;SNP_11152925;SNP_11155190;SNP_11155736	2.601043e-07;5.139104e-08;4.148834e-06;5.345481e-07;9.841057e-06;2.818716e-06;9.423786e-06;5.580529e-08;3.83065e-08;8.000985e-08;3.103782e-06;5.287653e-06;1.75496e-06;5.303458e-08;6.735803e-06;9.209571e-07;2.805038e-07	17
6	SORBI_3006G093500	Sum_MGDG_Sum_PS;Sum_PG_Sum_PS;Sum_PA_Sum_PS;Sum_DG_Sum_MG;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_LPC_Sum_MG;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_LPC_Sum_PG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_DGDG_Sum_PS;Sum_LPE_Sum_PG;Sum_DG_Sum_LPE;Sum_LPC_Sum_TG	208;172;30;148;14;6;96;69;24;68;83;10;14;199;36;21;8	SNP_46352637;SNP_46352489;SNP_46352489;SNP_46345016;SNP_46346497;SNP_46346497;SNP_46345597;SNP_46351709;SNP_46346851;SNP_46351463;SNP_46345694;SNP_46346497;SNP_46346497;SNP_46352513;SNP_46346851;SNP_46347583;SNP_46346497	2.718757e-10;8.895304e-09;7.162832e-10;2.136184e-10;6.366462e-11;3.730485e-08;6.333202e-08;8.51527e-11;6.973879e-10;5.97153e-11;2.277168e-06;2.062807e-09;5.819482e-11;1.537297e-08;4.300129e-06;1.146522e-06;3.597328e-07	17
6	SORBI_3006G093550	Sum_MGDG_Sum_PS;Sum_PG_Sum_PS;Sum_PA_Sum_PS;Sum_DG_Sum_MG;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_LPC_Sum_MG;Sum_LPC_Sum_PS;Sum_LPC_Sum_MGDG;Sum_LPE_Sum_PS;Sum_LPC_Sum_PG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_DGDG_Sum_PS;Sum_LPE_Sum_PG;Sum_DG_Sum_LPE;Sum_LPC_Sum_TG	230;206;23;112;15;6;80;68;24;68;66;12;15;225;44;16;8	SNP_46352937;SNP_46352963;SNP_46352504;SNP_46347444;SNP_46346497;SNP_46346497;SNP_46346691;SNP_46352284;SNP_46346851;SNP_46352249;SNP_46345794;SNP_46346497;SNP_46346497;SNP_46352937;SNP_46346851;SNP_46347720;SNP_46346497	2.718757e-10;8.895304e-09;7.162832e-10;2.136184e-10;6.366462e-11;3.730485e-08;6.333202e-08;8.51527e-11;6.973879e-10;5.97153e-11;2.277168e-06;2.062807e-09;5.819482e-11;1.537297e-08;4.300129e-06;1.146522e-06;3.597328e-07	17
9	SORBI_3009G080700	Sum_PS_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_MGDG_Sum_PS;Sum_PC_Sum_PS;Sum_PE_Sum_PS;Sum_PA_Sum_PS;Sum_DG_Sum_MG;Sum_DG_Sum_TG;Sum_LPC_Sum_MG;Sum_LPC_Sum_PS;Sum_LPE_Sum_PS;Sum_MGDG_Sum_TG;Sum_MG_Sum_SQDG;Sum_DG_Sum_PS;Sum_LPE_Sum_SQDG;Sum_DGDG_Sum_PS;Sum_DG_Sum_SQDG	31;30;54;48;41;85;62;17;46;76;79;17;30;50;29;28;31	SNP_11219414;SNP_11219414;SNP_11233599;SNP_11229807;SNP_11229184;SNP_11225128;SNP_11221849;SNP_11233888;SNP_11221849;SNP_11216330;SNP_11216330;SNP_11233888;SNP_11219414;SNP_11229184;SNP_11219414;SNP_11233733;SNP_11219414	5.512925e-07;9.433231e-07;3.511185e-07;4.9157e-07;8.573173e-07;3.241583e-10;2.874151e-17;5.591013e-06;7.776106e-11;1.111476e-06;7.213823e-07;6.036954e-06;4.198276e-07;2.443143e-08;6.374412e-06;5.501321e-06;5.349115e-07	17
9	SORBI_3009G090800	Sum_PS_Sum_SQDG;Sum_MGDG_Sum_PS;Sum_DGDG_Sum_MG;Sum_MGDG_Sum_PG;Sum_PC_Sum_PS;Sum_PE_Sum_PS;Sum_PG_Sum_PS;Sum_DG_Sum_TG;Sum_PA_Sum_TG;Sum_DG_Sum_PG;Sum_LPC_Sum_MGDG;Sum_SQDG_Sum_TG;Sum_PS_Sum_TG;Sum_MGDG_Sum_TG;Sum_DG_Sum_LPE;Sum_LPE_Sum_PA;Sum_LPC_Sum_TG	18;43;19;26;35;52;48;62;54;29;23;21;63;61;52;15;37	SNP_17788115;SNP_17785508;SNP_17785300;SNP_17785508;SNP_17776553;SNP_17779369;SNP_17785508;SNP_17776738;SNP_17776738;SNP_17785508;SNP_17789225;SNP_17785435;SNP_17775801;SNP_17776738;SNP_17785623;SNP_17789486;SNP_17775801	5.911849e-06;3.122801e-06;7.395602e-08;7.685971e-09;2.024337e-09;3.845439e-10;2.629386e-07;1.482197e-301;4.662344e-95;5.090645e-06;4.246976e-07;7.254651e-80;5.783988e-192;1.136967e-301;1.46494e-06;1.516821e-08;2.204963e-109	17
8	SORBI_3008G092800	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_MG_Sum_MGDG;Sum_MGDG_Sum_PS;Sum_MGDG_Sum_PG;Sum_PC_Sum_PS;Sum_PE_Sum_PS;Sum_PG_Sum_PS;Sum_DG_Sum_PG;Sum_LPC_Sum_MGDG;Sum_LPC_Sum_PE;Sum_LPC_Sum_PG;Sum_DG_Sum_PS;Sum_DGDG_Sum_PS;Sum_LPE_Sum_PG	20;12;23;18;81;35;23;20;31;36;88;15;18;33;41;73	SNP_41510283;SNP_41510283;SNP_41510283;SNP_41505439;SNP_41507560;SNP_41507513;SNP_41510347;SNP_41510351;SNP_41510347;SNP_41505874;SNP_41506183;SNP_41509674;SNP_41507513;SNP_41510346;SNP_41510346;SNP_41506183	2.0489e-06;5.308701e-13;3.901828e-16;7.872859e-13;1.580171e-14;1.193224e-06;7.086882e-44;4.50145e-49;3.782285e-29;4.454684e-06;1.267708e-09;9.192855e-09;2.179485e-16;2.445925e-22;6.987737e-21;3.988911e-11	16
