Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
2	SORBI_3002G156100	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	20;9;5;4;11;5;20;11;9;10;28;5;6;15;7;2;9;7;12;2;11;4;5;11;12;5;7;11	SNP_47426136;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47426753;SNP_47430199;SNP_47430207;SNP_47430207;SNP_47430207;SNP_47430199;SNP_47427465;SNP_47430207;SNP_47437654;SNP_47433250;SNP_47430150;SNP_47430199;SNP_47430207;SNP_47430207;SNP_47427465;SNP_47426753	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;3.383721e-07;3.488637e-12;1.20289e-08;1.483692e-08;6.956563e-13;1.078334e-08;2.081549e-12;2.714246e-10;2.428163e-13;5.833008e-12;1.295594e-09;4.205174e-13;3.373356e-10;1.59418e-06;2.471327e-11;2.052491e-18	28
2	SORBI_3002G156200	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	14;7;4;3;9;4;18;8;5;8;23;4;4;6;6;1;8;1;5;1;11;5;2;7;11;4;6;9	SNP_47431058;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47431058;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47432319;SNP_47453703;SNP_47437654;SNP_47433202;SNP_47453743;SNP_47437654;SNP_47453743;SNP_47433202;SNP_47453743;SNP_47437654;SNP_47433250;SNP_47453743;SNP_47432319;SNP_47437654;SNP_47433202;SNP_47433250;SNP_47431058	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;3.383721e-07;3.488637e-12;1.20289e-08;1.483692e-08;6.956563e-13;1.078334e-08;2.081549e-12;2.714246e-10;2.428163e-13;5.833008e-12;1.295594e-09;4.205174e-13;3.373356e-10;1.59418e-06;2.471327e-11;2.052491e-18	28
6	SORBI_3006G040101	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	9;6;6;14;6;7;4;7;9;5;7;7;4;38;44;33;34;34;68;31;32;29;27;39;33;33;6	SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299852;SNP_19299773;SNP_19299852;SNP_19299852;SNP_19299773;SNP_19299776;SNP_19301232;SNP_19299776;SNP_19299879;SNP_19301279;SNP_19299776;SNP_19301279;SNP_19299776;SNP_19301743;SNP_19301743;SNP_19299776;SNP_19299776;SNP_19301279;SNP_19299852	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;3.383721e-07;6.701162e-08;1.449278e-08;5.906772e-07;8.710688e-08;2.467726e-06;1.141027e-08;4.68661e-07;1.832657e-07;5.897956e-07;2.728651e-06;3.918309e-08;2.093343e-07;3.353431e-08;2.052491e-18	27
8	SORBI_3008G088836	DG(16:0_18:0);PE(14:0_22:6);PE(16:0_18:3);PE(16:0_20:5);PE(18:2_18:3);TG(10:0_10:0_10:0);TG(10:0_12:0_14:0);TG(10:0_12:0_16:0);TG(10:0_14:0_16:0);TG(10:0_16:0_16:0);TG(12:0_12:0_12:0);TG(12:0_12:0_14:0);TG(12:0_14:0_16:0);TG(12:0_16:0_16:0);TG(14:0_14:0_16:0);TG(14:0_14:0_18:0);TG(14:0_16:0_16:0);TG(16:1_20:1_22:1);TG(18:1_20:0_22:1);TG(18:1_20:1_22:1);TG(18:1_20:3_22:0);TG(18:2_18:2_22:1);TG(18:2_20:2_22:2);TG(18:2_20:3_21:0);TG(18:2_20:3_22:0);TG(18:2_22:0_22:3)	7;7;11;10;10;13;5;4;7;9;3;4;6;5;5;4;5;15;11;14;19;21;19;20;19;14	SNP_21315328;SNP_21314792;SNP_21314623;SNP_21314792;SNP_21314792;SNP_21314667;SNP_21313952;SNP_21314792;SNP_21313952;SNP_21313945;SNP_21314792;SNP_21314792;SNP_21313952;SNP_21313945;SNP_21313945;SNP_21313945;SNP_21313945;SNP_21314792;SNP_21313928;SNP_21314792;SNP_21314792;SNP_21314792;SNP_21314792;SNP_21314792;SNP_21314792;SNP_21314792	8.911518e-10;1.393093e-07;5.728474e-07;2.241233e-06;2.827812e-06;4.985976e-06;4.324897e-07;4.010576e-07;2.818263e-07;1.618586e-07;1.48989e-06;4.010591e-07;2.267963e-07;2.159668e-07;2.159677e-07;1.518593e-07;1.28811e-06;6.403852e-06;2.150699e-08;7.453439e-10;1.202469e-06;7.394248e-07;8.474691e-07;1.652927e-08;1.445653e-06;5.915735e-10	26
6	SORBI_3006G050100	AEG(o-15:2_15:0);LPC(18:3);MG(20:4);PC(14:0_22:6);PC(18:3_0:0);PE(14:0_22:6);PE(16:0_18:3);Phytosphingosine;TG(10:0_12:0_14:0);TG(10:0_12:0_16:0);TG(10:0_16:0_16:0);TG(12:0_12:0_12:0);TG(12:0_12:0_14:0);TG(12:0_16:0_16:0);TG(12:0_16:0_18:1);TG(14:0_14:0_16:0);TG(14:0_14:0_18:0);TG(14:0_16:0_16:0);TG(14:0_18:1_18:2);TG(16:0_18:3_18:3);TG(18:1_20:0_22:1);TG(18:2_20:2_22:2);TG(18:2_20:3_21:0);TG(18:2_22:0_22:3);TG(18:3_18:3_18:3)	11;8;108;8;8;10;11;40;10;7;10;11;7;9;10;9;8;10;16;16;7;12;10;7;10	SNP_37257663;SNP_37259318;SNP_37253197;SNP_37259864;SNP_37259318;SNP_37259853;SNP_37259846;SNP_37253212;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37257369;SNP_37259956;SNP_37259956;SNP_37261143;SNP_37259956;SNP_37260636;SNP_37261143;SNP_37260568	2.341244e-50;2.943969e-06;2.782837e-09;1.007505e-06;2.943967e-06;7.144803e-22;4.108024e-09;3.967361e-07;4.226662e-07;2.0847e-06;2.245617e-06;2.255824e-06;2.084701e-06;2.672421e-07;1.212638e-06;2.672416e-07;6.020935e-07;7.144617e-06;5.368081e-08;1.263832e-07;8.845331e-06;5.121099e-07;2.368193e-09;4.13887e-06;4.011794e-12	25
6	SORBI_3006G248350	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	93;91;97;86;101;100;103;80;120;39;105;100;20;100;127;126;130;118;135;131;124;123;131;121;101	SNP_58760465;SNP_58763642;SNP_58765019;SNP_58760465;SNP_58760465;SNP_58757484;SNP_58761978;SNP_58760465;SNP_58760465;SNP_58767845;SNP_58763564;SNP_58757484;SNP_58767845;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58758052;SNP_58760465	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;1.468847e-07;8.979582e-11;8.232643e-06;9.496181e-09;3.2612e-09;3.075301e-08;1.468849e-07;7.176267e-06;4.955619e-07;4.924244e-08;7.774631e-08;4.376785e-08;1.81215e-08;6.117247e-07;6.896966e-08;1.913721e-07;7.605592e-08;3.403143e-08;8.315617e-08;3.416925e-12	25
6	SORBI_3006G248400	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	99;105;109;91;103;110;112;84;121;38;111;110;21;100;104;104;111;117;107;108;108;109;108;117;103	SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58772620;SNP_58768713;SNP_58768713;SNP_58772928;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713;SNP_58768713	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;1.468847e-07;8.979582e-11;8.232643e-06;9.496181e-09;3.2612e-09;3.075301e-08;1.468849e-07;7.176267e-06;4.955619e-07;4.924244e-08;7.774631e-08;4.376785e-08;1.81215e-08;6.117247e-07;6.896966e-08;1.913721e-07;7.605592e-08;3.403143e-08;8.315617e-08;3.416925e-12	25
6	SORBI_3006G248450	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	73;78;79;67;76;81;82;59;85;24;81;81;12;71;72;72;78;81;74;75;76;76;75;80;76	SNP_58775896;SNP_58775896;SNP_58775896;SNP_58776005;SNP_58775896;SNP_58776005;SNP_58775854;SNP_58775896;SNP_58775854;SNP_58775896;SNP_58775896;SNP_58776005;SNP_58777622;SNP_58776039;SNP_58776039;SNP_58776039;SNP_58775832;SNP_58775832;SNP_58776039;SNP_58775896;SNP_58775896;SNP_58775832;SNP_58775854;SNP_58775832;SNP_58775896	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;1.468847e-07;8.979582e-11;8.232643e-06;9.496181e-09;3.2612e-09;3.075301e-08;1.468849e-07;7.176267e-06;5.007305e-07;4.946443e-08;7.774631e-08;4.448826e-08;1.81215e-08;6.117247e-07;6.896966e-08;1.913721e-07;7.605599e-08;3.403143e-08;8.315617e-08;3.416925e-12	25
6	SORBI_3006G248500	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_16:0_18:1);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	69;75;77;66;73;80;78;56;81;22;78;80;12;70;71;71;73;78;73;73;75;74;73;76;73	SNP_58776237;SNP_58776237;SNP_58776542;SNP_58776542;SNP_58776237;SNP_58776542;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776659;SNP_58776237;SNP_58776542;SNP_58777622;SNP_58776511;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776511;SNP_58776237;SNP_58776237;SNP_58776237;SNP_58776237	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;1.468847e-07;8.979582e-11;8.232643e-06;9.496181e-09;3.2612e-09;3.075301e-08;1.468849e-07;7.176267e-06;5.007305e-07;4.946443e-08;7.774631e-08;4.448826e-08;1.81215e-08;6.117247e-07;6.896966e-08;1.913721e-07;7.605599e-08;3.403143e-08;8.315617e-08;3.416925e-12	25
9	SORBI_3009G090800	AEG(o-15:2_15:0);LPC(18:3);PC(18:1_14:0);PC(18:3_0:0);PE(14:0_22:6);Phytosphingosine;SQDG(16:0_18:2);TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(14:0_16:0_18:1);TG(16:0_18:3_18:3);TG(16:1_16:1_22:5);TG(18:1_18:2_18:3);TG(18:3_18:3_18:3);TG(8:0_16:1_18:1)	32;31;28;31;42;45;52;78;78;22;15;9;16;75;12;18;77;40;16;18;36;25;23;33;9	SNP_17748488;SNP_17751504;SNP_17786540;SNP_17751504;SNP_17751494;SNP_17751494;SNP_17747797;SNP_17747797;SNP_17747797;SNP_17751585;SNP_17748551;SNP_17748554;SNP_17751585;SNP_17747797;SNP_17751585;SNP_17752089;SNP_17747797;SNP_17751585;SNP_17751585;SNP_17752054;SNP_17748554;SNP_17768928;SNP_17768928;SNP_17751494;SNP_17748554	9.339056e-50;6.353785e-07;4.242753e-06;6.353765e-07;4.495115e-07;7.342169e-06;9.470415e-06;2.314779e-09;1.801236e-10;2.781054e-08;7.424458e-08;9.600066e-09;1.286781e-08;1.120186e-09;3.132121e-07;1.227143e-08;1.360558e-07;1.090868e-06;1.286778e-08;7.48925e-07;3.095753e-06;1.709713e-06;3.948886e-08;3.215186e-15;9.600095e-09	25
