Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
4	SORBI_3004G157800	MGDG(18:2_18:2);MGDG(18:2_18:3)	57;21	SNP_50036490;SNP_50036490	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326000	MGDG(18:2_18:2);MGDG(18:2_18:3)	25;14	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326100	MGDG(18:2_18:2);MGDG(18:2_18:3)	39;28	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326200	MGDG(18:2_18:2);MGDG(18:2_18:3)	50;31	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326300	MGDG(18:2_18:2);MGDG(18:2_18:3)	49;31	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326400	MGDG(18:2_18:2);MGDG(18:2_18:3)	125;112	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
4	SORBI_3004G326500	MGDG(18:2_18:2);MGDG(18:2_18:3)	133;126	SNP_66133305;SNP_66133305	5.360382e-09;2.680687e-08	2
6	SORBI_3006G214300	MGDG(18:2_18:3);DGDG(16:0_18:2)	60;130	SNP_56256975;SNP_56275079	2.443555e-08;6.660666e-08	2
1	SORBI_3001G256700	MGDG(16:0_18:1)	28	SNP_29941218	5.48221e-08	1
1	SORBI_3001G260701	MGDG(16:0_18:1)	16	SNP_31890956	4.796372e-09	1
1	SORBI_3001G260800	MGDG(16:0_18:1)	15	SNP_31890956	4.796372e-09	1
1	SORBI_3001G271200	MGDG(16:0_18:1)	6	SNP_52331138	7.046649e-08	1
1	SORBI_3001G271300	MGDG(16:0_18:1)	5	SNP_52331138	7.046649e-08	1
1	SORBI_3001G311000	DGDG(18:2_18:4)	282	SNP_59790392	7.233965e-08	1
1	SORBI_3001G516100	DGDG(18:2_18:3)	10	SNP_78289221	1.559452e-08	1
1	SORBI_3001G516200	DGDG(18:2_18:3)	15	SNP_78289221	1.559452e-08	1
2	SORBI_3002G000400	MGDG(16:0_18:1)	14	SNP_134333	5.785145e-08	1
2	SORBI_3002G000500	MGDG(16:0_18:1)	14	SNP_134333	5.785145e-08	1
2	SORBI_3002G000600	MGDG(16:0_18:1)	14	SNP_134333	5.785145e-08	1
2	SORBI_3002G000700	MGDG(16:0_18:1)	14	SNP_134333	5.785145e-08	1
2	SORBI_3002G013900	MGDG(16:0_18:1)	76	SNP_1255370	2.354242e-08	1
2	SORBI_3002G013966	MGDG(16:0_18:1)	66	SNP_1255403	2.354242e-08	1
2	SORBI_3002G014032	MGDG(16:0_18:1)	77	SNP_1255403	2.354242e-08	1
