Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G225900	Sum_PG	74	SNP_21596963	8.489961e-06	1
1	SORBI_3001G226000	Sum_PG	96	SNP_21596963	8.489961e-06	1
1	SORBI_3001G287201	Sum_PG	8	SNP_56293386	7.660698e-06	1
1	SORBI_3001G287301	Sum_PG	8	SNP_56293386	7.660698e-06	1
1	SORBI_3001G287400	Sum_PG	10	SNP_56293386	7.660698e-06	1
1	SORBI_3001G287500	Sum_PG	10	SNP_56293386	7.660698e-06	1
1	SORBI_3001G311500	Sum_PG	60	SNP_59848705	1.161797e-06	1
1	SORBI_3001G311601	Sum_PG	61	SNP_59848705	1.161797e-06	1
1	SORBI_3001G311700	Sum_PG	82	SNP_59848705	1.161797e-06	1
1	SORBI_3001G311800	Sum_PG	81	SNP_59848705	1.161797e-06	1
1	SORBI_3001G373900	Sum_PG	7	SNP_66223293	6.188961e-06	1
3	SORBI_3003G077800	Sum_PG	241	SNP_6653083	5.691428e-06	1
3	SORBI_3003G077900	Sum_PG	254	SNP_6653091	5.691428e-06	1
3	SORBI_3003G078000	Sum_PG	237	SNP_6653762	5.691428e-06	1
3	SORBI_3003G173400	Sum_PG	8	SNP_38778586	4.572155e-06	1
6	SORBI_3006G214300	Sum_PG	62	SNP_56275307	2.384173e-06	1
6	SORBI_3006G214400	Sum_PG	70	SNP_56276788	2.384173e-06	1
6	SORBI_3006G214500	Sum_PG	75	SNP_56276788	2.384173e-06	1
7	SORBI_3007G044100	Sum_PG	25	SNP_4465868	9.333075e-06	1
