Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G057100	Sum_DGDG_Sum_MGDG	3	SNP_4303875	2.618144e-14	1
1	SORBI_3001G152500	Sum_DGDG_Sum_MGDG	5	SNP_12243809	5.580245e-07	1
1	SORBI_3001G152600	Sum_DGDG_Sum_MGDG	1	SNP_12263338	5.580245e-07	1
1	SORBI_3001G152700	Sum_DGDG_Sum_MGDG	1	SNP_12263338	5.580245e-07	1
1	SORBI_3001G152800	Sum_DGDG_Sum_MGDG	1	SNP_12263338	5.580245e-07	1
1	SORBI_3001G152901	Sum_DGDG_Sum_MGDG	1	SNP_12263338	5.580245e-07	1
1	SORBI_3001G173900	Sum_DGDG_Sum_MGDG	3	SNP_14624954	5.584879e-06	1
1	SORBI_3001G174000	Sum_DGDG_Sum_MGDG	36	SNP_14634203	5.584879e-06	1
1	SORBI_3001G174100	Sum_DGDG_Sum_MGDG	37	SNP_14634203	5.584879e-06	1
1	SORBI_3001G196900	Sum_DGDG_Sum_MGDG	9	SNP_17785329	5.24716e-06	1
1	SORBI_3001G239500	Sum_DGDG_Sum_MGDG	16	SNP_24593083	8.488146e-06	1
1	SORBI_3001G239601	Sum_DGDG_Sum_MGDG	7	SNP_24614951	8.488146e-06	1
1	SORBI_3001G239700	Sum_DGDG_Sum_MGDG	7	SNP_24614951	8.488146e-06	1
1	SORBI_3001G245650	Sum_DGDG_Sum_MGDG	16	SNP_25748614	4.624024e-07	1
1	SORBI_3001G261750	Sum_DGDG_Sum_MGDG	43	SNP_46053404	3.725139e-07	1
1	SORBI_3001G261800	Sum_DGDG_Sum_MGDG	41	SNP_46054790	3.725139e-07	1
1	SORBI_3001G261900	Sum_DGDG_Sum_MGDG	38	SNP_46057940	3.725139e-07	1
1	SORBI_3001G267266	Sum_DGDG_Sum_MGDG	38	SNP_50991571	1.216329e-30	1
1	SORBI_3001G267300	Sum_DGDG_Sum_MGDG	31	SNP_50996313	1.216329e-30	1
1	SORBI_3001G267400	Sum_DGDG_Sum_MGDG	28	SNP_51000552	1.216329e-30	1
