Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G213200	Apocarotenal	61	SNP_19674533	9.351177e-06	1
1	SORBI_3001G213300	Apocarotenal	41	SNP_19684693	9.351177e-06	1
1	SORBI_3001G213400	Apocarotenal	45	SNP_19687244	9.351177e-06	1
1	SORBI_3001G213500	Apocarotenal	41	SNP_19690716	9.351177e-06	1
1	SORBI_3001G213666	Apocarotenal	56	SNP_19697701	9.351177e-06	1
1	SORBI_3001G217500	Apocarotenal	77	SNP_20225903	5.351682e-06	1
1	SORBI_3001G217600	Apocarotenal	51	SNP_20234965	5.351682e-06	1
1	SORBI_3001G217700	Apocarotenal	51	SNP_20240722	5.351682e-06	1
1	SORBI_3001G217800	Apocarotenal	44	SNP_20241916	6.284065e-06	1
1	SORBI_3001G217850	Apocarotenal	46	SNP_20246008	6.284065e-06	1
1	SORBI_3001G221400	Apocarotenal	40	SNP_20929345	2.664823e-06	1
1	SORBI_3001G221500	Apocarotenal	34	SNP_20939103	2.664823e-06	1
1	SORBI_3001G221601	Apocarotenal	10	SNP_20948474	2.664823e-06	1
1	SORBI_3001G281600	Apocarotenal	227	SNP_55215533	2.265303e-06	1
1	SORBI_3001G301000	Apocarotenal	14	SNP_58251669	4.215552e-06	1
1	SORBI_3001G301100	Apocarotenal	14	SNP_58255956	4.215552e-06	1
1	SORBI_3001G301200	Apocarotenal	41	SNP_58267218	4.215552e-06	1
1	SORBI_3001G309600	Apocarotenal	35	SNP_59521898	2.067401e-06	1
1	SORBI_3001G309666	Apocarotenal	135	SNP_59530349	2.067401e-06	1
1	SORBI_3001G309732	Apocarotenal	137	SNP_59531646	2.067401e-06	1
1	SORBI_3001G309800	Apocarotenal	214	SNP_59539143	3.011188e-06	1
1	SORBI_3001G309900	Apocarotenal	286	SNP_59542167	4.496487e-06	1
1	SORBI_3001G310000	Apocarotenal	296	SNP_59549865	4.496487e-06	1
1	SORBI_3001G310100	Apocarotenal	387	SNP_59552381	5.748162e-06	1
2	SORBI_3002G061200	Apocarotenal	2	SNP_5869748	4.135017e-06	1
2	SORBI_3002G061300	Apocarotenal	6	SNP_5877158	4.135017e-06	1
2	SORBI_3002G123600	Apocarotenal	4	SNP_16493510	3.451781e-06	1
2	SORBI_3002G123700	Apocarotenal	5	SNP_16493510	3.451781e-06	1
2	SORBI_3002G123750	Apocarotenal	5	SNP_16493510	3.451781e-06	1
2	SORBI_3002G123800	Apocarotenal	5	SNP_16493510	3.451781e-06	1
2	SORBI_3002G123900	Apocarotenal	5	SNP_16493510	3.451781e-06	1
2	SORBI_3002G269300	Apocarotenal	183	SNP_65296021	8.882874e-06	1
2	SORBI_3002G269400	Apocarotenal	184	SNP_65296480	8.882874e-06	1
2	SORBI_3002G269500	Apocarotenal	187	SNP_65306445	8.882874e-06	1
3	SORBI_3003G430000	Apocarotenal	131	SNP_73287004	8.156215e-06	1
3	SORBI_3003G430100	Apocarotenal	197	SNP_73290949	8.156215e-06	1
3	SORBI_3003G430400	Apocarotenal	264	SNP_73301546	8.156215e-06	1
3	SORBI_3003G430500	Apocarotenal	261	SNP_73305335	8.156215e-06	1
3	SORBI_3003G430600	Apocarotenal	242	SNP_73307031	8.156215e-06	1
3	SORBI_3003G430700	Apocarotenal	201	SNP_73309365	8.156215e-06	1
3	SORBI_3003G430800	Apocarotenal	209	SNP_73311420	8.156215e-06	1
4	SORBI_3004G049200	Apocarotenal	34	SNP_3957168	1.529298e-06	1
4	SORBI_3004G049300	Apocarotenal	47	SNP_3969092	1.529298e-06	1
4	SORBI_3004G049400	Apocarotenal	51	SNP_3974863	1.529298e-06	1
4	SORBI_3004G049500	Apocarotenal	47	SNP_3991652	7.332839e-06	1
4	SORBI_3004G049600	Apocarotenal	26	SNP_3995903	7.332839e-06	1
4	SORBI_3004G049700	Apocarotenal	24	SNP_4003999	7.332839e-06	1
4	SORBI_3004G049800	Apocarotenal	21	SNP_4013193	7.332839e-06	1
4	SORBI_3004G106700	Apocarotenal	85	SNP_10175601	5.503073e-09	1
4	SORBI_3004G106800	Apocarotenal	84	SNP_10181706	5.503073e-09	1
4	SORBI_3004G106900	Apocarotenal	66	SNP_10190476	5.503073e-09	1
4	SORBI_3004G184000	Apocarotenal	19	SNP_53727088	6.029146e-06	1
4	SORBI_3004G184101	Apocarotenal	15	SNP_53736600	6.029146e-06	1
4	SORBI_3004G184200	Apocarotenal	18	SNP_53736600	6.029146e-06	1
4	SORBI_3004G184300	Apocarotenal	54	SNP_53752947	6.029146e-06	1
4	SORBI_3004G184400	Apocarotenal	61	SNP_53752947	6.029146e-06	1
4	SORBI_3004G184500	Apocarotenal	80	SNP_53752947	6.029146e-06	1
4	SORBI_3004G184600	Apocarotenal	71	SNP_53757314	9.488955e-06	1
4	SORBI_3004G184700	Apocarotenal	71	SNP_53759934	9.488955e-06	1
4	SORBI_3004G184800	Apocarotenal	71	SNP_53765225	9.488955e-06	1
4	SORBI_3004G292833	Apocarotenal	28	SNP_63319591	3.206466e-07	1
4	SORBI_3004G292866	Apocarotenal	29	SNP_63319591	3.206466e-07	1
4	SORBI_3004G292900	Apocarotenal	30	SNP_63319591	3.206466e-07	1
4	SORBI_3004G293000	Apocarotenal	31	SNP_63322270	3.206466e-07	1
4	SORBI_3004G293100	Apocarotenal	27	SNP_63329821	3.206466e-07	1
4	SORBI_3004G301400	Apocarotenal	157	SNP_64015166	9.463911e-06	1
4	SORBI_3004G301500	Apocarotenal	156	SNP_64019577	9.463911e-06	1
4	SORBI_3004G301600	Apocarotenal	130	SNP_64032608	9.463911e-06	1
4	SORBI_3004G301650	Apocarotenal	130	SNP_64032608	9.463911e-06	1
4	SORBI_3004G301700	Apocarotenal	132	SNP_64032608	9.463911e-06	1
5	SORBI_3005G229900	Apocarotenal	204	SNP_71666180	5.599518e-06	1
5	SORBI_3005G230000	Apocarotenal	263	SNP_71668466	5.599518e-06	1
5	SORBI_3005G230100	Apocarotenal	232	SNP_71672513	5.599518e-06	1
5	SORBI_3005G230200	Apocarotenal	171	SNP_71676558	5.599518e-06	1
5	SORBI_3005G230300	Apocarotenal	149	SNP_71682973	5.599518e-06	1
