Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G172800	Sum_DG_Sum_DGDG	12	SNP_14491954	6.816442e-06	1
1	SORBI_3001G172900	Sum_DG_Sum_DGDG	9	SNP_14501256	6.816442e-06	1
1	SORBI_3001G173000	Sum_DG_Sum_DGDG	26	SNP_14501256	6.816442e-06	1
1	SORBI_3001G182800	Sum_DG_Sum_DGDG	1	SNP_15500939	4.484005e-06	1
1	SORBI_3001G182850	Sum_DG_Sum_DGDG	1	SNP_15500939	4.484005e-06	1
1	SORBI_3001G182900	Sum_DG_Sum_DGDG	1	SNP_15500939	4.484005e-06	1
1	SORBI_3001G183000	Sum_DG_Sum_DGDG	1	SNP_15500939	4.484005e-06	1
1	SORBI_3001G186100	Sum_DG_Sum_DGDG	28	SNP_15911568	7.384624e-07	1
1	SORBI_3001G186200	Sum_DG_Sum_DGDG	40	SNP_15917434	7.384624e-07	1
1	SORBI_3001G188700	Sum_DG_Sum_DGDG	5	SNP_16695366	3.461211e-06	1
1	SORBI_3001G188800	Sum_DG_Sum_DGDG	3	SNP_16695366	3.461211e-06	1
1	SORBI_3001G188900	Sum_DG_Sum_DGDG	3	SNP_16695366	3.461211e-06	1
1	SORBI_3001G189000	Sum_DG_Sum_DGDG	3	SNP_16695366	3.461211e-06	1
1	SORBI_3001G194200	Sum_DG_Sum_DGDG	5	SNP_17308090	3.454052e-06	1
1	SORBI_3001G241900	Sum_DG_Sum_DGDG	10	SNP_24983208	4.069899e-10	1
1	SORBI_3001G267100	Sum_DG_Sum_DGDG	25	SNP_50877824	6.076817e-06	1
1	SORBI_3001G333900	Sum_DG_Sum_DGDG	16	SNP_62265258	5.082621e-06	1
1	SORBI_3001G334001	Sum_DG_Sum_DGDG	19	SNP_62265258	5.082621e-06	1
1	SORBI_3001G334100	Sum_DG_Sum_DGDG	16	SNP_62265258	5.082621e-06	1
1	SORBI_3001G393300	Sum_DG_Sum_DGDG	4	SNP_67977706	5.469278e-06	1
1	SORBI_3001G393401	Sum_DG_Sum_DGDG	1	SNP_67977706	5.469278e-06	1
1	SORBI_3001G393500	Sum_DG_Sum_DGDG	3	SNP_67977706	5.469278e-06	1
1	SORBI_3001G396400	Sum_DG_Sum_DGDG	1	SNP_68205650	7.722341e-06	1
1	SORBI_3001G396500	Sum_DG_Sum_DGDG	1	SNP_68205650	7.722341e-06	1
1	SORBI_3001G396550	Sum_DG_Sum_DGDG	1	SNP_68205650	7.722341e-06	1
1	SORBI_3001G413000	Sum_DG_Sum_DGDG	3	SNP_69538702	9.983289e-08	1
1	SORBI_3001G413100	Sum_DG_Sum_DGDG	3	SNP_69538702	9.983289e-08	1
1	SORBI_3001G413200	Sum_DG_Sum_DGDG	3	SNP_69538702	9.983289e-08	1
1	SORBI_3001G413300	Sum_DG_Sum_DGDG	3	SNP_69538702	9.983289e-08	1
1	SORBI_3001G413400	Sum_DG_Sum_DGDG	3	SNP_69538702	9.983289e-08	1
1	SORBI_3001G413500	Sum_DG_Sum_DGDG	4	SNP_69538702	9.983289e-08	1
1	SORBI_3001G443700	Sum_DG_Sum_DGDG	3	SNP_72103705	1.143126e-07	1
1	SORBI_3001G443800	Sum_DG_Sum_DGDG	2	SNP_72103705	1.143126e-07	1
1	SORBI_3001G443850	Sum_DG_Sum_DGDG	2	SNP_72103705	1.143126e-07	1
1	SORBI_3001G443900	Sum_DG_Sum_DGDG	1	SNP_72103705	1.143126e-07	1
1	SORBI_3001G448200	Sum_DG_Sum_DGDG	1	SNP_72574746	1.498204e-07	1
1	SORBI_3001G448300	Sum_DG_Sum_DGDG	1	SNP_72574746	1.498204e-07	1
1	SORBI_3001G448350	Sum_DG_Sum_DGDG	1	SNP_72574746	1.498204e-07	1
1	SORBI_3001G448400	Sum_DG_Sum_DGDG	1	SNP_72574746	1.498204e-07	1
1	SORBI_3001G448500	Sum_DG_Sum_DGDG	1	SNP_72574746	1.498204e-07	1
1	SORBI_3001G452600	Sum_DG_Sum_DGDG	6	SNP_72934192	9.622218e-06	1
1	SORBI_3001G452700	Sum_DG_Sum_DGDG	6	SNP_72934192	9.622218e-06	1
1	SORBI_3001G452800	Sum_DG_Sum_DGDG	6	SNP_72934192	9.622218e-06	1
1	SORBI_3001G452900	Sum_DG_Sum_DGDG	6	SNP_72934192	9.622218e-06	1
1	SORBI_3001G453000	Sum_DG_Sum_DGDG	8	SNP_72952950	1.291043e-06	1
1	SORBI_3001G453100	Sum_DG_Sum_DGDG	3	SNP_72952950	1.291043e-06	1
1	SORBI_3001G453150	Sum_DG_Sum_DGDG	3	SNP_72952950	1.291043e-06	1
1	SORBI_3001G475800	Sum_DG_Sum_DGDG	2	SNP_74810418	2.955836e-06	1
1	SORBI_3001G475900	Sum_DG_Sum_DGDG	10	SNP_74810418	2.955836e-06	1
1	SORBI_3001G475950	Sum_DG_Sum_DGDG	8	SNP_74810418	2.955836e-06	1
1	SORBI_3001G476000	Sum_DG_Sum_DGDG	10	SNP_74810418	2.955836e-06	1
