Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G041900	4.859028e-08	Sum_TG	1
1	SORBI_3001G042000	4.859028e-08	Sum_TG	1
1	SORBI_3001G042100	4.859028e-08	Sum_TG	1
1	SORBI_3001G042200	1.128111e-08	Sum_TG	1
1	SORBI_3001G042301	4.950122e-09	Sum_TG	1
1	SORBI_3001G042400	4.950122e-09	Sum_TG	1
1	SORBI_3001G042500	4.950122e-09	Sum_TG	1
1	SORBI_3001G042600	4.950122e-09	Sum_TG	1
1	SORBI_3001G042700	4.950122e-09	Sum_TG	1
1	SORBI_3001G042800	2.474514e-08	Sum_TG	1
1	SORBI_3001G042901	5.803844e-08	Sum_TG	1
1	SORBI_3001G043000	5.803844e-08	Sum_TG	1
1	SORBI_3001G043100	5.803844e-08	Sum_TG	1
1	SORBI_3001G046200	4.371688e-08	Sum_TG	1
1	SORBI_3001G046300	4.371688e-08	Sum_TG	1
1	SORBI_3001G046400	4.371688e-08	Sum_TG	1
1	SORBI_3001G046500	4.371688e-08	Sum_TG	1
1	SORBI_3001G057100	8.918061e-13	Sum_TG	1
1	SORBI_3001G076700	9.403974e-08	Sum_TG	1
1	SORBI_3001G076800	9.403974e-08	Sum_TG	1
1	SORBI_3001G076850	9.403974e-08	Sum_TG	1
1	SORBI_3001G076900	9.403974e-08	Sum_TG	1
1	SORBI_3001G077000	9.403974e-08	Sum_TG	1
3	SORBI_3003G169600	8.918061e-13	Sum_TG	1
3	SORBI_3003G169700	8.918061e-13	Sum_TG	1
3	SORBI_3003G169800	8.918061e-13	Sum_TG	1
5	SORBI_3005G041700	8.831966e-13	Sum_TG	1
5	SORBI_3005G041800	8.831966e-13	Sum_TG	1
5	SORBI_3005G041900	8.831966e-13	Sum_TG	1
5	SORBI_3005G042000	8.831966e-13	Sum_TG	1
5	SORBI_3005G042100	8.831966e-13	Sum_TG	1
5	SORBI_3005G133500	9.767053e-08	Sum_TG	1
5	SORBI_3005G133600	9.767053e-08	Sum_TG	1
5	SORBI_3005G133700	9.767053e-08	Sum_TG	1
5	SORBI_3005G133750	9.767053e-08	Sum_TG	1
5	SORBI_3005G133800	9.767053e-08	Sum_TG	1
5	SORBI_3005G141000	8.644118e-11	Sum_TG	1
5	SORBI_3005G149650	1.585643e-09	Sum_TG	1
5	SORBI_3005G151100	8.811383e-09	Sum_TG	1
7	SORBI_3007G017800	8.785153e-08	Sum_TG	1
7	SORBI_3007G017900	2.991423e-09	Sum_TG	1
7	SORBI_3007G018000	2.991423e-09	Sum_TG	1
8	SORBI_3008G091100	9.870292e-08	Sum_TG	1
