Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G211400	Antheraxanthin	40	SNP_19437766	2.99067e-06	1
2	SORBI_3002G000200	Antheraxanthin	105	SNP_112520	1.911378e-07	1
2	SORBI_3002G000300	Antheraxanthin	110	SNP_112520	1.911378e-07	1
2	SORBI_3002G000350	Antheraxanthin	110	SNP_112520	1.911378e-07	1
2	SORBI_3002G000400	Antheraxanthin	112	SNP_112520	1.911378e-07	1
2	SORBI_3002G000500	Antheraxanthin	74	SNP_116727	9.99548e-07	1
2	SORBI_3002G014900	Antheraxanthin	22	SNP_1308293	3.106376e-06	1
2	SORBI_3002G015000	Antheraxanthin	16	SNP_1320330	3.106376e-06	1
2	SORBI_3002G194700	Antheraxanthin	13	SNP_58273437	8.293204e-06	1
2	SORBI_3002G282800	Antheraxanthin	92	SNP_66389985	9.050271e-06	1
2	SORBI_3002G282900	Antheraxanthin	108	SNP_66389985	9.050271e-06	1
2	SORBI_3002G283000	Antheraxanthin	78	SNP_66399168	9.050271e-06	1
2	SORBI_3002G365700	Antheraxanthin	19	SNP_72590554	9.606464e-06	1
2	SORBI_3002G365801	Antheraxanthin	24	SNP_72590554	3.212745e-06	1
2	SORBI_3002G365900	Antheraxanthin	52	SNP_72590554	3.212745e-06	1
2	SORBI_3002G366000	Antheraxanthin	63	SNP_72590554	3.212745e-06	1
2	SORBI_3002G366100	Antheraxanthin	68	SNP_72593910	2.337265e-06	1
2	SORBI_3002G366200	Antheraxanthin	65	SNP_72598409	2.337265e-06	1
2	SORBI_3002G366300	Antheraxanthin	39	SNP_72606441	1.608377e-06	1
2	SORBI_3002G366400	Antheraxanthin	92	SNP_72615812	1.608377e-06	1
2	SORBI_3002G366500	Antheraxanthin	87	SNP_72623600	1.608377e-06	1
2	SORBI_3002G366600	Antheraxanthin	84	SNP_72632679	1.608377e-06	1
2	SORBI_3002G366700	Antheraxanthin	84	SNP_72632679	1.608377e-06	1
2	SORBI_3002G366800	Antheraxanthin	76	SNP_72638785	9.753619e-06	1
3	SORBI_3003G098401	Antheraxanthin	9	SNP_8690019	7.448287e-06	1
3	SORBI_3003G098500	Antheraxanthin	11	SNP_8690019	7.448287e-06	1
3	SORBI_3003G098600	Antheraxanthin	12	SNP_8690019	7.448287e-06	1
3	SORBI_3003G098650	Antheraxanthin	15	SNP_8690019	7.448287e-06	1
3	SORBI_3003G098700	Antheraxanthin	12	SNP_8693438	7.448287e-06	1
3	SORBI_3003G103701	Antheraxanthin	22	SNP_9238104	5.516677e-06	1
3	SORBI_3003G104000	Antheraxanthin	62	SNP_9321991	5.516677e-06	1
3	SORBI_3003G104100	Antheraxanthin	62	SNP_9321991	5.516677e-06	1
3	SORBI_3003G104200	Antheraxanthin	61	SNP_9323687	5.516677e-06	1
3	SORBI_3003G104600	Antheraxanthin	50	SNP_9355296	3.735263e-07	1
3	SORBI_3003G104700	Antheraxanthin	74	SNP_9355296	3.735263e-07	1
3	SORBI_3003G104800	Antheraxanthin	78	SNP_9355296	3.735263e-07	1
3	SORBI_3003G110400	Antheraxanthin	6	SNP_9940585	2.018112e-06	1
3	SORBI_3003G110600	Antheraxanthin	4	SNP_9946234	2.018112e-06	1
3	SORBI_3003G110700	Antheraxanthin	3	SNP_9963443	2.018112e-06	1
3	SORBI_3003G110800	Antheraxanthin	5	SNP_9963443	2.018112e-06	1
3	SORBI_3003G123500	Antheraxanthin	58	SNP_11213385	7.131439e-06	1
3	SORBI_3003G123600	Antheraxanthin	47	SNP_11225388	7.131439e-06	1
3	SORBI_3003G123700	Antheraxanthin	39	SNP_11232435	7.131439e-06	1
4	SORBI_3004G146700	Antheraxanthin	27	SNP_45640698	9.478853e-07	1
4	SORBI_3004G352000	Antheraxanthin	10	SNP_68079487	4.399293e-06	1
4	SORBI_3004G352100	Antheraxanthin	11	SNP_68079487	4.399293e-06	1
