Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G002500	SQDG_32_0_	8	SNP_236031	2.178999e-09	1
1	SORBI_3001G002600	SQDG_32_0_	6	SNP_242025	2.178999e-09	1
1	SORBI_3001G080800	SQDG_32_0_	17	SNP_6232917	9.507501e-10	1
1	SORBI_3001G080900	SQDG_32_0_	16	SNP_6235494	9.507501e-10	1
1	SORBI_3001G080950	SQDG_32_0_	16	SNP_6246059	9.507501e-10	1
1	SORBI_3001G081000	SQDG_32_0_	40	SNP_6247858	9.507501e-10	1
1	SORBI_3001G207500	SQDG_32_0_	26	SNP_18941263	2.7698e-09	1
1	SORBI_3001G209800	SQDG_32_0_	38	SNP_19236358	5.645551e-08	1
1	SORBI_3001G209900	SQDG_32_0_	21	SNP_19237683	5.645551e-08	1
1	SORBI_3001G211000	SQDG_32_0_	14	SNP_19405665	4.096248e-09	1
1	SORBI_3001G211101	SQDG_32_0_	19	SNP_19405665	4.096248e-09	1
1	SORBI_3001G211200	SQDG_32_0_	20	SNP_19413758	4.096248e-09	1
1	SORBI_3001G211400	SQDG_32_0_	44	SNP_19440264	3.318842e-08	1
1	SORBI_3001G211500	SQDG_32_0_	43	SNP_19455071	3.318842e-08	1
1	SORBI_3001G243200	SQDG_32_0_	45	SNP_25130232	2.396327e-08	1
1	SORBI_3001G243300	SQDG_32_0_	50	SNP_25151475	2.396327e-08	1
1	SORBI_3001G253400	SQDG_32_0_	47	SNP_27605622	2.059217e-09	1
1	SORBI_3001G256600	SQDG_32_0_	18	SNP_29847030	4.585277e-09	1
1	SORBI_3001G256700	SQDG_32_0_	22	SNP_29933247	2.893546e-08	1
1	SORBI_3001G259300	SQDG_32_0_	27	SNP_31023975	5.251639e-08	1
1	SORBI_3001G260701	SQDG_32_0_	45	SNP_31867281	1.463838e-11	1
1	SORBI_3001G260800	SQDG_32_0_	48	SNP_31886584	1.463838e-11	1
1	SORBI_3001G261444	SQDG_32_0_	27	SNP_34362801	5.550654e-08	1
1	SORBI_3001G261569	SQDG_32_0_	33	SNP_39095271	8.932692e-08	1
1	SORBI_3001G270200	SQDG_32_0_	32	SNP_51876801	2.792235e-08	1
1	SORBI_3001G271200	SQDG_32_0_	10	SNP_52319157	2.625621e-10	1
1	SORBI_3001G271300	SQDG_32_0_	9	SNP_52323813	2.625621e-10	1
1	SORBI_3001G278800	SQDG_32_0_	5	SNP_54383342	2.300581e-08	1
1	SORBI_3001G278900	SQDG_32_0_	7	SNP_54383342	2.300581e-08	1
1	SORBI_3001G283900	SQDG_32_0_	20	SNP_55628289	8.050846e-08	1
1	SORBI_3001G284100	SQDG_32_0_	34	SNP_55660474	8.050846e-08	1
1	SORBI_3001G297500	SQDG_32_0_	35	SNP_57763635	1.714189e-08	1
1	SORBI_3001G297600	SQDG_32_0_	45	SNP_57783047	1.714189e-08	1
1	SORBI_3001G302600	SQDG_32_0_	209	SNP_58524308	1.339402e-08	1
1	SORBI_3001G302666	SQDG_32_0_	203	SNP_58534815	1.339402e-08	1
1	SORBI_3001G495700	SQDG_32_0_	7	SNP_76542982	2.669767e-10	1
2	SORBI_3002G000400	SQDG_32_0_	28	SNP_132865	6.856161e-10	1
2	SORBI_3002G000500	SQDG_32_0_	28	SNP_132865	6.856161e-10	1
2	SORBI_3002G000600	SQDG_32_0_	28	SNP_132865	6.856161e-10	1
2	SORBI_3002G000700	SQDG_32_0_	28	SNP_132865	6.856161e-10	1
2	SORBI_3002G015700	SQDG_32_0_	70	SNP_1386792	6.535636e-09	1
2	SORBI_3002G015800	SQDG_32_0_	74	SNP_1389425	6.535636e-09	1
2	SORBI_3002G015900	SQDG_32_0_	62	SNP_1400185	6.535636e-09	1
2	SORBI_3002G015950	SQDG_32_0_	56	SNP_1404241	6.535636e-09	1
2	SORBI_3002G016000	SQDG_32_0_	54	SNP_1405105	6.535636e-09	1
2	SORBI_3002G073250	SQDG_32_0_	20	SNP_7538290	1.768228e-08	1
2	SORBI_3002G073300	SQDG_32_0_	20	SNP_7538290	1.768228e-08	1
2	SORBI_3002G073350	SQDG_32_0_	19	SNP_7541864	1.768228e-08	1
2	SORBI_3002G098900	SQDG_32_0_	14	SNP_10609672	6.109769e-11	1
2	SORBI_3002G099000	SQDG_32_0_	14	SNP_10609672	6.109769e-11	1
2	SORBI_3002G099100	SQDG_32_0_	14	SNP_10609672	6.109769e-11	1
2	SORBI_3002G099200	SQDG_32_0_	14	SNP_10609672	6.109769e-11	1
2	SORBI_3002G101200	SQDG_32_0_	28	SNP_11417279	6.541613e-09	1
2	SORBI_3002G101300	SQDG_32_0_	23	SNP_11445370	6.541613e-09	1
2	SORBI_3002G101400	SQDG_32_0_	9	SNP_11447455	6.541613e-09	1
2	SORBI_3002G102600	SQDG_32_0_	53	SNP_11903063	1.544117e-09	1
2	SORBI_3002G108200	SQDG_32_0_	10	SNP_13095786	3.958389e-08	1
2	SORBI_3002G108300	SQDG_32_0_	53	SNP_13102602	3.958389e-08	1
