Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G532200	Sum_Cer	10	SNP_79539224	6.396118e-06	1
1	SORBI_3001G532300	Sum_Cer	17	SNP_79539224	6.396118e-06	1
1	SORBI_3001G532400	Sum_Cer	18	SNP_79544561	6.396118e-06	1
3	SORBI_3003G136400	Sum_Cer	56	SNP_12980627	4.620605e-06	1
3	SORBI_3003G136500	Sum_Cer	69	SNP_12980627	4.620605e-06	1
3	SORBI_3003G158100	Sum_Cer	23	SNP_17994575	1.752397e-06	1
3	SORBI_3003G188300	Sum_Cer	10	SNP_50752978	6.677259e-06	1
8	SORBI_3008G182300	Sum_Cer	10	SNP_61588044	6.996141e-06	1
8	SORBI_3008G182350	Sum_Cer	7	SNP_61589368	6.996141e-06	1
8	SORBI_3008G182400	Sum_Cer	9	SNP_61594097	6.996141e-06	1
8	SORBI_3008G182500	Sum_Cer	9	SNP_61594097	6.996141e-06	1
8	SORBI_3008G182600	Sum_Cer	7	SNP_61599320	6.996141e-06	1
8	SORBI_3008G182700	Sum_Cer	17	SNP_61610371	6.996141e-06	1
8	SORBI_3008G182800	Sum_Cer	27	SNP_61615223	9.070531e-06	1
8	SORBI_3008G182900	Sum_Cer	30	SNP_61623852	9.070531e-06	1
8	SORBI_3008G183000	Sum_Cer	37	SNP_61631896	9.070531e-06	1
