Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
2	SORBI_3002G156100	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	20;9;5;4;11;5;20;11;9;10;28;5;15;7;2;9;7;12;2;11;4;5;11;12;7;11	SNP_47453662;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47438608;SNP_47453743;SNP_47453743;SNP_47438609;SNP_47453743;SNP_47453743;SNP_47453743;SNP_47438908;SNP_47453743;SNP_47453743;SNP_47438609;SNP_47453403;SNP_47453743;SNP_47453768	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;3.488637e-12;1.20289e-08;1.483692e-08;6.956563e-13;1.078334e-08;2.081549e-12;2.714246e-10;2.428163e-13;5.833008e-12;1.295594e-09;4.205174e-13;3.373356e-10;2.471327e-11;2.052491e-18	26
2	SORBI_3002G156200	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	14;7;4;3;9;4;18;8;5;8;23;4;6;6;1;8;1;5;1;11;5;2;7;11;6;9	SNP_47453662;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47453768;SNP_47438609;SNP_47453743;SNP_47453743;SNP_47438609;SNP_47453743;SNP_47453743;SNP_47453743;SNP_47438908;SNP_47453743;SNP_47453743;SNP_47438609;SNP_47453403;SNP_47453743;SNP_47453768	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;3.488637e-12;1.20289e-08;1.483692e-08;6.956563e-13;1.078334e-08;2.081549e-12;2.714246e-10;2.428163e-13;5.833008e-12;1.295594e-09;4.205174e-13;3.373356e-10;2.471327e-11;2.052491e-18	26
9	SORBI_3009G094450	PC(14:0_18:2);PC(14:0_18:3);PC(16:1_16:1);PC(22:1_22:1);TG(14:0_18:2_18:3);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	14;12;23;16;12;32;11;17;32;12;40;5;18;31;31;18;32;12;31;23;49	SNP_24588756;SNP_24588756;SNP_24588756;SNP_24588756;SNP_24588756;SNP_24592309;SNP_24592309;SNP_24592307;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592307;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309;SNP_24592309	2.328068e-13;1.479056e-13;7.96239e-18;2.461686e-08;1.967857e-08;9.375276e-47;2.345112e-29;1.405289e-55;6.253685e-50;2.031872e-54;1.183369e-45;1.021339e-11;2.919591e-47;1.409152e-51;1.532462e-46;6.20991e-22;2.665322e-51;2.02782e-13;9.794555e-52;2.242227e-21;3.388092e-39	21
6	SORBI_3006G040101	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:1);TG(12:0_14:0_18:3);TG(12:0_16:0_18:1);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(14:0_14:0_16:1);TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_18:0_18:2);TG(16:0_18:1_18:2);TG(16:1_18:1_18:1);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	9;6;6;14;6;7;4;7;9;5;7;7;38;44;34;68;39;33;6	SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19303523;SNP_19301743;SNP_19301743;SNP_19301743;SNP_19301652;SNP_19301743;SNP_19301743;SNP_19303523	1.010365e-26;1.615893e-23;2.360691e-17;1.489723e-13;2.052485e-18;6.550155e-14;2.316465e-21;5.519887e-14;1.558095e-19;1.27035e-17;1.375446e-20;6.550153e-14;6.701162e-08;1.449278e-08;8.710688e-08;1.141027e-08;3.918309e-08;3.353431e-08;2.052491e-18	19
6	SORBI_3006G248350	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:3);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	93;91;97;86;101;103;120;39;105;127;126;130;118;131;123;131;121;101	SNP_58776783;SNP_58776783;SNP_58776659;SNP_58776005;SNP_58776659;SNP_58777630;SNP_58777630;SNP_58775896;SNP_58777642;SNP_58772740;SNP_58772875;SNP_58772744;SNP_58773610;SNP_58773033;SNP_58772746;SNP_58773033;SNP_58774725;SNP_58776659	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;8.979582e-11;9.496181e-09;3.2612e-09;3.075301e-08;4.924244e-08;7.774631e-08;4.376785e-08;1.81215e-08;6.896966e-08;7.605592e-08;3.403143e-08;8.315617e-08;3.416925e-12	18
6	SORBI_3006G248400	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:3);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	99;105;109;91;103;112;121;38;111;104;104;111;117;108;109;108;117;103	SNP_58777732;SNP_58777803;SNP_58777813;SNP_58777732;SNP_58777803;SNP_58778006;SNP_58778006;SNP_58777630;SNP_58778098;SNP_58773633;SNP_58775471;SNP_58774725;SNP_58775803;SNP_58775803;SNP_58774725;SNP_58775803;SNP_58775896;SNP_58777803	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;8.979582e-11;9.496181e-09;3.2612e-09;3.075301e-08;4.924244e-08;7.774631e-08;4.376785e-08;1.81215e-08;6.896966e-08;7.605592e-08;3.403143e-08;8.315617e-08;3.416925e-12	18
6	SORBI_3006G248450	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:3);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	73;78;79;67;76;82;85;24;81;72;72;78;81;75;76;75;80;76	SNP_58779038;SNP_58779827;SNP_58779827;SNP_58779038;SNP_58779430;SNP_58779827;SNP_58779827;SNP_58777728;SNP_58779827;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58779430	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;8.979582e-11;9.496181e-09;3.2612e-09;3.075301e-08;4.946443e-08;7.774631e-08;4.448826e-08;1.81215e-08;6.896966e-08;7.605599e-08;3.403143e-08;8.315617e-08;3.416925e-12	18
6	SORBI_3006G248500	TG(10:0_10:0_10:0);TG(10:0_16:1_18:1);TG(12:0_12:0_16:1);TG(12:0_12:0_18:1);TG(12:0_12:0_18:2);TG(12:0_14:0_18:3);TG(12:0_16:0_18:2);TG(12:0_18:1_18:1);TG(12:0_18:1_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_20:1);TG(16:1_18:1_18:1);TG(18:0_18:2_18:2);TG(18:1_18:2_18:2);TG(8:0_16:1_18:1)	69;75;77;66;73;78;81;22;78;71;71;73;78;73;74;73;76;73	SNP_58779038;SNP_58779827;SNP_58779827;SNP_58779038;SNP_58779430;SNP_58779827;SNP_58779827;SNP_58777728;SNP_58779827;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58776720;SNP_58779430	1.372283e-10;8.676143e-13;6.016559e-13;1.985243e-09;3.416932e-12;8.979582e-11;9.496181e-09;3.2612e-09;3.075301e-08;4.946443e-08;7.774631e-08;4.448826e-08;1.81215e-08;6.896966e-08;7.605599e-08;3.403143e-08;8.315617e-08;3.416925e-12	18
2	SORBI_3002G075900	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	41;57;43;55;36;58;33;8;55;57;59;44;17;55;63;39	SNP_7881878;SNP_7882720;SNP_7882505;SNP_7882720;SNP_7881878;SNP_7882720;SNP_7894700;SNP_7894700;SNP_7882720;SNP_7882720;SNP_7882735;SNP_7881878;SNP_7884711;SNP_7882720;SNP_7882720;SNP_7884711	5.441936e-156;1.252507e-60;2.019029e-263;1.934984e-181;7.349316e-232;7.276989e-136;4.274754e-19;1.043535e-167;5.701311e-209;7.656373e-146;1.020849e-43;4.887394e-177;6.490163e-25;6.843768e-208;2.46833e-45;1.426387e-95	16
2	SORBI_3002G076000	TG(16:0_16:0_18:1);TG(16:0_16:0_18:2);TG(16:0_16:0_20:1);TG(16:0_18:0_18:2);TG(16:0_18:1_18:1);TG(16:0_18:1_18:2);TG(16:0_18:1_18:3);TG(16:0_18:1_20:0);TG(16:0_18:1_20:1);TG(16:0_18:1_20:2);TG(16:0_18:1_22:1);TG(16:1_18:1_18:1);TG(18:0_18:0_20:1);TG(18:0_18:2_18:2);TG(18:0_18:2_20:1);TG(18:1_18:2_18:2)	39;59;43;52;36;58;35;8;52;57;60;42;16;52;62;39	SNP_7881878;SNP_7882720;SNP_7882505;SNP_7882720;SNP_7881878;SNP_7882720;SNP_7894700;SNP_7894700;SNP_7882720;SNP_7882720;SNP_7882735;SNP_7881878;SNP_7884711;SNP_7882720;SNP_7882720;SNP_7884711	5.441936e-156;1.252507e-60;2.019029e-263;1.934984e-181;7.349316e-232;7.276989e-136;4.274754e-19;1.043535e-167;5.701311e-209;7.656373e-146;1.020849e-43;4.887394e-177;6.490163e-25;6.843768e-208;2.46833e-45;1.426387e-95	16
