Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
3	SORBI_3003G084501	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	1;1;1;1;1;2;1;23;25;3;1	SNP_7272241;SNP_7272241;SNP_7272241;SNP_7272241;SNP_7272241;SNP_7272241;SNP_7272241;SNP_7277415;SNP_7277415;SNP_7272241;SNP_7272241	3.168859e-09;8.231698e-09;6.035964e-08;2.613096e-08;3.113131e-09;5.57142e-09;3.766154e-09;3.439378e-07;6.607641e-06;3.026133e-06;7.095445e-09	11
5	SORBI_3005G110493	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	31;25;13;16;29;27;26;19;27;16;23	SNP_30948139;SNP_30948139;SNP_30948139;SNP_30948139;SNP_30948139;SNP_30948139;SNP_30948139;SNP_30951152;SNP_30951152;SNP_30948139;SNP_30948139	2.343665e-11;8.519946e-11;3.964424e-10;1.411908e-10;1.730128e-11;4.295662e-11;1.862198e-11;8.786164e-07;8.576029e-06;1.942511e-08;7.932391e-11	11
7	SORBI_3007G112500	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	14;16;15;14;14;15;13;5;11;16;14	SNP_43547094;SNP_43547043;SNP_43546882;SNP_43546882;SNP_43547094;SNP_43547043;SNP_43547094;SNP_43544596;SNP_43544596;SNP_43546882;SNP_43547094	2.181591e-09;5.012887e-09;1.05348e-08;2.966111e-08;9.847441e-09;1.6657e-09;1.933961e-10;3.364192e-26;3.252311e-18;1.199226e-09;9.168519e-08	11
1	SORBI_3001G082300	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	23;23;15;16;23;23;17;10;10;16	SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508	2.321184e-11;1.155641e-10;1.135425e-09;1.058912e-08;1.974775e-11;2.824896e-11;1.528951e-11;4.206059e-06;6.909016e-07;1.842835e-11	10
1	SORBI_3001G082400	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	23;23;15;16;23;23;17;10;12;16	SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508;SNP_6353508	2.321184e-11;1.155641e-10;1.135425e-09;1.058912e-08;1.974775e-11;2.824896e-11;1.528951e-11;4.206059e-06;6.909016e-07;1.842835e-11	10
1	SORBI_3001G085700	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SQDG_Sum_TG	15;21;15;16;25;21;20;15;16;6	SNP_6651538;SNP_6651702;SNP_6651538;SNP_6651538;SNP_6651702;SNP_6651702;SNP_6651702;SNP_6651538;SNP_6651702;SNP_6651538	1.030479e-06;1.45767e-06;6.591403e-06;4.511962e-06;1.319183e-06;8.841529e-07;4.280369e-07;9.943112e-06;4.1535e-06;2.954308e-06	10
1	SORBI_3001G085800	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SQDG_Sum_TG	14;18;16;16;22;18;19;16;16;8	SNP_6651538;SNP_6651702;SNP_6651538;SNP_6651538;SNP_6651702;SNP_6651702;SNP_6651702;SNP_6651538;SNP_6651702;SNP_6651538	1.030479e-06;1.45767e-06;6.591403e-06;4.511962e-06;1.319183e-06;8.841529e-07;4.280369e-07;9.943112e-06;4.1535e-06;2.954308e-06	10
1	SORBI_3001G085900	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SQDG_Sum_TG	11;18;9;9;20;17;13;9;14;10	SNP_6651538;SNP_6651702;SNP_6651538;SNP_6651538;SNP_6651702;SNP_6651702;SNP_6651702;SNP_6651538;SNP_6651702;SNP_6651538	1.030479e-06;1.45767e-06;6.591403e-06;4.511962e-06;1.319183e-06;8.841529e-07;4.280369e-07;9.943112e-06;4.1535e-06;2.954308e-06	10
1	SORBI_3001G086000	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SQDG_Sum_TG	38;43;15;15;23;20;18;14;19;38	SNP_6651538;SNP_6651702;SNP_6651538;SNP_6651538;SNP_6651702;SNP_6651702;SNP_6651702;SNP_6651538;SNP_6651702;SNP_6651538	1.030479e-06;1.45767e-06;6.591403e-06;4.511962e-06;1.319183e-06;8.841529e-07;4.280369e-07;9.943112e-06;4.1535e-06;2.954308e-06	10
1	SORBI_3001G172800	Sum_DG_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG	11;12;6;9;11;11;11;3;6;10	SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499218;SNP_14499533;SNP_14499533	4.234926e-09;8.729454e-09;1.053553e-07;3.838777e-08;2.838184e-09;4.930612e-09;4.329871e-09;6.274124e-06;2.625567e-06;1.410987e-08	10
