Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
3	SORBI_3003G199101	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	68;48	SNP_52565158;SNP_52579242	2.277436e-08;9.063683e-07	2
4	SORBI_3004G124900	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	10;31	SNP_14334854;SNP_14336408	5.215204e-07;2.017004e-09	2
5	SORBI_3005G083100	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	29;43	SNP_11153021;SNP_11147815	9.423786e-06;8.387228e-07	2
5	SORBI_3005G083160	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	37;55	SNP_11153021;SNP_11147815	9.423786e-06;8.387228e-07	2
5	SORBI_3005G083220	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	38;59	SNP_11153021;SNP_11147815	9.423786e-06;8.387228e-07	2
6	SORBI_3006G281400	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	23;23	SNP_61136096;SNP_61136096	6.04457e-06;3.509694e-07	2
6	SORBI_3006G281500	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	24;26	SNP_61136748;SNP_61136748	6.04457e-06;3.509694e-07	2
6	SORBI_3006G281600	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	20;22	SNP_61136748;SNP_61136748	6.04457e-06;3.509694e-07	2
9	SORBI_3009G091101	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	50;28	SNP_18747126;SNP_18748058	4.511083e-06;5.013808e-06	2
9	SORBI_3009G091980	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	57;48	SNP_20718559;SNP_20737642	6.914828e-06;6.934094e-06	2
9	SORBI_3009G099600	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	34;11	SNP_38858213;SNP_38876327	8.239228e-06;1.794424e-06	2
9	SORBI_3009G103101	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	6;61	SNP_41375102;SNP_41353509	4.524853e-06;4.356092e-07	2
9	SORBI_3009G104000	Sum_DG_Sum_PE;Sum_LPE_Sum_TG	1;29	SNP_41997883;SNP_41995819	7.713996e-06;8.963885e-06	2
1	SORBI_3001G002200	Sum_LPE_Sum_TG	2	SNP_212877	7.895634e-06	1
1	SORBI_3001G002300	Sum_LPE_Sum_TG	3	SNP_212877	7.895634e-06	1
1	SORBI_3001G002400	Sum_LPE_Sum_TG	6	SNP_212877	7.895634e-06	1
1	SORBI_3001G003700	Sum_LPE_Sum_TG	23	SNP_328687	8.021396e-06	1
1	SORBI_3001G003900	Sum_LPE_Sum_TG	24	SNP_328694	7.42831e-06	1
1	SORBI_3001G004000	Sum_LPE_Sum_TG	2	SNP_346302	7.42831e-06	1
1	SORBI_3001G004100	Sum_LPE_Sum_TG	2	SNP_346302	7.42831e-06	1
1	SORBI_3001G008300	Sum_LPE_Sum_TG	24	SNP_778798	7.991543e-07	1
1	SORBI_3001G008400	Sum_LPE_Sum_TG	59	SNP_785617	1.12325e-18	1
1	SORBI_3001G008500	Sum_LPE_Sum_TG	54	SNP_815172	3.39985e-06	1
1	SORBI_3001G008600	Sum_LPE_Sum_TG	57	SNP_815172	3.39985e-06	1
1	SORBI_3001G008700	Sum_LPE_Sum_TG	57	SNP_815172	3.39985e-06	1
1	SORBI_3001G008800	Sum_LPE_Sum_TG	57	SNP_815172	3.39985e-06	1
1	SORBI_3001G008900	Sum_LPE_Sum_TG	40	SNP_817604	3.39985e-06	1
1	SORBI_3001G009000	Sum_LPE_Sum_TG	30	SNP_821550	6.741086e-06	1
1	SORBI_3001G009100	Sum_LPE_Sum_TG	32	SNP_829145	6.741086e-06	1
1	SORBI_3001G020350	Sum_LPE_Sum_TG	5	SNP_1699363	8.985508e-06	1
1	SORBI_3001G020500	Sum_LPE_Sum_TG	3	SNP_1699363	8.985508e-06	1
1	SORBI_3001G020600	Sum_LPE_Sum_TG	2	SNP_1699363	8.985508e-06	1
1	SORBI_3001G056100	Sum_LPE_Sum_TG	6	SNP_4196235	6.40072e-08	1
1	SORBI_3001G056200	Sum_LPE_Sum_TG	5	SNP_4215268	6.40072e-08	1
1	SORBI_3001G056300	Sum_LPE_Sum_TG	2	SNP_4216467	6.40072e-08	1
1	SORBI_3001G078300	Sum_DG_Sum_PE	50	SNP_6006646	5.714176e-06	1
1	SORBI_3001G078400	Sum_DG_Sum_PE	100	SNP_6006646	5.714176e-06	1
1	SORBI_3001G078500	Sum_DG_Sum_PE	98	SNP_6006648	5.714176e-06	1
1	SORBI_3001G078600	Sum_DG_Sum_PE	87	SNP_6007783	5.714176e-06	1
1	SORBI_3001G110500	Sum_LPE_Sum_TG	1	SNP_8578667	5.719924e-06	1
1	SORBI_3001G110600	Sum_LPE_Sum_TG	1	SNP_8578667	5.719924e-06	1
1	SORBI_3001G119000	Sum_LPE_Sum_TG	1	SNP_9277521	1.581585e-06	1
1	SORBI_3001G119100	Sum_LPE_Sum_TG	1	SNP_9277521	1.581585e-06	1
1	SORBI_3001G119200	Sum_LPE_Sum_TG	1	SNP_9277521	1.581585e-06	1
1	SORBI_3001G119300	Sum_LPE_Sum_TG	1	SNP_9277521	1.581585e-06	1
1	SORBI_3001G119400	Sum_LPE_Sum_TG	5	SNP_9277521	1.581585e-06	1
1	SORBI_3001G132800	Sum_LPE_Sum_TG	8	SNP_10473411	2.470926e-07	1
1	SORBI_3001G132900	Sum_LPE_Sum_TG	9	SNP_10473411	2.470926e-07	1
1	SORBI_3001G133000	Sum_LPE_Sum_TG	9	SNP_10473411	2.470926e-07	1
1	SORBI_3001G133100	Sum_LPE_Sum_TG	5	SNP_10478259	2.470926e-07	1
1	SORBI_3001G133200	Sum_LPE_Sum_TG	3	SNP_10478259	2.470926e-07	1
1	SORBI_3001G133300	Sum_LPE_Sum_TG	3	SNP_10478259	2.470926e-07	1
1	SORBI_3001G137900	Sum_LPE_Sum_TG	11	SNP_10961834	7.114432e-06	1
1	SORBI_3001G138000	Sum_LPE_Sum_TG	25	SNP_10961834	7.114432e-06	1
1	SORBI_3001G138100	Sum_LPE_Sum_TG	36	SNP_10961834	7.114432e-06	1
1	SORBI_3001G138200	Sum_LPE_Sum_TG	34	SNP_10961834	7.114432e-06	1
1	SORBI_3001G138500	Sum_LPE_Sum_TG	106	SNP_10996474	9.096134e-08	1
1	SORBI_3001G138600	Sum_LPE_Sum_TG	28	SNP_11011975	9.096134e-08	1
