Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G040600	gibberellic acid	11	SNP_3012575	4.886789e-07	1
1	SORBI_3001G040701	gibberellic acid	4	SNP_3043248	4.886789e-07	1
1	SORBI_3001G040800	gibberellic acid	4	SNP_3043248	4.886789e-07	1
1	SORBI_3001G040900	gibberellic acid	5	SNP_3043248	4.886789e-07	1
1	SORBI_3001G041000	gibberellic acid	5	SNP_3043248	4.886789e-07	1
1	SORBI_3001G041100	gibberellic acid	4	SNP_3044798	4.886789e-07	1
1	SORBI_3001G141500	gibberellic acid	119	SNP_11359937	4.718012e-07	1
1	SORBI_3001G141600	gibberellic acid	132	SNP_11372273	4.718012e-07	1
1	SORBI_3001G141700	gibberellic acid	139	SNP_11372273	4.718012e-07	1
1	SORBI_3001G141800	gibberellic acid	137	SNP_11377085	4.718012e-07	1
1	SORBI_3001G141900	gibberellic acid	110	SNP_11384179	6.228692e-07	1
1	SORBI_3001G142000	gibberellic acid	37	SNP_11389798	4.754996e-08	1
1	SORBI_3001G142100	gibberellic acid	50	SNP_11392408	4.754996e-08	1
1	SORBI_3001G142200	gibberellic acid	44	SNP_11402442	4.754996e-08	1
1	SORBI_3001G142300	gibberellic acid	33	SNP_11411047	4.754996e-08	1
1	SORBI_3001G142600	gibberellic acid	72	SNP_11426737	1.114889e-06	1
1	SORBI_3001G142700	gibberellic acid	74	SNP_11439633	1.114889e-06	1
1	SORBI_3001G142800	gibberellic acid	78	SNP_11441422	1.114889e-06	1
1	SORBI_3001G142900	gibberellic acid	66	SNP_11447182	1.114889e-06	1
1	SORBI_3001G143000	gibberellic acid	15	SNP_11454008	8.017855e-06	1
1	SORBI_3001G143100	gibberellic acid	12	SNP_11462500	8.017855e-06	1
1	SORBI_3001G143200	gibberellic acid	17	SNP_11470618	8.031682e-07	1
1	SORBI_3001G143300	gibberellic acid	15	SNP_11474626	8.031682e-07	1
1	SORBI_3001G143400	gibberellic acid	30	SNP_11486968	8.031682e-07	1
1	SORBI_3001G143600	gibberellic acid	27	SNP_11504329	2.130306e-07	1
1	SORBI_3001G143700	gibberellic acid	12	SNP_11521808	2.130306e-07	1
1	SORBI_3001G143800	gibberellic acid	12	SNP_11521808	2.130306e-07	1
1	SORBI_3001G156100	gibberellic acid	14	SNP_12633365	4.826138e-06	1
1	SORBI_3001G156200	gibberellic acid	26	SNP_12633365	4.779628e-06	1
1	SORBI_3001G156300	gibberellic acid	91	SNP_12633365	4.779628e-06	1
1	SORBI_3001G156401	gibberellic acid	91	SNP_12633365	4.779628e-06	1
1	SORBI_3001G156500	gibberellic acid	99	SNP_12644392	4.779628e-06	1
1	SORBI_3001G159600	gibberellic acid	3	SNP_13016718	2.155713e-06	1
1	SORBI_3001G159700	gibberellic acid	1	SNP_13040250	2.155713e-06	1
1	SORBI_3001G186100	gibberellic acid	10	SNP_15905902	8.764779e-08	1
1	SORBI_3001G186200	gibberellic acid	9	SNP_15911595	8.764779e-08	1
1	SORBI_3001G186300	gibberellic acid	8	SNP_15921752	8.764779e-08	1
1	SORBI_3001G188400	gibberellic acid	319	SNP_16639356	1.931972e-07	1
1	SORBI_3001G188500	gibberellic acid	353	SNP_16656863	1.931972e-07	1
1	SORBI_3001G188600	gibberellic acid	253	SNP_16664077	3.30688e-06	1
1	SORBI_3001G188700	gibberellic acid	265	SNP_16670256	3.30688e-06	1
1	SORBI_3001G188900	gibberellic acid	256	SNP_16683229	5.327236e-06	1
1	SORBI_3001G189000	gibberellic acid	244	SNP_16689305	5.327236e-06	1
1	SORBI_3001G189100	gibberellic acid	180	SNP_16697449	5.327236e-06	1
1	SORBI_3001G194900	gibberellic acid	42	SNP_17449785	3.483472e-07	1
1	SORBI_3001G195000	gibberellic acid	103	SNP_17463359	2.517325e-07	1
1	SORBI_3001G197000	gibberellic acid	74	SNP_17789246	1.330661e-09	1
1	SORBI_3001G197050	gibberellic acid	71	SNP_17794457	1.330661e-09	1
1	SORBI_3001G197100	gibberellic acid	60	SNP_17810730	1.330661e-09	1
1	SORBI_3001G197200	gibberellic acid	80	SNP_17810730	1.330661e-09	1
1	SORBI_3001G197300	gibberellic acid	119	SNP_17810730	1.330661e-09	1
1	SORBI_3001G197400	gibberellic acid	127	SNP_17810730	1.330661e-09	1
1	SORBI_3001G197500	gibberellic acid	91	SNP_17818182	1.330661e-09	1
1	SORBI_3001G198000	gibberellic acid	41	SNP_17857920	1.5096e-08	1
1	SORBI_3001G198100	gibberellic acid	70	SNP_17895311	3.741752e-08	1
1	SORBI_3001G198200	gibberellic acid	81	SNP_17895311	3.741752e-08	1
1	SORBI_3001G198300	gibberellic acid	49	SNP_17900918	3.741752e-08	1
1	SORBI_3001G198400	gibberellic acid	94	SNP_17898037	3.741752e-08	1
1	SORBI_3001G198500	gibberellic acid	29	SNP_17919918	1.69054e-06	1
1	SORBI_3001G198800	gibberellic acid	30	SNP_17945963	1.590005e-08	1
1	SORBI_3001G198900	gibberellic acid	30	SNP_17949909	1.590005e-08	1
1	SORBI_3001G199000	gibberellic acid	35	SNP_17956562	1.590005e-08	1
1	SORBI_3001G199200	gibberellic acid	36	SNP_18022181	1.308387e-06	1
1	SORBI_3001G199300	gibberellic acid	19	SNP_18030604	1.308387e-06	1
1	SORBI_3001G199400	gibberellic acid	9	SNP_18040835	1.308387e-06	1
1	SORBI_3001G200500	gibberellic acid	4	SNP_18159362	1.664716e-07	1
1	SORBI_3001G200600	gibberellic acid	6	SNP_18159362	1.664716e-07	1
1	SORBI_3001G200700	gibberellic acid	10	SNP_18159362	1.664716e-07	1
1	SORBI_3001G214300	gibberellic acid	82	SNP_19749446	7.667458e-06	1
1	SORBI_3001G214600	gibberellic acid	86	SNP_19769986	7.667458e-06	1
1	SORBI_3001G214800	gibberellic acid	68	SNP_19781992	4.850116e-07	1
1	SORBI_3001G214900	gibberellic acid	84	SNP_19795030	4.850116e-07	1
1	SORBI_3001G215000	gibberellic acid	99	SNP_19796919	4.850116e-07	1
1	SORBI_3001G215100	gibberellic acid	97	SNP_19802953	1.539923e-08	1
1	SORBI_3001G215201	gibberellic acid	313	SNP_19828486	1.706258e-07	1
1	SORBI_3001G237250	gibberellic acid	20	SNP_23985753	9.751719e-06	1
1	SORBI_3001G237300	gibberellic acid	21	SNP_23988711	3.297653e-06	1
1	SORBI_3001G237400	gibberellic acid	17	SNP_24126309	7.918888e-06	1
1	SORBI_3001G261545	gibberellic acid	32	SNP_38148906	2.675572e-07	1
1	SORBI_3001G263900	gibberellic acid	89	SNP_48841465	5.891354e-06	1
1	SORBI_3001G264000	gibberellic acid	52	SNP_48976249	3.891434e-10	1
1	SORBI_3001G272900	gibberellic acid	21	SNP_52757135	3.48097e-10	1
1	SORBI_3001G273000	gibberellic acid	24	SNP_52757135	3.48097e-10	1
1	SORBI_3001G274100	gibberellic acid	6	SNP_53080892	6.163474e-06	1
1	SORBI_3001G287700	gibberellic acid	8	SNP_56373425	2.152064e-09	1
1	SORBI_3001G287800	gibberellic acid	8	SNP_56373425	2.152064e-09	1
1	SORBI_3001G289900	gibberellic acid	36	SNP_56662742	4.158123e-06	1
1	SORBI_3001G314000	gibberellic acid	63	SNP_60135667	8.25076e-06	1
1	SORBI_3001G314100	gibberellic acid	48	SNP_60144877	8.25076e-06	1
1	SORBI_3001G319800	gibberellic acid	18	SNP_60745866	1.402004e-07	1
1	SORBI_3001G319900	gibberellic acid	53	SNP_60768774	1.402004e-07	1
1	SORBI_3001G338900	gibberellic acid	18	SNP_62649651	1.113523e-06	1
1	SORBI_3001G439600	gibberellic acid	62	SNP_71749301	8.814391e-07	1
1	SORBI_3001G439700	gibberellic acid	150	SNP_71758167	8.814391e-07	1
1	SORBI_3001G439800	gibberellic acid	152	SNP_71770991	8.814391e-07	1
1	SORBI_3001G439850	gibberellic acid	139	SNP_71773856	8.814391e-07	1
1	SORBI_3001G447100	gibberellic acid	4	SNP_72417764	4.850278e-06	1
1	SORBI_3001G447200	gibberellic acid	4	SNP_72417764	4.850278e-06	1
1	SORBI_3001G522500	gibberellic acid	8	SNP_78728423	2.2094e-06	1
1	SORBI_3001G522600	gibberellic acid	58	SNP_78749899	2.2094e-06	1
1	SORBI_3001G525101	gibberellic acid	23	SNP_78933535	1.338859e-06	1
1	SORBI_3001G525200	gibberellic acid	23	SNP_78933535	1.338859e-06	1
1	SORBI_3001G525300	gibberellic acid	20	SNP_78942825	1.338859e-06	1
2	SORBI_3002G043900	gibberellic acid	38	SNP_4179152	3.953407e-06	1
2	SORBI_3002G044000	gibberellic acid	42	SNP_4179152	3.953407e-06	1
2	SORBI_3002G044100	gibberellic acid	38	SNP_4180525	3.953407e-06	1
2	SORBI_3002G075500	gibberellic acid	8	SNP_7819586	6.244278e-07	1
2	SORBI_3002G075600	gibberellic acid	12	SNP_7819586	6.244278e-07	1
2	SORBI_3002G075700	gibberellic acid	12	SNP_7819586	6.244278e-07	1
2	SORBI_3002G085600	gibberellic acid	38	SNP_9090077	9.610667e-14	1
2	SORBI_3002G085700	gibberellic acid	48	SNP_9087883	9.610667e-14	1
2	SORBI_3002G099800	gibberellic acid	2	SNP_11031171	4.346302e-06	1
2	SORBI_3002G104300	gibberellic acid	40	SNP_12336375	6.31573e-06	1
2	SORBI_3002G115300	gibberellic acid	207	SNP_14128332	1.254059e-10	1
2	SORBI_3002G128400	gibberellic acid	42	SNP_17746613	5.85033e-06	1
2	SORBI_3002G128500	gibberellic acid	42	SNP_17750223	5.85033e-06	1
2	SORBI_3002G128600	gibberellic acid	46	SNP_17751591	5.85033e-06	1
2	SORBI_3002G134400	gibberellic acid	66	SNP_19846179	5.682163e-06	1
2	SORBI_3002G165500	gibberellic acid	50	SNP_51620972	9.345691e-07	1
2	SORBI_3002G165600	gibberellic acid	50	SNP_51620972	9.345691e-07	1
2	SORBI_3002G191800	gibberellic acid	13	SNP_57807651	1.684234e-07	1
2	SORBI_3002G198500	gibberellic acid	12	SNP_58837864	9.305439e-06	1
2	SORBI_3002G198600	gibberellic acid	6	SNP_58850014	9.305439e-06	1
2	SORBI_3002G200400	gibberellic acid	25	SNP_59002133	8.095271e-06	1
2	SORBI_3002G200500	gibberellic acid	37	SNP_59017150	8.095271e-06	1
2	SORBI_3002G200600	gibberellic acid	40	SNP_59027532	8.095271e-06	1
2	SORBI_3002G200700	gibberellic acid	34	SNP_59029278	8.095271e-06	1
2	SORBI_3002G203100	gibberellic acid	9	SNP_59336370	3.44316e-16	1
2	SORBI_3002G205100	gibberellic acid	181	SNP_59636229	6.099188e-10	1
2	SORBI_3002G205201	gibberellic acid	111	SNP_59640957	6.099188e-10	1
2	SORBI_3002G205300	gibberellic acid	99	SNP_59642213	6.099188e-10	1
2	SORBI_3002G205500	gibberellic acid	51	SNP_59695539	3.460542e-08	1
2	SORBI_3002G205600	gibberellic acid	105	SNP_59699607	3.460542e-08	1
2	SORBI_3002G205900	gibberellic acid	135	SNP_59726453	3.047069e-06	1
2	SORBI_3002G206000	gibberellic acid	76	SNP_59733678	3.047069e-06	1
2	SORBI_3002G206100	gibberellic acid	28	SNP_59741462	3.047069e-06	1
2	SORBI_3002G206200	gibberellic acid	29	SNP_59743504	3.047069e-06	1
2	SORBI_3002G206300	gibberellic acid	25	SNP_59773598	3.400864e-06	1
2	SORBI_3002G237800	gibberellic acid	11	SNP_62830563	4.458873e-06	1
2	SORBI_3002G237900	gibberellic acid	12	SNP_62830563	4.458873e-06	1
2	SORBI_3002G238000	gibberellic acid	10	SNP_62850013	7.0132e-06	1
2	SORBI_3002G238100	gibberellic acid	20	SNP_62850013	7.0132e-06	1
2	SORBI_3002G238200	gibberellic acid	29	SNP_62855253	7.0132e-06	1
2	SORBI_3002G241700	gibberellic acid	5	SNP_63139528	1.456578e-06	1
2	SORBI_3002G241900	gibberellic acid	5	SNP_63139528	1.456578e-06	1
2	SORBI_3002G242000	gibberellic acid	5	SNP_63139528	1.456578e-06	1
2	SORBI_3002G242100	gibberellic acid	5	SNP_63139528	1.456578e-06	1
2	SORBI_3002G242200	gibberellic acid	5	SNP_63139528	1.456578e-06	1
2	SORBI_3002G242300	gibberellic acid	4	SNP_63143536	1.456578e-06	1
2	SORBI_3002G242400	gibberellic acid	5	SNP_63145633	1.456578e-06	1
2	SORBI_3002G242500	gibberellic acid	10	SNP_63150634	1.456578e-06	1
2	SORBI_3002G245100	gibberellic acid	76	SNP_63358117	7.544669e-06	1
2	SORBI_3002G245200	gibberellic acid	68	SNP_63361749	7.544669e-06	1
2	SORBI_3002G245300	gibberellic acid	65	SNP_63366749	7.544669e-06	1
2	SORBI_3002G245400	gibberellic acid	49	SNP_63372081	7.544669e-06	1
2	SORBI_3002G343901	gibberellic acid	46	SNP_71000551	3.386776e-07	1
2	SORBI_3002G344000	gibberellic acid	42	SNP_71020977	3.386776e-07	1
3	SORBI_3003G021800	gibberellic acid	69	SNP_1857345	7.629467e-06	1
3	SORBI_3003G021900	gibberellic acid	51	SNP_1868117	7.629467e-06	1
3	SORBI_3003G036500	gibberellic acid	3	SNP_3333833	9.923759e-06	1
3	SORBI_3003G036600	gibberellic acid	6	SNP_3356439	1.194228e-08	1
3	SORBI_3003G036650	gibberellic acid	6	SNP_3356439	1.194228e-08	1
3	SORBI_3003G038901	gibberellic acid	11	SNP_3654826	5.811465e-09	1
3	SORBI_3003G039000	gibberellic acid	12	SNP_3654826	5.811465e-09	1
3	SORBI_3003G095150	gibberellic acid	13	SNP_8290063	6.60811e-06	1
3	SORBI_3003G095200	gibberellic acid	20	SNP_8306997	6.60811e-06	1
3	SORBI_3003G134900	gibberellic acid	25	SNP_12737349	5.426715e-07	1
3	SORBI_3003G134950	gibberellic acid	31	SNP_12744976	5.426715e-07	1
3	SORBI_3003G143000	gibberellic acid	245	SNP_14180098	8.668392e-06	1
3	SORBI_3003G143100	gibberellic acid	222	SNP_14187096	6.214262e-06	1
3	SORBI_3003G143200	gibberellic acid	115	SNP_14195965	6.902014e-08	1
3	SORBI_3003G143300	gibberellic acid	72	SNP_14205871	6.902014e-08	1
3	SORBI_3003G143401	gibberellic acid	52	SNP_14216336	6.902014e-08	1
3	SORBI_3003G143800	gibberellic acid	15	SNP_14332063	2.510954e-06	1
3	SORBI_3003G157450	gibberellic acid	17	SNP_17624163	9.755641e-13	1
3	SORBI_3003G160100	gibberellic acid	6	SNP_18725471	2.599778e-11	1
3	SORBI_3003G161950	gibberellic acid	101	SNP_19577324	2.603275e-07	1
3	SORBI_3003G162200	gibberellic acid	81	SNP_19704039	1.376582e-06	1
3	SORBI_3003G166875	gibberellic acid	17	SNP_26125332	3.42461e-07	1
3	SORBI_3003G167200	gibberellic acid	2	SNP_26638729	1.831e-07	1
3	SORBI_3003G175833	gibberellic acid	14	SNP_43829636	1.460502e-08	1
3	SORBI_3003G199001	gibberellic acid	28	SNP_52545911	9.661772e-06	1
3	SORBI_3003G202400	gibberellic acid	38	SNP_53214386	5.261066e-07	1
3	SORBI_3003G202500	gibberellic acid	42	SNP_53217897	5.261066e-07	1
3	SORBI_3003G231300	gibberellic acid	2	SNP_57069851	1.387878e-06	1
3	SORBI_3003G231400	gibberellic acid	2	SNP_57069851	1.387878e-06	1
3	SORBI_3003G239600	gibberellic acid	15	SNP_57908534	4.210966e-06	1
3	SORBI_3003G239700	gibberellic acid	23	SNP_57908534	4.210966e-06	1
3	SORBI_3003G239750	gibberellic acid	21	SNP_57908534	4.210966e-06	1
3	SORBI_3003G239800	gibberellic acid	47	SNP_57908534	4.210966e-06	1
3	SORBI_3003G239900	gibberellic acid	46	SNP_57910723	4.210966e-06	1
3	SORBI_3003G261733	gibberellic acid	14	SNP_59949695	1.649097e-07	1
3	SORBI_3003G261766	gibberellic acid	9	SNP_59955609	1.649097e-07	1
3	SORBI_3003G261800	gibberellic acid	12	SNP_59966384	1.649097e-07	1
3	SORBI_3003G313800	gibberellic acid	27	SNP_64189409	6.777286e-06	1
3	SORBI_3003G336700	gibberellic acid	12	SNP_65981598	1.998009e-06	1
3	SORBI_3003G336800	gibberellic acid	12	SNP_65994742	1.998009e-06	1
3	SORBI_3003G361100	gibberellic acid	47	SNP_67861585	3.768064e-06	1
3	SORBI_3003G361150	gibberellic acid	69	SNP_67861585	3.768064e-06	1
3	SORBI_3003G361200	gibberellic acid	97	SNP_67869215	3.768064e-06	1
3	SORBI_3003G429900	gibberellic acid	18	SNP_73287319	4.760597e-06	1
3	SORBI_3003G430000	gibberellic acid	18	SNP_73287319	4.760597e-06	1
4	SORBI_3004G017600	gibberellic acid	22	SNP_1371726	3.112609e-07	1
4	SORBI_3004G017700	gibberellic acid	27	SNP_1376188	3.112609e-07	1
4	SORBI_3004G024100	gibberellic acid	12	SNP_1962773	8.800443e-06	1
