Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G062250	Sum_DG_Sum_PC	7	SNP_4607856	2.039251e-06	1
1	SORBI_3001G062300	Sum_DG_Sum_PC	1	SNP_4607856	2.039251e-06	1
1	SORBI_3001G253400	Sum_DG_Sum_PC	25	SNP_27616962	4.182024e-06	1
1	SORBI_3001G440700	Sum_DG_Sum_PC	5	SNP_71881116	6.633327e-11	1
1	SORBI_3001G440800	Sum_DG_Sum_PC	5	SNP_71881116	6.633327e-11	1
1	SORBI_3001G440900	Sum_DG_Sum_PC	5	SNP_71881116	6.633327e-11	1
1	SORBI_3001G441000	Sum_DG_Sum_PC	5	SNP_71881116	6.633327e-11	1
1	SORBI_3001G476700	Sum_DG_Sum_PC	9	SNP_74947832	1.049875e-11	1
1	SORBI_3001G476800	Sum_DG_Sum_PC	5	SNP_74947832	1.049875e-11	1
1	SORBI_3001G542300	Sum_DG_Sum_PC	8	SNP_80563902	2.316858e-06	1
1	SORBI_3001G542400	Sum_DG_Sum_PC	9	SNP_80563902	2.316858e-06	1
2	SORBI_3002G124900	Sum_DG_Sum_PC	6	SNP_16872419	1.341457e-06	1
2	SORBI_3002G125000	Sum_DG_Sum_PC	6	SNP_16872419	1.341457e-06	1
2	SORBI_3002G353900	Sum_DG_Sum_PC	2	SNP_71736786	4.927768e-09	1
2	SORBI_3002G354000	Sum_DG_Sum_PC	1	SNP_71736786	4.927768e-09	1
2	SORBI_3002G354100	Sum_DG_Sum_PC	1	SNP_71736786	4.927768e-09	1
2	SORBI_3002G431600	Sum_DG_Sum_PC	24	SNP_77733922	2.054542e-07	1
2	SORBI_3002G431700	Sum_DG_Sum_PC	20	SNP_77733922	2.054542e-07	1
5	SORBI_3005G077900	Sum_DG_Sum_PC	32	SNP_9627616	7.83457e-06	1
5	SORBI_3005G077933	Sum_DG_Sum_PC	65	SNP_9776905	5.921719e-06	1
5	SORBI_3005G163100	Sum_DG_Sum_PC	35	SNP_63847670	5.682569e-07	1
5	SORBI_3005G163200	Sum_DG_Sum_PC	34	SNP_63847670	5.682569e-07	1
5	SORBI_3005G163301	Sum_DG_Sum_PC	23	SNP_63847757	5.682569e-07	1
7	SORBI_3007G112301	Sum_DG_Sum_PC	4	SNP_42860695	3.675923e-07	1
7	SORBI_3007G182101	Sum_DG_Sum_PC	62	SNP_61534865	2.401493e-07	1
7	SORBI_3007G182200	Sum_DG_Sum_PC	62	SNP_61534865	2.401493e-07	1
7	SORBI_3007G182300	Sum_DG_Sum_PC	71	SNP_61534865	2.401493e-07	1
8	SORBI_3008G084000	Sum_DG_Sum_PC	12	SNP_16036371	4.587993e-14	1
10	SORBI_3010G103700	Sum_DG_Sum_PC	8	SNP_9767563	9.370428e-06	1
10	SORBI_3010G103800	Sum_DG_Sum_PC	11	SNP_9767563	9.370428e-06	1
10	SORBI_3010G103900	Sum_DG_Sum_PC	11	SNP_9767563	9.370428e-06	1
10	SORBI_3010G116700	Sum_DG_Sum_PC	24	SNP_12787590	3.101787e-07	1
