Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
6	SORBI_3006G093550	Sum_AEG_Sum_FA;Sum_AEG_Sum_PG;Sum_AEG_Sum_PS;Sum_AEG_Sum_TG;Sum_Cer_Sum_FA;Sum_Cer_Sum_PS;Sum_Cer_Sum_TG;Sum_DG_Sum_FA;Sum_DG_Sum_MG;Sum_DG_Sum_TG;Sum_DGDG_Sum_FA;Sum_DGDG_Sum_PS;Sum_DGDG_Sum_TG;Sum_FA_Sum_GalCer;Sum_FA_Sum_PS;Sum_FA_Sum_TG;Sum_GalCer_Sum_LPE;Sum_GalCer_Sum_MG;Sum_GalCer_Sum_PS;Sum_LPC_Sum_MG;Sum_LPC_Sum_MGDG;Sum_LPC_Sum_PS;Sum_LPE_Sum_MGDG;Sum_LPE_Sum_PS;Sum_LPE_Sum_TG;Sum_MG_Sum_PS;Sum_MG_Sum_TG;Sum_MGDG_Sum_PS;Sum_MGDG_Sum_TG;Sum_PA_Sum_PS;Sum_PA_Sum_TG;Sum_PC_Sum_TG;Sum_PE_Sum_TG;Sum_PG_Sum_PS;Sum_PS_Sum_TG;Sum_SM_Sum_TG	17;32;177;11;16;60;10;19;112;15;18;225;15;25;15;7;31;158;84;80;24;68;27;68;13;223;15;230;15;23;6;10;11;206;12;20	SNP_46364764;SNP_46347720;SNP_46353184;SNP_46346497;SNP_46364764;SNP_46352293;SNP_46346497;SNP_46364764;SNP_46347444;SNP_46346497;SNP_46364764;SNP_46352937;SNP_46346497;SNP_46348126;SNP_46346588;SNP_46346497;SNP_46347720;SNP_46347703;SNP_46352249;SNP_46346691;SNP_46346851;SNP_46352284;SNP_46346851;SNP_46352249;SNP_46346497;SNP_46352931;SNP_46346497;SNP_46352937;SNP_46346497;SNP_46352504;SNP_46346497;SNP_46346497;SNP_46346497;SNP_46352963;SNP_46346497;SNP_46346497	2.282506e-08;2.870324e-12;1.666116e-08;2.961754e-09;1.335787e-10;6.880056e-11;1.39399e-09;1.506713e-08;2.136184e-10;6.366462e-11;1.383462e-08;1.537297e-08;4.842206e-11;3.495435e-10;9.423454e-13;4.284796e-08;2.174027e-14;5.322117e-10;1.15324e-09;6.333202e-08;6.973879e-10;8.51527e-11;2.916977e-09;5.97153e-11;2.007581e-10;3.017385e-09;4.46551e-11;2.718757e-10;5.819482e-11;7.162832e-10;3.730485e-08;3.846521e-10;7.590412e-10;8.895304e-09;2.062807e-09;2.01757e-10	36
9	SORBI_3009G090800	Sum_AEG_Sum_DGDG;Sum_AEG_Sum_TG;Sum_Cer_Sum_DGDG;Sum_Cer_Sum_PA;Sum_Cer_Sum_TG;Sum_DG_Sum_DGDG;Sum_DG_Sum_TG;Sum_DGDG_Sum_MG;Sum_DGDG_Sum_TG;Sum_FA_Sum_GalCer;Sum_FA_Sum_LPC;Sum_FA_Sum_MG;Sum_FA_Sum_TG;Sum_GalCer_Sum_PG;Sum_LPC_Sum_PA;Sum_LPC_Sum_TG;Sum_LPE_Sum_PA;Sum_LPE_Sum_TG;Sum_MG_Sum_PG;Sum_MG_Sum_TG;Sum_MGDG_Sum_PG;Sum_MGDG_Sum_TG;Sum_PA_Sum_PG;Sum_PA_Sum_SM;Sum_PA_Sum_TG;Sum_PC_Sum_PS;Sum_PC_Sum_TG;Sum_PE_Sum_PS;Sum_PE_Sum_TG;Sum_PG_Sum_TG;Sum_PS_Sum_TG;Sum_SM_Sum_TG;Sum_SQDG_Sum_TG	66;60;67;18;58;66;62;19;51;50;65;98;67;32;15;37;15;63;31;60;26;61;56;20;54;35;61;52;61;61;63;62;21	SNP_17785330;SNP_17776738;SNP_17787203;SNP_17789486;SNP_17776738;SNP_17784485;SNP_17776738;SNP_17785300;SNP_17769155;SNP_17785404;SNP_17761910;SNP_17785596;SNP_17776738;SNP_17785508;SNP_17789486;SNP_17775801;SNP_17789486;SNP_17776738;SNP_17785508;SNP_17776738;SNP_17785508;SNP_17776738;SNP_17776567;SNP_17789214;SNP_17776738;SNP_17776553;SNP_17776738;SNP_17779369;SNP_17776738;SNP_17776917;SNP_17775801;SNP_17776738;SNP_17785435	7.445887e-12;3.809374e-246;4.979704e-12;2.750895e-08;5.595442e-219;4.901851e-11;1.482197e-301;7.395602e-08;1.488122e-207;1.627559e-14;8.125339e-08;9.637684e-11;6.760835e-127;1.28187e-08;1.574357e-08;2.204963e-109;1.516821e-08;1.201618e-293;3.623322e-08;2.100961e-290;7.685971e-09;1.136967e-301;8.392757e-12;3.993681e-09;4.662344e-95;2.024337e-09;0;3.845439e-10;3.510743e-266;1.180619e-82;5.783988e-192;1.338519e-274;7.254651e-80	33
6	SORBI_3006G093500	Sum_AEG_Sum_PG;Sum_AEG_Sum_PS;Sum_AEG_Sum_TG;Sum_Cer_Sum_PS;Sum_Cer_Sum_TG;Sum_DG_Sum_MG;Sum_DG_Sum_TG;Sum_DGDG_Sum_PS;Sum_DGDG_Sum_TG;Sum_FA_Sum_GalCer;Sum_FA_Sum_PS;Sum_FA_Sum_TG;Sum_GalCer_Sum_LPE;Sum_GalCer_Sum_MG;Sum_GalCer_Sum_PS;Sum_LPC_Sum_MG;Sum_LPC_Sum_MGDG;Sum_LPC_Sum_PS;Sum_LPE_Sum_MGDG;Sum_LPE_Sum_PS;Sum_LPE_Sum_TG;Sum_MG_Sum_PS;Sum_MG_Sum_TG;Sum_MGDG_Sum_PS;Sum_MGDG_Sum_TG;Sum_PA_Sum_PS;Sum_PA_Sum_TG;Sum_PC_Sum_TG;Sum_PE_Sum_TG;Sum_PG_Sum_PS;Sum_PS_Sum_TG;Sum_SM_Sum_TG	30;153;9;60;9;148;14;199;15;101;14;6;47;163;119;96;24;69;24;68;11;202;14;208;14;30;6;10;11;172;10;19	SNP_46347720;SNP_46353184;SNP_46346497;SNP_46351844;SNP_46346497;SNP_46345016;SNP_46346497;SNP_46352513;SNP_46346497;SNP_46336237;SNP_46346588;SNP_46346497;SNP_46345212;SNP_46345561;SNP_46351392;SNP_46345597;SNP_46346851;SNP_46351709;SNP_46346851;SNP_46351463;SNP_46346497;SNP_46352637;SNP_46346497;SNP_46352637;SNP_46346497;SNP_46352489;SNP_46346497;SNP_46346497;SNP_46346497;SNP_46352489;SNP_46346497;SNP_46346497	2.870324e-12;1.666116e-08;2.961754e-09;6.880056e-11;1.39399e-09;2.136184e-10;6.366462e-11;1.537297e-08;4.842206e-11;3.495435e-10;9.423454e-13;4.284796e-08;2.174027e-14;5.322117e-10;1.15324e-09;6.333202e-08;6.973879e-10;8.51527e-11;2.916977e-09;5.97153e-11;2.007581e-10;3.017385e-09;4.46551e-11;2.718757e-10;5.819482e-11;7.162832e-10;3.730485e-08;3.846521e-10;7.590412e-10;8.895304e-09;2.062807e-09;2.01757e-10	32
5	SORBI_3005G064300	Sum_AEG_Sum_TG;Sum_Cer_Sum_PG;Sum_Cer_Sum_TG;Sum_DG_Sum_LPC;Sum_DG_Sum_SQDG;Sum_DG_Sum_TG;Sum_DGDG_Sum_LPC;Sum_DGDG_Sum_MGDG;Sum_DGDG_Sum_SQDG;Sum_FA_Sum_LPC;Sum_FA_Sum_SQDG;Sum_GalCer_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPC_Sum_TG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_TG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_SQDG;Sum_MGDG_Sum_TG;Sum_PA_Sum_SQDG;Sum_PC_Sum_PG;Sum_PC_Sum_TG;Sum_PE_Sum_PG;Sum_PE_Sum_TG;Sum_PG_Sum_TG;Sum_PS_Sum_SQDG;Sum_PS_Sum_TG;Sum_SM_Sum_TG;Sum_SQDG_Sum_TG	41;66;37;55;64;41;89;10;63;39;63;64;71;15;83;41;65;41;63;42;64;82;40;62;41;53;63;41;41;26	SNP_7106468;SNP_7097945;SNP_7106468;SNP_7086701;SNP_7105860;SNP_7106468;SNP_7086009;SNP_7106620;SNP_7105860;SNP_7109649;SNP_7105860;SNP_7105860;SNP_7105404;SNP_7106698;SNP_7105404;SNP_7106468;SNP_7105860;SNP_7106468;SNP_7105860;SNP_7106493;SNP_7105860;SNP_7107452;SNP_7106468;SNP_7108072;SNP_7106468;SNP_7106634;SNP_7105860;SNP_7106468;SNP_7106468;SNP_7106673	1.309859e-09;5.091723e-08;5.16776e-09;4.749277e-13;4.514595e-10;3.960473e-08;6.700661e-12;2.845206e-09;1.428815e-09;1.376495e-08;8.853733e-10;8.333638e-10;2.057833e-08;6.92371e-09;2.118588e-09;4.075464e-08;3.596463e-10;6.255829e-08;6.478594e-10;1.144251e-08;4.964797e-10;4.689643e-08;3.22337e-09;7.217089e-10;2.694065e-09;4.055262e-08;1.018988e-09;5.86153e-08;2.29095e-09;2.993192e-08	30
5	SORBI_3005G064400	Sum_AEG_Sum_TG;Sum_Cer_Sum_PG;Sum_Cer_Sum_TG;Sum_DG_Sum_LPC;Sum_DG_Sum_SQDG;Sum_DG_Sum_TG;Sum_DGDG_Sum_LPC;Sum_DGDG_Sum_MGDG;Sum_DGDG_Sum_SQDG;Sum_FA_Sum_LPC;Sum_FA_Sum_SQDG;Sum_GalCer_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPC_Sum_TG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_TG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_SQDG;Sum_MGDG_Sum_TG;Sum_PA_Sum_SQDG;Sum_PC_Sum_PG;Sum_PC_Sum_TG;Sum_PE_Sum_PG;Sum_PE_Sum_TG;Sum_PG_Sum_TG;Sum_PS_Sum_SQDG;Sum_PS_Sum_TG;Sum_SM_Sum_TG;Sum_SQDG_Sum_TG	39;61;25;50;73;39;70;9;72;39;72;73;69;14;74;39;74;39;73;40;73;73;39;55;40;43;73;39;39;17	SNP_7106673;SNP_7103970;SNP_7106673;SNP_7128892;SNP_7106477;SNP_7106673;SNP_7128647;SNP_7106620;SNP_7106477;SNP_7118850;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106698;SNP_7106477;SNP_7106673;SNP_7106477;SNP_7106673;SNP_7106477;SNP_7106673;SNP_7106477;SNP_7109122;SNP_7106673;SNP_7108891;SNP_7106673;SNP_7106673;SNP_7106477;SNP_7106673;SNP_7106673;SNP_7106698	1.309859e-09;5.091723e-08;5.16776e-09;7.90141e-12;4.514595e-10;3.960473e-08;4.812378e-11;2.845206e-09;1.428815e-09;1.102136e-08;8.853733e-10;8.333638e-10;2.057833e-08;6.92371e-09;2.118588e-09;4.075464e-08;3.596463e-10;6.255829e-08;6.478594e-10;1.144251e-08;4.964797e-10;4.689643e-08;3.22337e-09;7.217089e-10;2.694065e-09;4.055262e-08;1.018988e-09;5.86153e-08;2.29095e-09;2.993192e-08	30
8	SORBI_3008G092800	Sum_AEG_Sum_DG;Sum_AEG_Sum_LPE;Sum_AEG_Sum_PG;Sum_AEG_Sum_PS;Sum_AEG_Sum_SQDG;Sum_Cer;Sum_Cer_Sum_DG;Sum_DG_Sum_PS;Sum_DGDG_Sum_PG;Sum_DGDG_Sum_PS;Sum_FA_Sum_GalCer;Sum_FA_Sum_MG;Sum_FA_Sum_MGDG;Sum_LPC_Sum_MGDG;Sum_LPC_Sum_PE;Sum_LPC_Sum_PG;Sum_LPE_Sum_PG;Sum_MG_Sum_MGDG;Sum_MG_Sum_PG;Sum_MG_Sum_PS;Sum_MGDG_Sum_PS;Sum_PA_Sum_PG;Sum_PA_Sum_SM;Sum_PC_Sum_PG;Sum_PC_Sum_PS;Sum_PC_Sum_SQDG;Sum_PE_Sum_PG;Sum_PE_Sum_PS;Sum_PE_Sum_SQDG;Sum_PG_Sum_PS	60;16;14;65;16;32;21;33;38;41;31;73;17;88;15;18;73;18;41;38;81;117;48;16;23;23;16;20;12;31	SNP_41479372;SNP_41509753;SNP_41507513;SNP_41508788;SNP_41510283;SNP_41507311;SNP_41479372;SNP_41510346;SNP_41505874;SNP_41510346;SNP_41508731;SNP_41499933;SNP_41505818;SNP_41506183;SNP_41509674;SNP_41507513;SNP_41506183;SNP_41505439;SNP_41503471;SNP_41510347;SNP_41507560;SNP_41499953;SNP_41501272;SNP_41507513;SNP_41510347;SNP_41510283;SNP_41500945;SNP_41510351;SNP_41510283;SNP_41510347	4.183481e-09;1.326787e-08;4.295499e-81;8.253389e-13;9.089008e-20;3.998873e-09;2.285395e-08;2.445925e-22;1.682537e-20;6.987737e-21;1.001598e-11;3.173319e-08;2.460093e-14;1.267708e-09;9.192855e-09;2.179485e-16;3.988911e-11;7.872859e-13;8.781705e-18;3.448434e-24;1.580171e-14;3.000463e-08;1.197889e-18;8.262007e-19;7.086882e-44;3.901828e-16;5.677858e-09;4.50145e-49;5.308701e-13;3.782285e-29	30
1	SORBI_3001G265900	Sum_AEG_Sum_FA;Sum_AEG_Sum_GalCer;Sum_AEG_Sum_TG;Sum_Cer_Sum_TG;Sum_DG_Sum_GalCer;Sum_DG_Sum_SQDG;Sum_DG_Sum_TG;Sum_DGDG_Sum_GalCer;Sum_DGDG_Sum_TG;Sum_FA_Sum_SQDG;Sum_FA_Sum_TG;Sum_GalCer_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPE_Sum_TG;Sum_MG_Sum_SQDG;Sum_MG_Sum_TG;Sum_MGDG_Sum_TG;Sum_PA_Sum_SQDG;Sum_PC_Sum_TG;Sum_PE_Sum_TG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_PS_Sum_TG;Sum_SM_Sum_SQDG;Sum_SM_Sum_TG	46;18;26;22;15;28;21;20;16;27;21;26;17;23;25;27;21;21;29;22;22;19;28;17;51;26	SNP_50299650;SNP_50292570;SNP_50307639;SNP_50309188;SNP_50292570;SNP_50307596;SNP_50309188;SNP_50292570;SNP_50310304;SNP_50307596;SNP_50309188;SNP_50307596;SNP_50310278;SNP_50310274;SNP_50307639;SNP_50307596;SNP_50309188;SNP_50309188;SNP_50307596;SNP_50309188;SNP_50309188;SNP_50310278;SNP_50307596;SNP_50310304;SNP_50307595;SNP_50307639	5.303924e-08;2.384236e-08;1.4031e-08;3.894926e-08;2.091633e-08;7.846518e-09;1.129481e-08;1.890872e-08;7.052361e-08;2.447485e-08;5.818991e-08;5.820184e-09;2.960858e-11;6.548452e-11;3.59025e-09;1.21089e-08;1.462359e-08;1.238649e-08;8.472359e-09;4.328273e-08;4.199032e-08;3.127779e-11;3.655516e-08;1.780518e-08;5.543381e-08;1.026867e-09	26
1	SORBI_3001G476700	Sum_Cer_Sum_SQDG;Sum_DG_Sum_PC;Sum_DG_Sum_SQDG;Sum_DGDG_Sum_PC;Sum_DGDG_Sum_SQDG;Sum_FA_Sum_LPC;Sum_FA_Sum_SQDG;Sum_GalCer_Sum_LPC;Sum_GalCer_Sum_PC;Sum_GalCer_Sum_SQDG;Sum_LPC_Sum_PC;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_PC;Sum_LPE_Sum_SQDG;Sum_MG_Sum_PC;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_PC;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_PC;Sum_PA_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SM_Sum_SQDG	12;9;19;10;18;22;20;37;7;20;17;20;3;20;11;18;22;19;18;20;21;51;18;19	SNP_74947832;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74932341;SNP_74946485;SNP_74936965;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74946653;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74946485;SNP_74939065;SNP_74946485;SNP_74946632	1.457586e-23;1.049875e-11;4.174523e-291;9.024652e-12;1.277467e-189;9.426962e-13;2.328379e-233;3.714076e-10;2.459339e-21;0;3.226701e-12;7.865221e-155;3.008556e-19;6.008192e-175;4.04804e-12;7.921144e-295;3.820873e-10;7.12749e-214;2.463007e-25;0;2.148769e-31;3.266436e-95;8.80666e-200;1.18528e-51	24
1	SORBI_3001G476800	Sum_Cer_Sum_SQDG;Sum_DG_Sum_PC;Sum_DG_Sum_SQDG;Sum_DGDG_Sum_PC;Sum_DGDG_Sum_SQDG;Sum_FA_Sum_LPC;Sum_FA_Sum_SQDG;Sum_GalCer_Sum_LPC;Sum_GalCer_Sum_PC;Sum_GalCer_Sum_SQDG;Sum_LPC_Sum_PC;Sum_LPC_Sum_SQDG;Sum_LPE_Sum_PC;Sum_LPE_Sum_SQDG;Sum_MG_Sum_PC;Sum_MG_Sum_SQDG;Sum_MGDG_Sum_PC;Sum_MGDG_Sum_SQDG;Sum_PA_Sum_PC;Sum_PA_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PG_Sum_SQDG;Sum_PS_Sum_SQDG;Sum_SM_Sum_SQDG	9;5;11;4;11;19;12;33;3;12;12;13;2;14;5;11;13;12;8;11;13;45;11;13	SNP_74947832;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74932341;SNP_74946485;SNP_74936965;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74946653;SNP_74946485;SNP_74947832;SNP_74946485;SNP_74946485;SNP_74939065;SNP_74946485;SNP_74946632	1.457586e-23;1.049875e-11;4.174523e-291;9.024652e-12;1.277467e-189;9.426962e-13;2.328379e-233;3.714076e-10;2.459339e-21;0;3.226701e-12;7.865221e-155;3.008556e-19;6.008192e-175;4.04804e-12;7.921144e-295;3.820873e-10;7.12749e-214;2.463007e-25;0;2.148769e-31;3.266436e-95;8.80666e-200;1.18528e-51	24
3	SORBI_3003G175950	Sum_AEG_Sum_Cer;Sum_AEG_Sum_PG;Sum_AEG_Sum_PS;Sum_Cer_Sum_PG;Sum_Cer_Sum_PS;Sum_DG_Sum_PS;Sum_DGDG_Sum_PG;Sum_DGDG_Sum_PS;Sum_GalCer_Sum_PS;Sum_LPC_Sum_PG;Sum_LPC_Sum_PS;Sum_LPE_Sum_PG;Sum_LPE_Sum_PS;Sum_MG_Sum_PG;Sum_MG_Sum_PS;Sum_MGDG_Sum_PG;Sum_MGDG_Sum_PS;Sum_PA_Sum_PG;Sum_PA_Sum_PS;Sum_PC_Sum_PG;Sum_PC_Sum_PS;Sum_PE_Sum_PG;Sum_PE_Sum_PS;Sum_PG_Sum_PS	9;5;14;9;17;15;6;11;8;26;13;18;15;10;9;83;14;7;17;7;5;5;4;9	SNP_44538742;SNP_44529467;SNP_44537317;SNP_44538462;SNP_44537099;SNP_44537099;SNP_44529467;SNP_44537317;SNP_44537317;SNP_44527760;SNP_44537207;SNP_44529467;SNP_44537207;SNP_44529467;SNP_44537317;SNP_44534955;SNP_44537317;SNP_44529467;SNP_44537099;SNP_44529467;SNP_44537317;SNP_44538462;SNP_44537317;SNP_44537317	3.898179e-15;4.295499e-81;1.573698e-08;9.35946e-17;1.293365e-32;2.402184e-18;1.682537e-20;2.23706e-11;1.683919e-20;2.179485e-16;9.850426e-34;3.988911e-11;3.949033e-33;8.781705e-18;1.434632e-15;2.140948e-08;1.655133e-17;3.000463e-08;4.426689e-20;8.262007e-19;1.485895e-13;3.032702e-15;1.222937e-14;2.097732e-15	24
