Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G034300	Sum_FA	27	SNP_2598971	4.936036e-06	1
1	SORBI_3001G034400	Sum_FA	25	SNP_2605926	4.936036e-06	1
1	SORBI_3001G034500	Sum_FA	26	SNP_2609174	4.936036e-06	1
1	SORBI_3001G038450	Sum_FA	130	SNP_2863496	5.065509e-06	1
1	SORBI_3001G038500	Sum_FA	116	SNP_2870348	5.065509e-06	1
1	SORBI_3001G038601	Sum_FA	188	SNP_2879641	5.065509e-06	1
1	SORBI_3001G038700	Sum_FA	246	SNP_2886739	7.489907e-06	1
1	SORBI_3001G038800	Sum_FA	296	SNP_2888356	7.489907e-06	1
1	SORBI_3001G038900	Sum_FA	220	SNP_2901089	7.489907e-06	1
1	SORBI_3001G039000	Sum_FA	189	SNP_2903906	7.489907e-06	1
1	SORBI_3001G039100	Sum_FA	179	SNP_2904855	7.489907e-06	1
1	SORBI_3001G040300	Sum_FA	105	SNP_2992912	3.745676e-06	1
1	SORBI_3001G040400	Sum_FA	107	SNP_3003751	3.745676e-06	1
1	SORBI_3001G040500	Sum_FA	106	SNP_3005396	3.745676e-06	1
1	SORBI_3001G040600	Sum_FA	14	SNP_3012575	7.472829e-06	1
1	SORBI_3001G040701	Sum_FA	6	SNP_3032047	7.472829e-06	1
1	SORBI_3001G040800	Sum_FA	9	SNP_3032047	7.472829e-06	1
1	SORBI_3001G040900	Sum_FA	101	SNP_3040061	1.931082e-06	1
1	SORBI_3001G041000	Sum_FA	100	SNP_3042220	1.931082e-06	1
1	SORBI_3001G041100	Sum_FA	98	SNP_3044798	1.931082e-06	1
1	SORBI_3001G041200	Sum_FA	97	SNP_3045587	1.931082e-06	1
1	SORBI_3001G041300	Sum_FA	96	SNP_3054762	1.931082e-06	1
1	SORBI_3001G041400	Sum_FA	31	SNP_3075859	1.931082e-06	1
1	SORBI_3001G041450	Sum_FA	33	SNP_3075859	1.931082e-06	1
1	SORBI_3001G041500	Sum_FA	41	SNP_3079650	4.507384e-07	1
1	SORBI_3001G041600	Sum_FA	33	SNP_3084235	4.507384e-07	1
1	SORBI_3001G041700	Sum_FA	40	SNP_3087158	4.507384e-07	1
1	SORBI_3001G041800	Sum_FA	30	SNP_3102294	4.507384e-07	1
1	SORBI_3001G041900	Sum_FA	37	SNP_3115057	4.048339e-06	1
1	SORBI_3001G042000	Sum_FA	34	SNP_3118279	7.510124e-06	1
1	SORBI_3001G042100	Sum_FA	36	SNP_3123874	7.510124e-06	1
1	SORBI_3001G042800	Sum_FA	48	SNP_3172646	1.466618e-06	1
1	SORBI_3001G042901	Sum_FA	8	SNP_3212744	4.365755e-07	1
1	SORBI_3001G043000	Sum_FA	8	SNP_3212744	4.365755e-07	1
1	SORBI_3001G043400	Sum_FA	2	SNP_3267032	9.221499e-07	1
1	SORBI_3001G043500	Sum_FA	48	SNP_3267032	9.221499e-07	1
1	SORBI_3001G043601	Sum_FA	49	SNP_3267032	9.221499e-07	1
1	SORBI_3001G043700	Sum_FA	52	SNP_3267032	9.221499e-07	1
1	SORBI_3001G043800	Sum_FA	53	SNP_3269233	9.221499e-07	1
1	SORBI_3001G056400	Sum_FA	13	SNP_4228366	9.27191e-07	1
1	SORBI_3001G056500	Sum_FA	7	SNP_4238409	9.27191e-07	1
1	SORBI_3001G113400	Sum_FA	14	SNP_8885287	8.900214e-06	1
1	SORBI_3001G113500	Sum_FA	16	SNP_8885287	8.900214e-06	1
1	SORBI_3001G113600	Sum_FA	15	SNP_8893252	8.900214e-06	1
1	SORBI_3001G113700	Sum_FA	19	SNP_8898582	8.900214e-06	1
1	SORBI_3001G114400	Sum_FA	31	SNP_8946036	3.153255e-06	1
1	SORBI_3001G114500	Sum_FA	105	SNP_8953354	3.621532e-07	1
1	SORBI_3001G114550	Sum_FA	110	SNP_8969920	3.621532e-07	1
1	SORBI_3001G114600	Sum_FA	111	SNP_8969920	3.621532e-07	1
1	SORBI_3001G114650	Sum_FA	115	SNP_8969920	3.621532e-07	1
1	SORBI_3001G114700	Sum_FA	115	SNP_8969920	3.621532e-07	1
1	SORBI_3001G114800	Sum_FA	110	SNP_8972182	3.621532e-07	1
1	SORBI_3001G114900	Sum_FA	105	SNP_8974530	3.621532e-07	1
1	SORBI_3001G115001	Sum_FA	79	SNP_8978076	3.621532e-07	1
1	SORBI_3001G115100	Sum_FA	61	SNP_8979190	1.269651e-06	1
1	SORBI_3001G115200	Sum_FA	28	SNP_8981788	1.269651e-06	1
1	SORBI_3001G115300	Sum_FA	59	SNP_8987926	8.252181e-07	1
1	SORBI_3001G115400	Sum_FA	61	SNP_9004796	8.252181e-07	1
1	SORBI_3001G115500	Sum_FA	61	SNP_9006326	8.252181e-07	1
1	SORBI_3001G115600	Sum_FA	13	SNP_9016600	7.656979e-06	1
1	SORBI_3001G115700	Sum_FA	12	SNP_9023638	7.656979e-06	1
1	SORBI_3001G115800	Sum_FA	8	SNP_9025158	7.656979e-06	1
1	SORBI_3001G115900	Sum_FA	6	SNP_9026663	7.656979e-06	1
1	SORBI_3001G116500	Sum_FA	34	SNP_9067701	3.125466e-06	1
1	SORBI_3001G116600	Sum_FA	33	SNP_9083692	3.125466e-06	1
1	SORBI_3001G116650	Sum_FA	35	SNP_9090343	3.125466e-06	1
1	SORBI_3001G116700	Sum_FA	39	SNP_9090592	8.331799e-06	1
1	SORBI_3001G116800	Sum_FA	35	SNP_9099434	4.73228e-06	1
1	SORBI_3001G116900	Sum_FA	25	SNP_9102386	4.73228e-06	1
1	SORBI_3001G117000	Sum_FA	26	SNP_9108908	4.73228e-06	1
1	SORBI_3001G117100	Sum_FA	27	SNP_9110000	4.73228e-06	1
1	SORBI_3001G117200	Sum_FA	34	SNP_9118698	4.73228e-06	1
1	SORBI_3001G117400	Sum_FA	29	SNP_9136878	8.331799e-06	1
1	SORBI_3001G117500	Sum_FA	29	SNP_9143394	8.331799e-06	1
1	SORBI_3001G117600	Sum_FA	33	SNP_9143394	4.556714e-06	1
1	SORBI_3001G117701	Sum_FA	30	SNP_9147862	2.554187e-06	1
1	SORBI_3001G117800	Sum_FA	45	SNP_9154658	2.554187e-06	1
1	SORBI_3001G117900	Sum_FA	50	SNP_9158656	2.554187e-06	1
1	SORBI_3001G118000	Sum_FA	70	SNP_9173546	2.406512e-07	1
1	SORBI_3001G118050	Sum_FA	37	SNP_9194314	2.406512e-07	1
1	SORBI_3001G118100	Sum_FA	39	SNP_9194314	2.406512e-07	1
1	SORBI_3001G118200	Sum_FA	52	SNP_9200097	2.406512e-07	1
1	SORBI_3001G118300	Sum_FA	41	SNP_9212317	9.075123e-07	1
1	SORBI_3001G118400	Sum_FA	40	SNP_9223979	4.858967e-07	1
1	SORBI_3001G118500	Sum_FA	37	SNP_9227261	4.858967e-07	1
1	SORBI_3001G118600	Sum_FA	37	SNP_9227261	4.858967e-07	1
1	SORBI_3001G118700	Sum_FA	38	SNP_9231951	4.858967e-07	1
1	SORBI_3001G118800	Sum_FA	28	SNP_9239010	4.858967e-07	1
1	SORBI_3001G118900	Sum_FA	21	SNP_9245024	9.814399e-07	1
1	SORBI_3001G133800	Sum_FA	18	SNP_10544925	3.232416e-06	1
1	SORBI_3001G146100	Sum_FA	10	SNP_11747717	8.395811e-06	1
1	SORBI_3001G146200	Sum_FA	15	SNP_11747717	8.395811e-06	1
1	SORBI_3001G146301	Sum_FA	33	SNP_11750427	8.395811e-06	1
1	SORBI_3001G146400	Sum_FA	46	SNP_11753813	8.395811e-06	1
1	SORBI_3001G146450	Sum_FA	75	SNP_11765164	8.395811e-06	1
1	SORBI_3001G196900	Sum_FA	6	SNP_17785529	7.170965e-06	1
1	SORBI_3001G198300	Sum_FA	45	SNP_17900918	9.687101e-06	1
1	SORBI_3001G198400	Sum_FA	69	SNP_17898089	9.687101e-06	1
1	SORBI_3001G198500	Sum_FA	21	SNP_17919918	9.687101e-06	1
1	SORBI_3001G198600	Sum_FA	16	SNP_17923458	9.687101e-06	1
1	SORBI_3001G289700	Sum_FA	13	SNP_56588478	2.678191e-07	1
1	SORBI_3001G289800	Sum_FA	11	SNP_56616499	2.678191e-07	1
1	SORBI_3001G435000	Sum_FA	32	SNP_71345133	9.766892e-06	1
1	SORBI_3001G435100	Sum_FA	40	SNP_71353055	9.766892e-06	1
1	SORBI_3001G435201	Sum_FA	35	SNP_71358957	9.766892e-06	1
1	SORBI_3001G435300	Sum_FA	32	SNP_71363299	9.766892e-06	1
1	SORBI_3001G435400	Sum_FA	40	SNP_71367895	9.766892e-06	1
1	SORBI_3001G530900	Sum_FA	26	SNP_79445265	5.443455e-06	1
1	SORBI_3001G531000	Sum_FA	70	SNP_79454887	5.443455e-06	1
1	SORBI_3001G531100	Sum_FA	88	SNP_79466678	5.443455e-06	1
1	SORBI_3001G531200	Sum_FA	86	SNP_79468887	5.443455e-06	1
1	SORBI_3001G531300	Sum_FA	82	SNP_79473265	5.443455e-06	1
2	SORBI_3002G040500	Sum_FA	21	SNP_3898334	6.313652e-06	1
2	SORBI_3002G040550	Sum_FA	19	SNP_3899900	6.313652e-06	1
2	SORBI_3002G040600	Sum_FA	16	SNP_3912664	6.313652e-06	1
2	SORBI_3002G040700	Sum_FA	15	SNP_3917258	6.313652e-06	1
2	SORBI_3002G138400	Sum_FA	8	SNP_21513998	6.813375e-06	1
2	SORBI_3002G138500	Sum_FA	8	SNP_21513998	6.813375e-06	1
2	SORBI_3002G143500	Sum_FA	112	SNP_25283577	4.408928e-06	1
2	SORBI_3002G143600	Sum_FA	66	SNP_25283577	4.408928e-06	1
2	SORBI_3002G145550	Sum_FA	114	SNP_27873159	3.4353e-07	1
2	SORBI_3002G150100	Sum_FA	3	SNP_42163227	9.651401e-06	1
2	SORBI_3002G171700	Sum_FA	45	SNP_54415042	7.178856e-06	1
2	SORBI_3002G282150	Sum_FA	14	SNP_66352903	4.958734e-06	1
2	SORBI_3002G282200	Sum_FA	33	SNP_66352903	3.433909e-06	1
2	SORBI_3002G282300	Sum_FA	34	SNP_66352903	3.433909e-06	1
2	SORBI_3002G282400	Sum_FA	35	SNP_66352903	3.433909e-06	1
2	SORBI_3002G282500	Sum_FA	16	SNP_66358193	3.433909e-06	1
2	SORBI_3002G303600	Sum_FA	19	SNP_67932817	7.02982e-06	1
2	SORBI_3002G303700	Sum_FA	21	SNP_67940132	5.154635e-06	1
2	SORBI_3002G303800	Sum_FA	59	SNP_67944823	5.154635e-06	1
2	SORBI_3002G303900	Sum_FA	54	SNP_67956104	5.154635e-06	1
2	SORBI_3002G303950	Sum_FA	47	SNP_67959287	5.154635e-06	1
2	SORBI_3002G304000	Sum_FA	46	SNP_67961152	5.154635e-06	1
2	SORBI_3002G304600	Sum_FA	37	SNP_68003386	7.513698e-06	1
2	SORBI_3002G304700	Sum_FA	42	SNP_68003386	7.513698e-06	1
2	SORBI_3002G304801	Sum_FA	18	SNP_68008044	7.513698e-06	1
3	SORBI_3003G055500	Sum_FA	11	SNP_4998406	1.994392e-06	1
3	SORBI_3003G055600	Sum_FA	12	SNP_4998406	1.994392e-06	1
3	SORBI_3003G055700	Sum_FA	12	SNP_4998406	1.994392e-06	1
3	SORBI_3003G055800	Sum_FA	12	SNP_4998406	1.994392e-06	1
3	SORBI_3003G055900	Sum_FA	14	SNP_4998406	1.994392e-06	1
3	SORBI_3003G056000	Sum_FA	15	SNP_4998406	1.994392e-06	1
3	SORBI_3003G064200	Sum_FA	4	SNP_5567661	9.816146e-06	1
3	SORBI_3003G064300	Sum_FA	4	SNP_5567661	9.816146e-06	1
3	SORBI_3003G064400	Sum_FA	6	SNP_5567661	6.796589e-06	1
3	SORBI_3003G064500	Sum_FA	7	SNP_5567661	6.796589e-06	1
3	SORBI_3003G064600	Sum_FA	7	SNP_5567661	6.796589e-06	1
3	SORBI_3003G064700	Sum_FA	9	SNP_5567661	6.796589e-06	1
3	SORBI_3003G064800	Sum_FA	8	SNP_5572973	6.796589e-06	1
3	SORBI_3003G064901	Sum_FA	5	SNP_5580219	6.796589e-06	1
3	SORBI_3003G065001	Sum_FA	5	SNP_5580219	6.796589e-06	1
