Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G057100	Sum_LPE_Sum_PE	8	SNP_4295123	1.910724e-08	1
1	SORBI_3001G261492	Sum_LPE_Sum_PE	4	SNP_36069452	3.025277e-06	1
1	SORBI_3001G540700	Sum_LPE_Sum_PE	48	SNP_80345952	9.117306e-06	1
1	SORBI_3001G540800	Sum_LPE_Sum_PE	36	SNP_80360083	9.117306e-06	1
1	SORBI_3001G540900	Sum_LPE_Sum_PE	36	SNP_80361571	9.117306e-06	1
1	SORBI_3001G541000	Sum_LPE_Sum_PE	36	SNP_80363029	9.117306e-06	1
2	SORBI_3002G144900	Sum_LPE_Sum_PE	31	SNP_27142042	8.413059e-06	1
2	SORBI_3002G144933	Sum_LPE_Sum_PE	38	SNP_27147793	8.413059e-06	1
3	SORBI_3003G142700	Sum_LPE_Sum_PE	15	SNP_14175370	1.307188e-08	1
3	SORBI_3003G142800	Sum_LPE_Sum_PE	15	SNP_14175370	1.307188e-08	1
3	SORBI_3003G142900	Sum_LPE_Sum_PE	16	SNP_14177987	1.307188e-08	1
3	SORBI_3003G143000	Sum_LPE_Sum_PE	14	SNP_14184692	1.307188e-08	1
3	SORBI_3003G143100	Sum_LPE_Sum_PE	11	SNP_14187096	1.307188e-08	1
3	SORBI_3003G169600	Sum_LPE_Sum_PE	24	SNP_29138063	6.901521e-14	1
3	SORBI_3003G169700	Sum_LPE_Sum_PE	22	SNP_29151922	6.901521e-14	1
3	SORBI_3003G169800	Sum_LPE_Sum_PE	22	SNP_29151922	6.901521e-14	1
4	SORBI_3004G115100	Sum_LPE_Sum_PE	4	SNP_11808816	4.047213e-06	1
4	SORBI_3004G130500	Sum_LPE_Sum_PE	16	SNP_16888286	3.609767e-06	1
4	SORBI_3004G130600	Sum_LPE_Sum_PE	15	SNP_16899479	3.609767e-06	1
4	SORBI_3004G205700	Sum_LPE_Sum_PE	5	SNP_55691883	8.426692e-06	1
4	SORBI_3004G205800	Sum_LPE_Sum_PE	5	SNP_55691883	8.426692e-06	1
4	SORBI_3004G205900	Sum_LPE_Sum_PE	5	SNP_55691883	8.426692e-06	1
4	SORBI_3004G206000	Sum_LPE_Sum_PE	6	SNP_55691883	8.426692e-06	1
4	SORBI_3004G206050	Sum_LPE_Sum_PE	6	SNP_55691883	8.426692e-06	1
4	SORBI_3004G206100	Sum_LPE_Sum_PE	7	SNP_55691883	8.426692e-06	1
4	SORBI_3004G206200	Sum_LPE_Sum_PE	10	SNP_55691883	8.426692e-06	1
4	SORBI_3004G206300	Sum_LPE_Sum_PE	10	SNP_55691883	8.426692e-06	1
5	SORBI_3005G041700	Sum_LPE_Sum_PE	4	SNP_3851004	1.93132e-08	1
5	SORBI_3005G041800	Sum_LPE_Sum_PE	3	SNP_3854454	1.93132e-08	1
5	SORBI_3005G041900	Sum_LPE_Sum_PE	2	SNP_3875200	1.93132e-08	1
5	SORBI_3005G042000	Sum_LPE_Sum_PE	2	SNP_3875200	1.93132e-08	1
5	SORBI_3005G042100	Sum_LPE_Sum_PE	2	SNP_3875200	1.93132e-08	1
6	SORBI_3006G022700	Sum_LPE_Sum_PE	21	SNP_3957198	6.474992e-06	1
6	SORBI_3006G022800	Sum_LPE_Sum_PE	16	SNP_3970323	6.474992e-06	1
6	SORBI_3006G022900	Sum_LPE_Sum_PE	17	SNP_3970323	6.474992e-06	1
7	SORBI_3007G113566	Sum_LPE_Sum_PE	3	SNP_44883688	6.409388e-06	1
7	SORBI_3007G113600	Sum_LPE_Sum_PE	6	SNP_44883688	6.409388e-06	1
7	SORBI_3007G126000	Sum_LPE_Sum_PE	10	SNP_53742799	3.293971e-06	1
10	SORBI_3010G071600	Sum_LPE_Sum_PE	1	SNP_5781107	5.403273e-06	1
10	SORBI_3010G071650	Sum_LPE_Sum_PE	1	SNP_5781107	5.403273e-06	1
10	SORBI_3010G071700	Sum_LPE_Sum_PE	1	SNP_5781107	5.403273e-06	1
