Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G091400	_beta__Sitosterol	68	SNP_7068314	9.414302e-06	1
1	SORBI_3001G091500	_beta__Sitosterol	45	SNP_7075184	9.414302e-06	1
1	SORBI_3001G091600	_beta__Sitosterol	30	SNP_7087791	9.414302e-06	1
1	SORBI_3001G091701	_beta__Sitosterol	35	SNP_7087791	9.414302e-06	1
1	SORBI_3001G091801	_beta__Sitosterol	27	SNP_7091353	9.414302e-06	1
1	SORBI_3001G091900	_beta__Sitosterol	26	SNP_7092710	9.414302e-06	1
1	SORBI_3001G096800	_beta__Sitosterol	5	SNP_7430325	1.215502e-06	1
1	SORBI_3001G096833	_beta__Sitosterol	4	SNP_7432211	1.215502e-06	1
1	SORBI_3001G096866	_beta__Sitosterol	4	SNP_7432211	1.215502e-06	1
1	SORBI_3001G096900	_beta__Sitosterol	2	SNP_7446031	1.215502e-06	1
1	SORBI_3001G097000	_beta__Sitosterol	2	SNP_7446031	1.215502e-06	1
1	SORBI_3001G097100	_beta__Sitosterol	1	SNP_7454189	1.215502e-06	1
1	SORBI_3001G261436	_beta__Sitosterol	10	SNP_34318441	7.746985e-06	1
1	SORBI_3001G337600	_beta__Sitosterol	12	SNP_62535999	7.376308e-07	1
1	SORBI_3001G337701	_beta__Sitosterol	4	SNP_62540628	7.376308e-07	1
1	SORBI_3001G337800	_beta__Sitosterol	8	SNP_62549097	7.376308e-07	1
1	SORBI_3001G342800	_beta__Sitosterol	146	SNP_62994408	2.381739e-07	1
1	SORBI_3001G342900	_beta__Sitosterol	151	SNP_63004404	2.381739e-07	1
1	SORBI_3001G343832	_beta__Sitosterol	148	SNP_63200014	4.085487e-06	1
1	SORBI_3001G343900	_beta__Sitosterol	165	SNP_63200014	1.373165e-06	1
1	SORBI_3001G344000	_beta__Sitosterol	132	SNP_63201090	1.373165e-06	1
1	SORBI_3001G344150	_beta__Sitosterol	42	SNP_63204316	1.373165e-06	1
1	SORBI_3001G504000	_beta__Sitosterol	46	SNP_77226489	1.635497e-06	1
1	SORBI_3001G504100	_beta__Sitosterol	19	SNP_77237350	1.635497e-06	1
1	SORBI_3001G504200	_beta__Sitosterol	27	SNP_77240993	1.635497e-06	1
2	SORBI_3002G048100	_beta__Sitosterol	7	SNP_4553747	9.221267e-06	1
2	SORBI_3002G121300	_beta__Sitosterol	54	SNP_15945457	6.536563e-06	1
2	SORBI_3002G201300	_beta__Sitosterol	59	SNP_59129976	5.158841e-06	1
2	SORBI_3002G201400	_beta__Sitosterol	66	SNP_59129976	5.158841e-06	1
2	SORBI_3002G201500	_beta__Sitosterol	66	SNP_59139800	5.158841e-06	1
3	SORBI_3003G049500	_beta__Sitosterol	4	SNP_4536151	5.853589e-07	1
3	SORBI_3003G049600	_beta__Sitosterol	4	SNP_4536151	5.853589e-07	1
3	SORBI_3003G093900	_beta__Sitosterol	148	SNP_8171823	6.886014e-06	1
3	SORBI_3003G094000	_beta__Sitosterol	158	SNP_8175240	6.886014e-06	1
3	SORBI_3003G094100	_beta__Sitosterol	180	SNP_8179102	6.886014e-06	1
3	SORBI_3003G094200	_beta__Sitosterol	213	SNP_8181771	5.01422e-06	1
3	SORBI_3003G094350	_beta__Sitosterol	215	SNP_8186817	5.01422e-06	1
3	SORBI_3003G094500	_beta__Sitosterol	138	SNP_8195874	5.01422e-06	1
3	SORBI_3003G098401	_beta__Sitosterol	7	SNP_8677772	1.549938e-06	1
3	SORBI_3003G098500	_beta__Sitosterol	8	SNP_8693438	1.549938e-06	1
3	SORBI_3003G098600	_beta__Sitosterol	9	SNP_8693438	1.549938e-06	1
3	SORBI_3003G098650	_beta__Sitosterol	9	SNP_8693438	1.549938e-06	1
3	SORBI_3003G098700	_beta__Sitosterol	9	SNP_8693438	1.549938e-06	1
3	SORBI_3003G098800	_beta__Sitosterol	11	SNP_8696686	7.62677e-06	1
3	SORBI_3003G098900	_beta__Sitosterol	17	SNP_8700891	7.62677e-06	1
3	SORBI_3003G099000	_beta__Sitosterol	15	SNP_8707424	7.62677e-06	1
3	SORBI_3003G104800	_beta__Sitosterol	12	SNP_9356335	3.889077e-06	1
3	SORBI_3003G110400	_beta__Sitosterol	7	SNP_9953880	6.531457e-06	1
3	SORBI_3003G110600	_beta__Sitosterol	7	SNP_9953880	6.531457e-06	1
3	SORBI_3003G110700	_beta__Sitosterol	4	SNP_9957763	6.531457e-06	1
3	SORBI_3003G110800	_beta__Sitosterol	5	SNP_9963443	6.531457e-06	1
3	SORBI_3003G134500	_beta__Sitosterol	106	SNP_12680793	8.73825e-06	1
3	SORBI_3003G134600	_beta__Sitosterol	80	SNP_12685868	8.73825e-06	1
3	SORBI_3003G337300	_beta__Sitosterol	29	SNP_66027465	6.723348e-07	1
3	SORBI_3003G337400	_beta__Sitosterol	3	SNP_66050772	6.723348e-07	1
3	SORBI_3003G337500	_beta__Sitosterol	3	SNP_66050772	6.723348e-07	1
4	SORBI_3004G144800	_beta__Sitosterol	18	SNP_44059124	8.776731e-07	1
4	SORBI_3004G156000	_beta__Sitosterol	39	SNP_49319929	3.996197e-07	1
4	SORBI_3004G156100	_beta__Sitosterol	273	SNP_49412889	8.159675e-07	1
4	SORBI_3004G156200	_beta__Sitosterol	288	SNP_49415573	5.892856e-07	1
4	SORBI_3004G156250	_beta__Sitosterol	51	SNP_49440863	5.892856e-07	1
4	SORBI_3004G156300	_beta__Sitosterol	47	SNP_49442154	5.892856e-07	1
4	SORBI_3004G156400	_beta__Sitosterol	57	SNP_49466792	4.006942e-06	1
4	SORBI_3004G156500	_beta__Sitosterol	69	SNP_49477144	4.006942e-06	1
4	SORBI_3004G156666	_beta__Sitosterol	174	SNP_49502603	4.482149e-06	1
4	SORBI_3004G156732	_beta__Sitosterol	358	SNP_49502603	4.482149e-06	1
4	SORBI_3004G156800	_beta__Sitosterol	545	SNP_49510775	1.993172e-06	1
4	SORBI_3004G156900	_beta__Sitosterol	259	SNP_49532598	1.993172e-06	1
4	SORBI_3004G227500	_beta__Sitosterol	85	SNP_57699389	6.070665e-06	1
4	SORBI_3004G227550	_beta__Sitosterol	50	SNP_57713135	6.070665e-06	1
4	SORBI_3004G227600	_beta__Sitosterol	97	SNP_57714030	6.070665e-06	1
4	SORBI_3004G227700	_beta__Sitosterol	80	SNP_57722421	9.733045e-06	1
4	SORBI_3004G227800	_beta__Sitosterol	150	SNP_57729112	9.733045e-06	1
4	SORBI_3004G227900	_beta__Sitosterol	246	SNP_57737052	9.733045e-06	1
5	SORBI_3005G068700	_beta__Sitosterol	34	SNP_7937739	4.170992e-06	1
5	SORBI_3005G068800	_beta__Sitosterol	54	SNP_7946298	4.170992e-06	1
5	SORBI_3005G140500	_beta__Sitosterol	338	SNP_59682746	4.121154e-06	1
5	SORBI_3005G141600	_beta__Sitosterol	15	SNP_60256729	3.081426e-06	1
5	SORBI_3005G141700	_beta__Sitosterol	52	SNP_60269402	1.201105e-06	1
5	SORBI_3005G160801	_beta__Sitosterol	17	SNP_63448112	5.228791e-08	1
5	SORBI_3005G160900	_beta__Sitosterol	16	SNP_63449920	5.228791e-08	1
5	SORBI_3005G161000	_beta__Sitosterol	11	SNP_63458440	5.228791e-08	1
5	SORBI_3005G175400	_beta__Sitosterol	71	SNP_65703896	1.832947e-06	1
5	SORBI_3005G175500	_beta__Sitosterol	64	SNP_65713116	1.832947e-06	1
5	SORBI_3005G220101	_beta__Sitosterol	127	SNP_70658004	5.395963e-09	1
5	SORBI_3005G220200	_beta__Sitosterol	123	SNP_70686582	5.395963e-09	1
5	SORBI_3005G225800	_beta__Sitosterol	273	SNP_71235707	1.690089e-06	1
5	SORBI_3005G225901	_beta__Sitosterol	273	SNP_71235707	1.690089e-06	1
5	SORBI_3005G226000	_beta__Sitosterol	55	SNP_71288379	1.064944e-08	1
5	SORBI_3005G226100	_beta__Sitosterol	83	SNP_71289586	1.064944e-08	1
5	SORBI_3005G226150	_beta__Sitosterol	70	SNP_71292903	1.064944e-08	1
5	SORBI_3005G228400	_beta__Sitosterol	33	SNP_71563548	8.792856e-06	1
5	SORBI_3005G228501	_beta__Sitosterol	48	SNP_71575085	3.149345e-06	1
5	SORBI_3005G228600	_beta__Sitosterol	96	SNP_71582404	3.149345e-06	1
