Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G311500	SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	64;56;68;76;48	SNP_59821340;SNP_59821340;SNP_59821192;SNP_59821192;SNP_59823957	1.151521e-06;3.022256e-06;2.937997e-07;2.843713e-06;6.476912e-06	5
1	SORBI_3001G311601	SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	59;62;66;70;57	SNP_59831271;SNP_59831271;SNP_59831144;SNP_59831144;SNP_59831144	1.151521e-06;3.022256e-06;2.937997e-07;2.843713e-06;6.476912e-06	5
1	SORBI_3001G311700	SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	80;84;86;98;70	SNP_59843709;SNP_59843709;SNP_59842533;SNP_59842533;SNP_59842533	1.151521e-06;3.022256e-06;2.937997e-07;2.070765e-06;6.476912e-06	5
1	SORBI_3001G311800	SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(18:0_18:3);SQDG(18:1_18:3);SQDG(18:3_18:3)	79;83;83;96;69	SNP_59844733;SNP_59844733;SNP_59844733;SNP_59844733;SNP_59844733	1.151521e-06;3.022256e-06;2.937997e-07;2.070765e-06;6.476912e-06	5
1	SORBI_3001G360800	SQDG(16:0_18:2);SQDG(18:1_18:3);SQDG(18:2_18:3);SQDG(18:3_18:3)	239;244;233;229	SNP_65047342;SNP_65047342;SNP_65047342;SNP_65047342	1.117346e-06;1.223456e-07;1.338043e-06;5.632156e-06	4
9	SORBI_3009G062300	SQDG(16:0_18:2);SQDG(16:0_18:3);SQDG(18:2_18:3);SQDG(18:3_18:3)	13;22;10;10	SNP_6593562;SNP_6593562;SNP_6601684;SNP_6598570	5.471015e-08;4.495797e-10;3.438477e-06;8.931552e-14	4
10	SORBI_3010G165300	SQDG(16:0_16:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(16:0_18:3)	104;104;70;80	SNP_48873228;SNP_48873228;SNP_48873291;SNP_48872596	3.732026e-08;1.463787e-09;2.802773e-07;5.581153e-07	4
10	SORBI_3010G165400	SQDG(16:0_16:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(16:0_18:3)	66;76;55;61	SNP_48901520;SNP_48901520;SNP_48901520;SNP_48901520	3.732026e-08;4.437464e-09;2.802773e-07;5.691122e-07	4
10	SORBI_3010G165500	SQDG(16:0_16:0);SQDG(16:0_18:1);SQDG(16:0_18:2);SQDG(16:0_18:3)	31;42;31;29	SNP_48908090;SNP_48908090;SNP_48908090;SNP_48908090	1.387355e-06;1.764705e-08;5.517737e-06;7.408662e-07	4
1	SORBI_3001G014200	SQDG(16:1_18:3);SQDG(18:2_18:3);SQDG(18:3_18:3)	32;28;28	SNP_1282688;SNP_1284938;SNP_1284938	6.40295e-07;1.433466e-06;5.112627e-08	3
