Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G225400	Zeaxanthin	11	SNP_21553653	3.005137e-06	1
1	SORBI_3001G225500	Zeaxanthin	11	SNP_21553653	3.005137e-06	1
1	SORBI_3001G225600	Zeaxanthin	10	SNP_21559586	3.005137e-06	1
1	SORBI_3001G225700	Zeaxanthin	12	SNP_21565458	3.005137e-06	1
1	SORBI_3001G225800	Zeaxanthin	12	SNP_21565458	3.005137e-06	1
1	SORBI_3001G237600	Zeaxanthin	15	SNP_24191557	1.300111e-07	1
1	SORBI_3001G357000	Zeaxanthin	212	SNP_64672101	9.108259e-06	1
1	SORBI_3001G357100	Zeaxanthin	262	SNP_64689239	3.035216e-06	1
1	SORBI_3001G357200	Zeaxanthin	129	SNP_64696648	3.035216e-06	1
1	SORBI_3001G357300	Zeaxanthin	31	SNP_64704661	3.035216e-06	1
2	SORBI_3002G044700	Zeaxanthin	5	SNP_4213889	8.841253e-06	1
2	SORBI_3002G044800	Zeaxanthin	4	SNP_4225335	8.841253e-06	1
2	SORBI_3002G044900	Zeaxanthin	3	SNP_4237089	8.841253e-06	1
2	SORBI_3002G174000	Zeaxanthin	26	SNP_55016957	2.99531e-06	1
2	SORBI_3002G174100	Zeaxanthin	13	SNP_55035337	2.99531e-06	1
2	SORBI_3002G174700	Zeaxanthin	22	SNP_55259276	3.390435e-06	1
2	SORBI_3002G176900	Zeaxanthin	235	SNP_55648012	8.065191e-06	1
2	SORBI_3002G177000	Zeaxanthin	108	SNP_55670139	8.065191e-06	1
2	SORBI_3002G177100	Zeaxanthin	78	SNP_55678112	8.065191e-06	1
2	SORBI_3002G341000	Zeaxanthin	56	SNP_70773098	6.348418e-06	1
2	SORBI_3002G341100	Zeaxanthin	79	SNP_70780875	2.242964e-06	1
2	SORBI_3002G341200	Zeaxanthin	81	SNP_70785539	2.242964e-06	1
2	SORBI_3002G341300	Zeaxanthin	135	SNP_70796949	2.242964e-06	1
2	SORBI_3002G341400	Zeaxanthin	147	SNP_70806931	2.242964e-06	1
2	SORBI_3002G341500	Zeaxanthin	182	SNP_70814413	4.443689e-06	1
4	SORBI_3004G006800	Zeaxanthin	4	SNP_582673	9.318575e-06	1
4	SORBI_3004G006900	Zeaxanthin	10	SNP_582673	9.318575e-06	1
4	SORBI_3004G006966	Zeaxanthin	8	SNP_582673	9.318575e-06	1
4	SORBI_3004G065650	Zeaxanthin	50	SNP_5309650	4.664805e-06	1
4	SORBI_3004G065700	Zeaxanthin	47	SNP_5313965	4.664805e-06	1
4	SORBI_3004G065800	Zeaxanthin	37	SNP_5317936	4.664805e-06	1
4	SORBI_3004G065850	Zeaxanthin	26	SNP_5321299	4.664805e-06	1
4	SORBI_3004G140800	Zeaxanthin	3	SNP_41000380	6.710397e-06	1
4	SORBI_3004G234100	Zeaxanthin	2	SNP_58262908	6.757649e-06	1
4	SORBI_3004G234200	Zeaxanthin	2	SNP_58262908	6.757649e-06	1
4	SORBI_3004G234300	Zeaxanthin	2	SNP_58262908	6.757649e-06	1
4	SORBI_3004G234400	Zeaxanthin	2	SNP_58262908	6.757649e-06	1
4	SORBI_3004G234500	Zeaxanthin	2	SNP_58262908	6.757649e-06	1
4	SORBI_3004G246100	Zeaxanthin	58	SNP_59379140	5.866067e-06	1
4	SORBI_3004G246200	Zeaxanthin	47	SNP_59386998	5.866067e-06	1
4	SORBI_3004G246300	Zeaxanthin	75	SNP_59397844	5.866067e-06	1
4	SORBI_3004G246400	Zeaxanthin	167	SNP_59401278	5.866067e-06	1
5	SORBI_3005G077933	Zeaxanthin	31	SNP_9764076	7.789932e-06	1
5	SORBI_3005G092500	Zeaxanthin	19	SNP_14219783	6.761317e-06	1
5	SORBI_3005G229300	Zeaxanthin	46	SNP_71630974	8.197193e-06	1
5	SORBI_3005G229400	Zeaxanthin	64	SNP_71641052	8.197193e-06	1
5	SORBI_3005G229500	Zeaxanthin	114	SNP_71645777	8.197193e-06	1
5	SORBI_3005G229600	Zeaxanthin	148	SNP_71652152	8.197193e-06	1
5	SORBI_3005G229700	Zeaxanthin	168	SNP_71655039	8.197193e-06	1
6	SORBI_3006G211100	Zeaxanthin	7	SNP_56066063	2.009454e-06	1
6	SORBI_3006G211400	Zeaxanthin	8	SNP_56066063	2.009454e-06	1
6	SORBI_3006G211500	Zeaxanthin	6	SNP_56082472	2.009454e-06	1
6	SORBI_3006G211600	Zeaxanthin	6	SNP_56082472	2.009454e-06	1
7	SORBI_3007G187700	Zeaxanthin	29	SNP_62039125	4.666756e-06	1
7	SORBI_3007G187800	Zeaxanthin	41	SNP_62057101	4.666756e-06	1
7	SORBI_3007G188900	Zeaxanthin	88	SNP_62156971	1.170438e-07	1
7	SORBI_3007G189000	Zeaxanthin	88	SNP_62156971	1.170438e-07	1
7	SORBI_3007G189100	Zeaxanthin	136	SNP_62174310	1.170438e-07	1
7	SORBI_3007G189400	Zeaxanthin	33	SNP_62206526	1.38494e-06	1
7	SORBI_3007G189500	Zeaxanthin	25	SNP_62225318	1.38494e-06	1
8	SORBI_3008G059100	Zeaxanthin	84	SNP_6233743	8.116516e-06	1
9	SORBI_3009G081700	Zeaxanthin	53	SNP_11624224	7.231983e-06	1
9	SORBI_3009G081800	Zeaxanthin	36	SNP_11636049	7.231983e-06	1
9	SORBI_3009G089700	Zeaxanthin	4	SNP_16264060	5.869738e-06	1
10	SORBI_3010G209300	Zeaxanthin	6	SNP_55287575	6.757649e-06	1
10	SORBI_3010G209400	Zeaxanthin	6	SNP_55287575	6.757649e-06	1
