Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
6	SORBI_3006G202200	beta-Carotene	285	SNP_55328845	1.127636e-06	1
6	SORBI_3006G202300	beta-Carotene	301	SNP_55334893	1.127636e-06	1
6	SORBI_3006G202401	beta-Carotene	281	SNP_55338800	1.127636e-06	1
6	SORBI_3006G202500	beta-Carotene	271	SNP_55339493	1.127636e-06	1
6	SORBI_3006G202600	beta-Carotene	238	SNP_55345214	1.127636e-06	1
6	SORBI_3006G202700	beta-Carotene	278	SNP_55347547	1.127636e-06	1
6	SORBI_3006G202800	beta-Carotene	197	SNP_55352633	1.127636e-06	1
6	SORBI_3006G202900	beta-Carotene	162	SNP_55355484	1.127636e-06	1
6	SORBI_3006G207900	beta-Carotene	52	SNP_55731173	5.644879e-06	1
6	SORBI_3006G208000	beta-Carotene	74	SNP_55746128	3.521046e-06	1
6	SORBI_3006G208050	beta-Carotene	89	SNP_55746128	3.521046e-06	1
6	SORBI_3006G208100	beta-Carotene	127	SNP_55761156	7.086369e-06	1
9	SORBI_3009G220400	beta-Carotene	200	SNP_56368593	6.380408e-06	1
9	SORBI_3009G220500	beta-Carotene	157	SNP_56372371	6.380408e-06	1
9	SORBI_3009G220600	beta-Carotene	135	SNP_56378687	6.380408e-06	1
9	SORBI_3009G220700	beta-Carotene	134	SNP_56379108	6.380408e-06	1
9	SORBI_3009G220800	beta-Carotene	176	SNP_56380488	6.380408e-06	1
9	SORBI_3009G220933	beta-Carotene	163	SNP_56397874	7.212595e-06	1
9	SORBI_3009G220966	beta-Carotene	173	SNP_56397874	7.212595e-06	1
9	SORBI_3009G221000	beta-Carotene	178	SNP_56407044	7.212595e-06	1
9	SORBI_3009G224800	beta-Carotene	241	SNP_56676264	3.954909e-06	1
9	SORBI_3009G224900	beta-Carotene	221	SNP_56685006	3.954909e-06	1
9	SORBI_3009G225000	beta-Carotene	235	SNP_56685006	3.954909e-06	1
9	SORBI_3009G225100	beta-Carotene	263	SNP_56692695	3.954909e-06	1
9	SORBI_3009G225200	beta-Carotene	199	SNP_56699461	3.954909e-06	1
