Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
8	SORBI_3008G092800	Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PS,Sum_AEG_Sum_TG,Sum_Cer,Sum_Cer_Sum_FA,Sum_Cer_Sum_LPE,Sum_Cer_Sum_PC,Sum_DG_Sum_PA,Sum_DG_Sum_PS,Sum_DG_Sum_TG,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPE,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PE,Sum_LPC_Sum_PS,Sum_LPC_Sum_TG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PS,Sum_PA_Sum_TG,Sum_PC_Sum_PS,Sum_PE_Sum_PS,Sum_PG_Sum_PS,Sum_PS_Sum_SQDG	36,29,10,107,8,75,44,9,33,29,10,9,38,26,29,12,30,8,48,32,34,43,7,166,31,53,13,29,17,94,13,24,32,36,24,9,29,103,20,9,26,10,8,10,13	SNP_41481859,SNP_41478946,SNP_41481075,SNP_41479064,SNP_41481284,SNP_41478982,SNP_41479013,SNP_41479013,SNP_41484435,SNP_41481284,SNP_41506915,SNP_41481284,SNP_41479064,SNP_41481085,SNP_41484435,SNP_41481522,SNP_41479064,SNP_41481284,SNP_41479064,SNP_41481085,SNP_41484435,SNP_41479013,SNP_41481085,SNP_41479064,SNP_41484435,SNP_41479013,SNP_41481522,SNP_41479013,SNP_41481148,SNP_41478982,SNP_41481522,SNP_41481859,SNP_41481148,SNP_41479122,SNP_41479064,SNP_41479206,SNP_41479064,SNP_41481518,SNP_41479013,SNP_41481148,SNP_41481419,SNP_41481148,SNP_41481148,SNP_41479206,SNP_41481075	2.786372e-08,1.890291e-12,1.039363e-22,1.117345e-17,6.365684e-08,1.033869e-13,3.489457e-09,1.209163e-08,7.030741e-11,2.73341e-20,7.489456e-28,3.849344e-20,1.286956e-14,3.064598e-10,1.397574e-12,1.170983e-25,2.22699e-35,2.825247e-17,5.403454e-15,2.05886e-17,7.400066e-08,2.160093e-15,2.28761e-35,1.931791e-26,7.78509e-11,3.810908e-10,1.368232e-16,3.262731e-13,2.205225e-26,6.85412e-08,1.589829e-23,6.394891e-08,5.551194e-26,1.102689e-19,7.898366e-21,7.397911e-16,2.364834e-14,6.146577e-17,1.134788e-08,1.999191e-31,1.189146e-08,5.741467e-16,1.22611e-18,2.816127e-20,6.117146e-10	45
4	SORBI_3004G139400	Sum_AEG_Sum_LPE,Sum_AEG_Sum_PA,Sum_AEG_Sum_PE,Sum_Cer_Sum_LPE,Sum_Cer_Sum_PE,Sum_DG_Sum_PA,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_PA_Sum_PE,Sum_PC_Sum_PE	45,7,14,91,47,22,47,5,62,60,19,49,53,41,34,39,18,27,62,41,12,21,51,33,46	SNP_39981927,SNP_39977806,SNP_39974771,SNP_39977109,SNP_39974771,SNP_39975244,SNP_39974771,SNP_39989610,SNP_39981927,SNP_39977109,SNP_39975244,SNP_39974771,SNP_39974771,SNP_39975214,SNP_39981744,SNP_39981927,SNP_39975244,SNP_39975244,SNP_39975214,SNP_39974771,SNP_39977806,SNP_39989390,SNP_39974771,SNP_39974771,SNP_39974771	4.243129e-28,4.51038e-11,1.470049e-08,2.886548e-21,5.466295e-32,2.691728e-13,2.226744e-29,2.413587e-08,6.648514e-28,9.220925e-13,2.089699e-12,9.382958e-40,6.275296e-08,3.51255e-09,7.059123e-14,6.667431e-19,1.866281e-08,6.740573e-12,1.153636e-13,1.037357e-22,1.157851e-09,3.327065e-09,4.158342e-35,8.904486e-10,2.623256e-25	25
9	SORBI_3009G090800	Sum_AEG_Sum_DGDG,Sum_AEG_Sum_PE,Sum_Cer_Sum_DGDG,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_MG,Sum_LPC_Sum_PS,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PG,Sum_PC_Sum_SQDG,Sum_PE_Sum_PG,Sum_PS_Sum_SQDG	64,59,67,39,29,32,67,30,66,58,46,56,68,20,24,112,65,35,70,57,48,20,96	SNP_17747780,SNP_17747780,SNP_17747780,SNP_17750223,SNP_17748504,SNP_17776518,SNP_17750523,SNP_17748504,SNP_17748488,SNP_17747780,SNP_17747780,SNP_17747780,SNP_17750523,SNP_17774862,SNP_17748504,SNP_17747780,SNP_17747780,SNP_17746771,SNP_17747797,SNP_17746771,SNP_17746771,SNP_17749353,SNP_17746771	9.432389e-10,1.054265e-09,7.666173e-10,1.159235e-09,3.244187e-14,3.539681e-08,1.856291e-21,4.761891e-11,5.542116e-19,1.04835e-12,7.488034e-08,7.698891e-08,5.067839e-10,6.384343e-10,4.88488e-16,1.586066e-16,8.451496e-09,3.511588e-13,2.567733e-10,1.213778e-12,1.296843e-09,2.88956e-30,1.469157e-09	23
6	SORBI_3006G038200	Sum_AEG_Sum_LPE,Sum_AEG_Sum_PE,Sum_AEG_Sum_PS,Sum_Cer_Sum_PC,Sum_Cer_Sum_PG,Sum_DG_Sum_PS,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_PS,Sum_FA_Sum_PC,Sum_LPC_Sum_PC,Sum_LPC_Sum_PS,Sum_LPE_Sum_PE,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PS,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PS,Sum_PC_Sum_PS,Sum_PE_Sum_PS,Sum_PG_Sum_PS	20,65,147,100,96,24,29,26,22,158,38,56,39,35,26,24,37,18,19,29	SNP_15369543,SNP_15365138,SNP_15365195,SNP_15365111,SNP_15365111,SNP_15369783,SNP_15369801,SNP_15369783,SNP_15369850,SNP_15365023,SNP_15369783,SNP_15365138,SNP_15369783,SNP_15365826,SNP_15369596,SNP_15369868,SNP_15369783,SNP_15369836,SNP_15369783,SNP_15369783	4.036055e-08,4.213367e-12,2.277741e-23,3.728017e-26,8.961458e-08,6.162136e-82,5.852927e-08,8.050844e-65,1.045172e-10,6.83639e-20,2.430544e-133,7.405046e-09,9.868438e-131,8.020801e-58,2.915991e-09,4.229645e-08,2.307589e-255,1.239662e-57,4.68346e-73,2.353929e-83	20
6	SORBI_3006G025000	Sum_AEG_Sum_LPC,Sum_AEG_Sum_PG,Sum_AEG_Sum_TG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PG,Sum_DG_Sum_PG,Sum_DG_Sum_TG,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PG,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	47,21,12,46,22,20,100,14,94,4,7,147,17,19,10,132,11,9,96	SNP_4297758,SNP_4298017,SNP_4297862,SNP_4297525,SNP_4297837,SNP_4299033,SNP_4297448,SNP_4298870,SNP_4297448,SNP_4299178,SNP_4298870,SNP_4297090,SNP_4299055,SNP_4298822,SNP_4303450,SNP_4297030,SNP_4299014,SNP_4304520,SNP_4297448	2.593086e-12,2.37483e-11,2.271652e-08,7.37206e-13,7.952234e-15,3.021473e-18,1.126428e-29,1.469634e-19,9.791707e-26,1.974847e-11,2.292387e-14,1.899076e-32,1.022849e-17,2.611885e-18,6.33211e-11,3.765398e-11,1.745694e-08,2.706115e-10,3.578351e-08	19
7	SORBI_3007G112301	Sum_AEG_Sum_DGDG,Sum_Cer_Sum_DGDG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PG,Sum_FA_Sum_GalCer,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PS,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PS,Sum_MGDG_Sum_PG,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PC_Sum_PG,Sum_PE_Sum_PG	12,10,15,17,19,25,26,15,15,31,8,28,9,14,64,8,13,13,17	SNP_42849363,SNP_42849363,SNP_42850307,SNP_42849140,SNP_42848762,SNP_42849363,SNP_42848762,SNP_42858612,SNP_42850307,SNP_42850239,SNP_42860630,SNP_42848456,SNP_42860630,SNP_42849363,SNP_42848456,SNP_42860357,SNP_42851583,SNP_42857347,SNP_42851462	4.381181e-08,2.288523e-08,9.633349e-11,2.078753e-08,3.371172e-10,1.856291e-21,1.714957e-09,1.04835e-12,2.955843e-15,4.860737e-24,4.868823e-08,3.696662e-28,4.083063e-08,5.067839e-10,1.586066e-16,2.086354e-09,3.511588e-13,1.213778e-12,2.88956e-30	19
8	SORBI_3008G088836	Sum_AEG_Sum_Cer,Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_TG,Sum_FA_Sum_PC,Sum_LPC_Sum_PC,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	6,11,15,28,20,42,12,42,39,43,26,52,15,50,36,33,40,48	SNP_21316592,SNP_21313873,SNP_21313899,SNP_21313848,SNP_21313928,SNP_21313854,SNP_21313873,SNP_21313854,SNP_21315890,SNP_21315328,SNP_21313848,SNP_21313854,SNP_21315890,SNP_21313854,SNP_21314659,SNP_21314659,SNP_21314659,SNP_21313873	2.605982e-14,2.199559e-13,9.103234e-10,1.266099e-15,2.54757e-31,4.058538e-49,8.250087e-14,1.645301e-35,2.301579e-11,1.95424e-23,1.66355e-08,6.694711e-61,5.500405e-09,7.734263e-32,2.65762e-16,9.893754e-11,2.219042e-12,2.121441e-21	18
4	SORBI_3004G118200	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_FA_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	41,6,40,14,46,13,48,37,43,35,22,21,17,6,7,25,16	SNP_12446903,SNP_12460741,SNP_12446903,SNP_12447457,SNP_12446903,SNP_12447457,SNP_12447170,SNP_12446903,SNP_12446903,SNP_12446903,SNP_12446739,SNP_12447457,SNP_12451625,SNP_12447457,SNP_12469881,SNP_12447457,SNP_12451625	5.999453e-41,7.165199e-08,1.680823e-48,1.383085e-28,1.13373e-46,7.948421e-25,2.210396e-24,1.122235e-28,9.275664e-42,1.146524e-30,4.591052e-09,5.253418e-31,1.125657e-18,1.454762e-11,8.276072e-08,1.648606e-10,5.200063e-08	17
4	SORBI_3004G118300	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_FA_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	40,5,36,13,44,12,36,43,38,31,1,18,9,8,7,23,7	SNP_12464471,SNP_12469881,SNP_12464471,SNP_12467267,SNP_12464471,SNP_12467752,SNP_12468726,SNP_12464471,SNP_12464471,SNP_12464471,SNP_12469437,SNP_12465971,SNP_12467267,SNP_12469881,SNP_12469881,SNP_12465932,SNP_12469881	5.999453e-41,7.165199e-08,1.680823e-48,1.383085e-28,1.13373e-46,7.948421e-25,2.210396e-24,1.122235e-28,9.275664e-42,1.146524e-30,4.591052e-09,5.253418e-31,1.125657e-18,1.454762e-11,8.276072e-08,1.648606e-10,5.200063e-08	17
4	SORBI_3004G118400	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_FA_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_PG_Sum_TG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG	40,5,36,13,44,12,36,43,38,31,1,20,9,8,7,23,7	SNP_12464471,SNP_12469881,SNP_12464471,SNP_12467267,SNP_12464471,SNP_12467752,SNP_12468726,SNP_12464471,SNP_12464471,SNP_12464471,SNP_12469437,SNP_12464063,SNP_12467267,SNP_12469881,SNP_12469881,SNP_12465932,SNP_12469881	5.999453e-41,7.165199e-08,1.680823e-48,1.383085e-28,1.13373e-46,7.948421e-25,2.210396e-24,1.122235e-28,9.275664e-42,1.146524e-30,4.591052e-09,5.253418e-31,1.125657e-18,1.454762e-11,8.276072e-08,1.648606e-10,5.200063e-08	17
